candidate_id,boundary_index,boundary_temperature_c,probe_side,reference_region,reference_phase,reference_temperature_c,reference_pressure_mpa,reference_quality,candidate_resolved,candidate_region,candidate_phase,candidate_temperature_c,candidate_pressure_mpa,candidate_quality,phase_matches,candidate_minus_reference_temperature_c,candidate_minus_reference_pressure_mpa
C2-EXTENDED-TABULATED-SURROGATE,114,269.38479275703435,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.38479275703435,5.450077496381163,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.38522457631484,5.450136991634064,0.9999995272546408,true,0.00043181928049307317,5.9495252901164974E-05
C2-EXTENDED-TABULATED-SURROGATE,114,269.38479275703435,R2-SIDE,REGION-2,SuperheatedVapor,269.38479275703435,5.4500229956062,,false,UNRESOLVED,Unspecified,,,,false,,
C2-EXTENDED-TABULATED-SURROGATE,115,269.40271410346065,R1-SIDE,REGION-1,SubcooledLiquid,269.40271410346065,5.45166351544765,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.40265283088934,5.45184053789524,,true,-6.1272571315385E-05,0.00017702244759032482
C2-EXTENDED-TABULATED-SURROGATE,115,269.40271410346065,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.40271410346065,5.4516089993576555,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.40267450147815,5.451625645276531,9.867411785420599E-07,true,-3.9601982507520006E-05,1.6645918875290988E-05
C2-EXTENDED-TABULATED-SURROGATE,115,269.40271410346065,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.40271410346065,5.4516089993576555,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.40309566476935,5.451661574729604,0.9999994657465564,true,0.0003815613086999292,5.257537194847117E-05
C2-EXTENDED-TABULATED-SURROGATE,115,269.40271410346065,R2-SIDE,REGION-2,SuperheatedVapor,269.40271410346065,5.451554483267662,,false,UNRESOLVED,Unspecified,,,,false,,
C2-EXTENDED-TABULATED-SURROGATE,116,269.4203418850898,R1-SIDE,REGION-1,SubcooledLiquid,269.4203418850898,5.453170266904046,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.4202869063347,5.453318355440717,,true,-5.497875508808647E-05,0.00014808853667158672
C2-EXTENDED-TABULATED-SURROGATE,116,269.4203418850898,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.4203418850898,5.453115735746688,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.42030805106026,5.453129963923715,9.886624463634274E-07,true,-3.3834029522950004E-05,1.4228177026787137E-05
C2-EXTENDED-TABULATED-SURROGATE,116,269.4203418850898,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.4203418850898,5.453115735746688,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.4206679392544,5.453160665996412,0.9999993980667575,true,0.00032605416458864056,4.493024972429538E-05
C2-EXTENDED-TABULATED-SURROGATE,116,269.4203418850898,R2-SIDE,REGION-2,SuperheatedVapor,269.4203418850898,5.45306120458933,,false,UNRESOLVED,Unspecified,,,,false,,
C2-EXTENDED-TABULATED-SURROGATE,117,269.4265326142312,R1-SIDE,REGION-1,SubcooledLiquid,269.4265326142312,5.453699500822253,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.4264800093987,5.453836682065021,,true,-5.2604832490033004E-05,0.00013718124276795862
C2-EXTENDED-TABULATED-SURROGATE,117,269.4265326142312,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.4265326142312,5.453644964372609,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.42650094004375,5.453658279469846,9.893887176653785E-07,true,-3.1674187425778655E-05,1.331509723723201E-05
C2-EXTENDED-TABULATED-SURROGATE,117,269.4265326142312,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.4265326142312,5.453644964372609,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.42683775353544,5.453687013038985,0.999999372734077,true,0.00030513930425968283,4.2048666376359733E-05
C2-EXTENDED-TABULATED-SURROGATE,117,269.4265326142312,R2-SIDE,REGION-2,SuperheatedVapor,269.4265326142312,5.453590427922966,,false,UNRESOLVED,Unspecified,,,,false,,
C2-EXTENDED-TABULATED-SURROGATE,118,269.43838264346107,R1-SIDE,REGION-1,SubcooledLiquid,269.43838264346107,5.454712647159444,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.4383348199086,5.454827868985663,,true,-4.782355244969949E-05,0.00011522182621881427
C2-EXTENDED-TABULATED-SURROGATE,118,269.43838264346107,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.43838264346107,5.454658100578438,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.43835534832135,5.454669579397861,9.908496399080181E-07,true,-2.7295139716443373E-05,1.1478819422983122E-05
C2-EXTENDED-TABULATED-SURROGATE,118,269.43838264346107,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.43838264346107,5.454658100578438,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.4386456456042,5.454694344667826,0.9999993212266287,true,0.00026300214312868775,3.6244089387516E-05
C2-EXTENDED-TABULATED-SURROGATE,118,269.43838264346107,R2-SIDE,REGION-2,SuperheatedVapor,269.43838264346107,5.4546035539974325,,false,UNRESOLVED,Unspecified,,,,false,,
C2-EXTENDED-TABULATED-SURROGATE,119,269.45672143101694,R1-SIDE,REGION-1,SubcooledLiquid,269.45672143101694,5.4562808485603576,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.4566816212774,5.456359287739528,,true,-3.980973951911437E-05,7.84391791706085E-05
C2-EXTENDED-TABULATED-SURROGATE,119,269.45672143101694,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.45672143101694,5.456226286297494,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.45670144447183,5.4562346854143176,9.933021149491838E-07,true,-1.99865451122605E-05,8.399116823376573E-06
C2-EXTENDED-TABULATED-SURROGATE,119,269.45672143101694,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.45672143101694,5.456226286297494,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.45691384832185,5.45625280559317,0.999999234916588,true,0.00019241730490193731,2.65192956758753E-05
C2-EXTENDED-TABULATED-SURROGATE,119,269.45672143101694,R2-SIDE,REGION-2,SuperheatedVapor,269.45672143101694,5.456171724034632,,false,UNRESOLVED,Unspecified,,,,false,,
C2-EXTENDED-TABULATED-SURROGATE,120,269.475270628929,R1-SIDE,REGION-1,SubcooledLiquid,269.475270628929,5.4578673929170325,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.4752396845379,5.457905169814572,,true,-3.094439114192937E-05,3.777689753992064E-05
C2-EXTENDED-TABULATED-SURROGATE,120,269.475270628929,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.475270628929,5.457812814788884,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.4752587458504,5.457817809355146,9.960154484860286E-07,true,-1.1883078627761279E-05,4.994566261906641E-06
C2-EXTENDED-TABULATED-SURROGATE,120,269.475270628929,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.475270628929,5.457812814788884,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.4753850335077,5.457828582958986,0.9999991398426784,true,0.00011440457865319331,1.5768170102070656E-05
C2-EXTENDED-TABULATED-SURROGATE,120,269.475270628929,R2-SIDE,REGION-2,SuperheatedVapor,269.475270628929,5.4577582366607365,,false,UNRESOLVED,Unspecified,,,,false,,
C2-EXTENDED-TABULATED-SURROGATE,121,269.4799217283727,R1-SIDE,REGION-1,SubcooledLiquid,269.4799217283727,5.45826526457022,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.4798931267295,5.458292300581544,,true,-2.8601643180081737E-05,2.7036011323922082E-05
C2-EXTENDED-TABULATED-SURROGATE,121,269.4799217283727,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.4799217283727,5.4582106824633945,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.4799120061813,5.4582147791344635,9.967311741175327E-07,true,-9.722191407490755E-06,4.096671069042657E-06
C2-EXTENDED-TABULATED-SURROGATE,121,269.4799217283727,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.4799217283727,5.4582106824633945,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.48001552052176,5.458223609945957,0.9999991146398898,true,9.379214907312416E-05,1.2927482562652415E-05
C2-EXTENDED-TABULATED-SURROGATE,121,269.4799217283727,R2-SIDE,REGION-2,SuperheatedVapor,269.4799217283727,5.45815610035657,,false,UNRESOLVED,Unspecified,,,,false,,
C2-EXTENDED-TABULATED-SURROGATE,122,269.4845352351666,R1-SIDE,REGION-1,SubcooledLiquid,269.4845352351666,5.4586599422922175,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.48450900480225,5.458676108385005,,true,-2.6230364369439485E-05,1.6166092787095465E-05
C2-EXTENDED-TABULATED-SURROGATE,122,269.4845352351666,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.4845352351666,5.458605356238655,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.4845276539155,5.458608540181983,9.974594746131535E-07,true,-7.581251111332676E-06,3.183943327655925E-06
C2-EXTENDED-TABULATED-SURROGATE,122,269.4845352351666,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.4845352351666,5.458605356238655,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.4846081698114,5.458615408995481,0.9999990891813977,true,7.293464477697853E-05,1.0052756826084419E-05
C2-EXTENDED-TABULATED-SURROGATE,122,269.4845352351666,R2-SIDE,REGION-2,SuperheatedVapor,269.4845352351666,5.458550770185092,,false,UNRESOLVED,Unspecified,,,,false,,
C2-EXTENDED-TABULATED-SURROGATE,123,269.4921368777751,R1-SIDE,REGION-1,SubcooledLiquid,269.4921368777751,5.459310297522943,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,269.492114657677,5.459308084487403,,true,-2.222009811703174E-05,-2.2130355397109724E-06
C2-EXTENDED-TABULATED-SURROGATE,123,269.4921368777751,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.4921368777751,5.4592557049658925,1E-06,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.49213296175003,5.459257349222938,9.986878104414042E-07,true,-3.9160250935310614E-06,1.6442570451857819E-06
C2-EXTENDED-TABULATED-SURROGATE,123,269.4921368777751,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.4921368777751,5.4592557049658925,0.999999,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.4921745445579,5.459260896653518,0.9999990461153265,true,3.766678275951563E-05,5.191687625583086E-06
