probe_id,logical_step,elapsed_s,node_id,production_phase,production_quality,production_density_kg_m3,production_u_j_kg,production_temperature_c,production_pressure_mpa,reference_resolved,reference_region,reference_phase,reference_temperature_c,reference_pressure_mpa,reference_quality,reference_minus_production_pressure_mpa
exact-v9-5-to-6mwe,188784,1860,pressure,SubcooledLiquid,,749.7284646249448,1178618.161706063,280.633371834777,7.698828387943838,true,REGION-4-MIXTURE,SaturatedMixture,269.8816254317761,5.492657151944929,0.0009056405510384544,-2.2061712359989087
exact-v9-5-to-6mwe,188784,1860,outlet,SaturatedMixture,0.1567417266091578,186.15635819479314,1404653.1309826444,286.70455126773106,7.090914630504583,true,REGION-4-MIXTURE,SaturatedMixture,278.13301288485525,6.237686742146946,0.1358409741585088,-0.8532278883576376
exact-v9-5-to-6mwe,188784,1860,drum,SaturatedMixture,0.04499218175287745,382.4436308580454,1238208.7227585067,280.74886479624536,6.489255467599774,true,REGION-4-MIXTURE,SaturatedMixture,271.1053811609744,5.598619198118851,0.038874213549072896,-0.8906362694809227
exact-v9-5-to-6mwe,188784,1860,feedwater-inventory,SaturatedMixture,1.6250555015392944E-05,814.1370616044061,200576.0210245418,47.757434736383175,0.011040658535841411,true,REGION-4-MIXTURE,SaturatedMixture,47.89822296798229,0.011119270202672725,1.6353822798472466E-05,7.861166683131339E-05
exact-v9-5-to-6mwe,194784,1920,suction,SubcooledLiquid,,750.4377202844439,1177237.8262979125,280.3047205471221,8.032232580108786,true,REGION-4-MIXTURE,SaturatedMixture,269.60824417471883,5.469196470008422,0.0008871448915401767,-2.5630361101003647
exact-v9-5-to-6mwe,194784,1920,pressure,SubcooledLiquid,,749.6759541448822,1178788.2557664618,280.67387042058624,7.76041906635186,true,REGION-4-MIXTURE,SaturatedMixture,269.9158253133297,5.495597472140865,0.0009060906814126842,-2.2648215942109946
exact-v9-5-to-6mwe,194784,1920,outlet,SaturatedMixture,0.1522627214463927,190.9761904458393,1399982.2883805432,287.0248929575181,7.12444174136329,true,REGION-4-MIXTURE,SaturatedMixture,278.3475722014904,6.258035954183596,0.13175815882505487,-0.8664057871796942
exact-v9-5-to-6mwe,194784,1920,drum,SaturatedMixture,0.045106847351616935,382.1274144229641,1238584.5673782083,280.8059579195641,6.494831180439507,true,REGION-4-MIXTURE,SaturatedMixture,271.15636810064314,5.603067641180313,0.03896885733947543,-0.8917635392591947
exact-v9-5-to-6mwe,194784,1920,feedwater-inventory,SaturatedMixture,1.6952176800021983E-05,808.2082827112195,200726.86287420537,47.79297168178016,0.0110604560597763,true,REGION-4-MIXTURE,SaturatedMixture,47.93393765389919,0.01113928840948686,1.7060153775035382E-05,7.883234971056002E-05
exact-v9-5-to-6mwe,200784,1980,suction,SubcooledLiquid,,750.4377202844439,1177330.9381886073,280.3268900449066,8.150005447325587,true,REGION-4-MIXTURE,SaturatedMixture,269.627409541607,5.470838680385202,0.0008858801546890522,-2.6791667669403845
exact-v9-5-to-6mwe,200784,1980,pressure,SubcooledLiquid,,749.6234463890613,1178958.3114041286,280.71435985812593,7.822039556486897,true,REGION-4-MIXTURE,SaturatedMixture,269.9500148475171,5.498538103852888,0.0009065409412907675,-2.3235014526340088
exact-v9-5-to-6mwe,200784,1980,outlet,SaturatedMixture,0.14802456193531746,195.76174590928161,1395631.6775550577,287.34424596540623,7.15798588516026,true,REGION-4-MIXTURE,SaturatedMixture,278.56269953846925,6.278489896163884,0.1279000697380893,-0.8794959889963758
exact-v9-5-to-6mwe,200784,1980,drum,SaturatedMixture,0.04522203261273737,381.8102833725807,1238960.966535543,280.8630385727903,6.500409332833737,true,REGION-4-MIXTURE,SaturatedMixture,271.20735141038915,5.6075184654446595,0.0390639271321025,-0.8928908673890774
exact-v9-5-to-6mwe,200784,1980,feedwater-inventory,SaturatedMixture,1.766147595154046E-05,802.320602022912,200878.55930518222,47.82870800986541,0.01108039539690309,true,REGION-4-MIXTURE,SaturatedMixture,47.96985266357666,0.0111594500999022,1.7774222638992802E-05,7.905470299911059E-05
exact-v9-5-to-6mwe,206784,2040,suction,SubcooledLiquid,,750.4377202844439,1177423.99938648,280.3490474729715,8.26774403383524,true,REGION-4-MIXTURE,SaturatedMixture,269.6465640187264,5.472480333816607,0.000884614875680247,-2.7952637000186336
exact-v9-5-to-6mwe,206784,2040,pressure,SubcooledLiquid,,749.5709950924003,1179128.1956919867,280.7548084980921,7.883678887994383,true,REGION-4-MIXTURE,SaturatedMixture,269.984167456627,5.501476758986423,0.00090699031178017,-2.3822021290079594
exact-v9-5-to-6mwe,206784,2040,outlet,SaturatedMixture,0.14400774297548222,200.51381145652394,1391575.9402742386,287.66286960099353,7.191573634775008,true,REGION-4-MIXTURE,SaturatedMixture,278.77853245735173,6.299062188517196,0.12424827650769203,-0.8925114462578119
exact-v9-5-to-6mwe,206784,2040,drum,SaturatedMixture,0.045337507064780846,381.493329363793,1239337.7987837056,280.9201528781841,6.505994435754498,true,REGION-4-MIXTURE,SaturatedMixture,271.2583651363849,5.6119746463846045,0.039159222023086,-0.8940197893698931
exact-v9-5-to-6mwe,206784,2040,feedwater-inventory,SaturatedMixture,1.837867178060432E-05,796.4723668941708,201030.9206786962,47.86459843114153,0.011100451774093897,true,REGION-4-MIXTURE,SaturatedMixture,48.00592249780897,0.011179730235908587,1.8496250241919607E-05,7.927846181468926E-05
exact-v9-5-to-6mwe,212784,2100,suction,SubcooledLiquid,,750.4377202844439,1177516.9416452902,280.371176582212,8.385361928149852,true,REGION-4-MIXTURE,SaturatedMixture,269.665693461895,5.474120217062952,0.0008833499914814083,-2.9112417110869
exact-v9-5-to-6mwe,212784,2100,pressure,SubcooledLiquid,,749.518611132981,1179297.785972093,280.7951871362127,7.945213051832361,true,REGION-4-MIXTURE,SaturatedMixture,270.01825814843176,5.50441128222243,0.000907439891396265,-2.440801769609932
exact-v9-5-to-6mwe,212784,2100,outlet,SaturatedMixture,0.14019017658964708,205.23420543387002,1387781.2604377244,287.97943887423264,7.2250640477506485,true,REGION-4-MIXTURE,SaturatedMixture,278.99378421306585,6.319630317377965,0.1207826244768461,-0.9054337303726836
exact-v9-5-to-6mwe,212784,2100,drum,SaturatedMixture,0.04545322340724483,381.17641811329815,1239714.5354828872,280.9771824552771,6.511574909761898,true,REGION-4-MIXTURE,SaturatedMixture,271.3093077659606,5.616427314501431,0.039254709204179374,-0.8951475952604673
exact-v9-5-to-6mwe,212784,2100,feedwater-inventory,SaturatedMixture,1.9103958191034177E-05,790.6620879025021,201183.70069008434,47.90058421446133,0.011120592735208734,true,REGION-4-MIXTURE,SaturatedMixture,48.042088118195466,0.011200095993050059,1.9226431775534558E-05,7.950325784132455E-05
exact-v9-5-to-6mwe,218784,2160,suction,SubcooledLiquid,,750.4377202844439,1177609.6963875836,280.39326104466284,8.502772212052422,true,REGION-4-MIXTURE,SaturatedMixture,269.6847838103771,5.475757122931954,0.0008820864372566563,-3.027015089120468
exact-v9-5-to-6mwe,218784,2160,pressure,SubcooledLiquid,,749.466355151022,1179466.9692444773,280.83546886773274,8.006676251486327,true,REGION-4-MIXTURE,SaturatedMixture,270.0522645592689,5.507339741148836,0.0009078880252199767,-2.499336510337492
exact-v9-5-to-6mwe,218784,2160,outlet,SaturatedMixture,0.13655759184336239,209.924349884001,1384231.4562487483,288.2948821664369,7.2585538464883745,true,REGION-4-MIXTURE,SaturatedMixture,279.20919802188894,6.340265239444113,0.11748938693648206,-0.9182886070442615
exact-v9-5-to-6mwe,218784,2160,drum,SaturatedMixture,0.04556912469939176,380.8597330313884,1240091.0282513679,281.0341087697542,6.517148924838502,true,REGION-4-MIXTURE,SaturatedMixture,271.36016235947625,5.620874977668143,0.03935034107829655,-0.8962739471703598
exact-v9-5-to-6mwe,218784,2160,feedwater-inventory,SaturatedMixture,1.9837514631145363E-05,784.888346114816,201336.6114457054,47.93659671025705,0.01114078005698498,true,REGION-4-MIXTURE,SaturatedMixture,48.07828054577118,0.0112205087299641,1.9964947844077434E-05,7.972867297911974E-05
exact-v9-5-to-6mwe,224784,2220,suction,SubcooledLiquid,,750.4377202844439,1177702.2070289815,280.4152873878528,8.619903066500875,true,REGION-4-MIXTURE,SaturatedMixture,269.7038233816626,5.4773900471246595,0.0008808249942171053,-3.1425130193762154
exact-v9-5-to-6mwe,224784,2220,pressure,SubcooledLiquid,,749.4142459461416,1179635.639497635,280.8756284518179,8.067988501221958,true,REGION-4-MIXTURE,SaturatedMixture,270.086165201664,5.5102602757380295,0.0009083351710392996,-2.5577282254839284
exact-v9-5-to-6mwe,224784,2220,outlet,SaturatedMixture,0.13309417545204333,214.5846901656818,1380902.596029704,288.6083753838483,7.291954105979281,true,REGION-4-MIXTURE,SaturatedMixture,279.42397137880334,6.3608899991217465,0.11435404180450633,-0.9310641068575345
exact-v9-5-to-6mwe,224784,2220,drum,SaturatedMixture,0.04568501794456365,380.5440654935134,1240467.0261657487,281.0909322913784,6.52271650886981,true,REGION-4-MIXTURE,SaturatedMixture,271.4109251201154,5.625317290678886,0.03944595210764702,-0.897399218190924
exact-v9-5-to-6mwe,224784,2220,feedwater-inventory,SaturatedMixture,2.057949502891098E-05,779.1498909015896,201489.33814070016,47.97256087376746,0.011160971683745425,true,REGION-4-MIXTURE,SaturatedMixture,48.11442436575891,0.011240925924257539,2.0711953301300457E-05,7.995424051211383E-05
exact-v9-5-to-6mwe,230784,2280,suction,SubcooledLiquid,,750.4377202844439,1177794.4175484446,280.4372422734392,8.736683314097366,true,REGION-4-MIXTURE,SaturatedMixture,269.7228007018567,5.479018002333597,0.0008795664327853848,-3.257665311763769
exact-v9-5-to-6mwe,230784,2280,pressure,SubcooledLiquid,,749.3623071541346,1179803.7018356908,280.91564329421215,8.129097970687496,true,REGION-4-MIXTURE,SaturatedMixture,270.11994096636784,5.51317122799742,0.0009087813796254093,-2.6159267426900765
exact-v9-5-to-6mwe,230784,2280,outlet,SaturatedMixture,0.12978560503786604,219.21701220122617,1377774.4095283505,288.919593620766,7.325228133589325,true,REGION-4-MIXTURE,SaturatedMixture,279.63773699402816,6.381468825344261,0.11136333814034974,-0.9437593082450633
exact-v9-5-to-6mwe,230784,2280,drum,SaturatedMixture,0.045800946135810816,380.228924910415,1240842.1526154664,281.14754313813535,6.528266867020013,true,REGION-4-MIXTURE,SaturatedMixture,271.46150371432316,5.629746152579223,0.03954158656193777,-0.8985207144407896
exact-v9-5-to-6mwe,230784,2280,feedwater-inventory,SaturatedMixture,2.133003972270706E-05,773.4455496929488,201641.55264233975,48.00839852135516,0.01118112353137827,true,REGION-4-MIXTURE,SaturatedMixture,48.15044099241493,0.011261302992122227,2.1467589256691103E-05,8.017946074395654E-05
exact-v9-5-to-6mwe,236784,2340,suction,SubcooledLiquid,,750.4377202844439,1177886.2773031178,280.4591136435995,8.85304852050003,true,REGION-4-MIXTURE,SaturatedMixture,269.7417052984239,5.480640086297664,0.00087831145985838,-3.3724084342023657
exact-v9-5-to-6mwe,236784,2340,pressure,SubcooledLiquid,,749.3105871898425,1179971.0685517648,280.955492512325,8.190034622340223,true,REGION-4-MIXTURE,SaturatedMixture,270.1535745382308,5.516071092031928,0.0009092252942583847,-2.6739635303082947
exact-v9-5-to-6mwe,236784,2340,outlet,SaturatedMixture,0.12662229839278422,223.82166382206287,1374836.2663206838,289.2292433591839,7.35844960402162,true,REGION-4-MIXTURE,SaturatedMixture,279.8510682284831,6.402056488081979,0.10850801803531035,-0.9563931159396404
exact-v9-5-to-6mwe,236784,2340,drum,SaturatedMixture,0.04591675613005225,379.91505824519476,1241216.3871562742,281.2039870052273,6.533804444790553,true,REGION-4-MIXTURE,SaturatedMixture,271.51193360686295,5.6341646436292265,0.03963711015713397,-0.8996398011613262
exact-v9-5-to-6mwe,236784,2340,feedwater-inventory,SaturatedMixture,2.2089276155648843E-05,767.7742347618878,201792.92553388316,48.04403113307484,0.011201191054022184,true,REGION-4-MIXTURE,SaturatedMixture,48.1862515375019,0.011281594901854998,2.223198383115482E-05,8.04038478328141E-05
exact-v9-5-to-6mwe,242784,2400,suction,SubcooledLiquid,,750.4377202844439,1177977.7445707733,280.48089156446997,8.968945492619993,true,REGION-4-MIXTURE,SaturatedMixture,269.7605286598206,5.482255564273977,0.0008770606546617512,-3.4866899283460153
exact-v9-5-to-6mwe,242784,2400,pressure,SubcooledLiquid,,749.2590832020032,1180137.6605559664,280.9951572752301,8.25068861974363,true,REGION-4-MIXTURE,SaturatedMixture,270.1870496869085,5.518958453185912,0.000909668152802956,-2.7317301665577185
exact-v9-5-to-6mwe,242784,2400,outlet,SaturatedMixture,0.12359109451317718,228.39954284242722,1372066.2940024002,289.53605401623986,7.39148003145693,true,REGION-4-MIXTURE,SaturatedMixture,280.0627813100815,6.422538103653541,0.10577623997933351,-0.9689419278033888
exact-v9-5-to-6mwe,242784,2400,drum,SaturatedMixture,0.04603238295853442,379.6025260270544,1241589.373997156,281.2601950082043,6.5393224473327844,true,REGION-4-MIXTURE,SaturatedMixture,271.5621550083159,5.638567498270978,0.03973247198372388,-0.9007549490618061
exact-v9-5-to-6mwe,242784,2400,feedwater-inventory,SaturatedMixture,2.2857314855867634E-05,762.1349871824543,201943.13636395137,48.07938235630047,0.011221130658145291,true,REGION-4-MIXTURE,SaturatedMixture,48.22177927196026,0.0113017575729875,2.300524806770802E-05,8.062691484220924E-05
exact-v9-5-to-6mwe,248784,2460,suction,SubcooledLiquid,,750.4377202844439,1178068.775927447,280.50256569701116,9.084318828760237,true,REGION-4-MIXTURE,SaturatedMixture,269.7792617738247,5.483863657895556,0.0008758146319084572,-3.600455170864681
exact-v9-5-to-6mwe,248784,2460,pressure,SubcooledLiquid,,749.2078361485251,1180303.4085039613,281.0346210723718,8.311091125942173,true,REGION-4-MIXTURE,SaturatedMixture,270.2203527688979,5.5218321178885645,0.0009101087419261354,-2.789259008053609
exact-v9-5-to-6mwe,248784,2460,outlet,SaturatedMixture,0.12068382561778515,232.95186375594417,1369455.9733122834,289.8407773420728,7.424397897632921,true,REGION-4-MIXTURE,SaturatedMixture,280.2734861910343,6.442971835092438,0.10316011024773743,-0.9814260625404829
exact-v9-5-to-6mwe,248784,2460,drum,SaturatedMixture,0.04614784143441475,379.29115273477333,1241960.9880556194,281.31613029196376,6.544817209864789,true,REGION-4-MIXTURE,SaturatedMixture,271.6121370434762,5.642951975668904,0.03982768743716165,-0.9018652341958848
exact-v9-5-to-6mwe,248784,2460,feedwater-inventory,SaturatedMixture,2.3634264010422734E-05,756.5268760474219,202091.88200061646,48.11437997019152,0.01124090082619989,true,REGION-4-MIXTURE,SaturatedMixture,48.256951592117616,0.011321749007899265,2.378749059772209E-05,8.084818169937572E-05
exact-v9-5-to-6mwe,254784,2520,suction,SubcooledLiquid,,750.4377202844439,1178159.338018474,280.52412809963664,9.199125840671531,true,REGION-4-MIXTURE,SaturatedMixture,269.7978978395462,5.485463778013837,0.0008745738612883097,-3.7136620626576944
exact-v9-5-to-6mwe,254784,2520,pressure,SubcooledLiquid,,749.1568628500829,1180468.2486108406,281.07386871686685,8.371209355585268,true,REGION-4-MIXTURE,SaturatedMixture,270.25347097516044,5.524690962822038,0.0009105470487279202,-2.8465183927632305
exact-v9-5-to-6mwe,254784,2520,outlet,SaturatedMixture,0.11789191271728305,237.4786555512503,1366992.7373170864,290.14312221126636,7.457169566574451,true,REGION-4-MIXTURE,SaturatedMixture,280.48288751244525,6.463328307597143,0.10065168323196329,-0.9938412589773078
exact-v9-5-to-6mwe,254784,2520,drum,SaturatedMixture,0.04626296385967568,378.98170071280776,1242331.1448460207,281.3718270638493,6.550292045966577,true,REGION-4-MIXTURE,SaturatedMixture,271.66190503835685,5.647320263100236,0.03992261055880085,-0.9029717828663406
exact-v9-5-to-6mwe,254784,2520,feedwater-inventory,SaturatedMixture,2.4420220735096647E-05,750.9490789318274,202238.88311617996,48.14895739107283,0.011260462991538992,true,REGION-4-MIXTURE,SaturatedMixture,48.29170162081721,0.011341530226767585,2.4578808955240703E-05,8.106723522859245E-05
exact-v9-5-to-6mwe,260784,2580,suction,SubcooledLiquid,,750.4377202844439,1178249.3937941429,280.5455699509864,9.313319114135496,true,REGION-4-MIXTURE,SaturatedMixture,269.81642926335314,5.487055266897173,0.000873338867030893,-3.826263847238323
exact-v9-5-to-6mwe,260784,2580,pressure,SubcooledLiquid,,749.1061630176089,1180632.126473917,281.11288725569455,8.430972084125944,true,REGION-4-MIXTURE,SaturatedMixture,270.28639316558827,5.5275340071627355,0.0009109838422333178,-2.9034380769632087
exact-v9-5-to-6mwe,260784,2580,outlet,SaturatedMixture,0.11520566113154505,241.98146613539728,1364661.2315788295,290.44238876122506,7.489716457726039,true,REGION-4-MIXTURE,SaturatedMixture,280.6903158664703,6.483541378687517,0.09824218240227715,-1.0061750790385222
exact-v9-5-to-6mwe,260784,2580,drum,SaturatedMixture,0.04637781140095252,378.6735965332001,1242699.4906689178,281.4271748439643,6.555736042044852,true,REGION-4-MIXTURE,SaturatedMixture,271.71136682629583,5.651664231423629,0.04001730164747268,-0.9040718106212227
exact-v9-5-to-6mwe,260784,2580,feedwater-inventory,SaturatedMixture,2.521528511589484E-05,745.4007886649355,202383.88890051906,48.183054862858285,0.01127978224306022,true,REGION-4-MIXTURE,SaturatedMixture,48.32596928700798,0.011361065913860425,2.537930359507157E-05,8.128367080020502E-05
exact-v9-5-to-6mwe,266784,2640,suction,SubcooledLiquid,,750.4377202844439,1178338.8607351487,280.56687160360696,9.426793513010647,true,REGION-4-MIXTURE,SaturatedMixture,269.8348390221596,5.488636656191929,0.000872110804543449,-3.9381568568187184
exact-v9-5-to-6mwe,266784,2640,pressure,SubcooledLiquid,,749.0557956045793,1180794.914495175,281.151646308375,8.490388832961585,true,REGION-4-MIXTURE,SaturatedMixture,270.3190940141677,5.530359042915462,0.0009114177536872014,-2.960029790046123
exact-v9-5-to-6mwe,266784,2640,outlet,SaturatedMixture,0.11262088374164629,246.45864837525696,1362457.7346650846,290.7392054504529,7.522104172046293,true,REGION-4-MIXTURE,SaturatedMixture,280.8963150322435,6.503662931149712,0.09592737193640359,-1.018441240896581
exact-v9-5-to-6mwe,266784,2640,drum,SaturatedMixture,0.04649202792959557,378.3683718718126,1243065.7200184239,281.48221437363907,6.561153145395117,true,REGION-4-MIXTURE,SaturatedMixture,271.76054902672774,5.6559861742030275,0.04011145274484312,-0.9051669711920898
exact-v9-5-to-6mwe,266784,2640,feedwater-inventory,SaturatedMixture,2.6019385082379086E-05,739.882481409277,202526.68013945335,48.21662022041755,0.011298827793489497,true,REGION-4-MIXTURE,SaturatedMixture,48.35970218628648,0.011380324944312396,2.6188901710217643E-05,8.149715082289913E-05
exact-v9-5-to-6mwe,272784,2700,suction,SubcooledLiquid,,750.4377202844439,1178427.8122219983,280.58805052904734,9.539641607696492,true,REGION-4-MIXTURE,SaturatedMixture,269.85314221978194,5.490209236889209,0.0008708886873087519,-4.049432370807283
exact-v9-5-to-6mwe,272784,2700,pressure,SubcooledLiquid,,749.0057435189892,1180956.6669645968,281.1901588010945,8.54947732568477,true,REGION-4-MIXTURE,SaturatedMixture,270.3515844941138,5.53316699652762,0.0009118489458522835,-3.0163103291571494
exact-v9-5-to-6mwe,272784,2700,outlet,SaturatedMixture,0.11012934501188541,250.912905416024,1360370.727248754,291.03341089374373,7.554312618370004,true,REGION-4-MIXTURE,SaturatedMixture,281.1006812334059,6.523672077861695,0.09369971225579947,-1.0306405405083083
exact-v9-5-to-6mwe,272784,2700,drum,SaturatedMixture,0.046606054996298565,378.0642025313525,1243430.3734533421,281.53693565971696,6.566542315628965,true,REGION-4-MIXTURE,SaturatedMixture,271.80945309996594,5.6602861778725595,0.04020544349334972,-0.9062561377564053
exact-v9-5-to-6mwe,272784,2700,feedwater-inventory,SaturatedMixture,2.683269372847116E-05,734.3928857274617,202667.07087271006,48.24960910310392,0.011317573138443065,true,REGION-4-MIXTURE,SaturatedMixture,48.392855721712124,0.011399280503060171,2.700777724802077E-05,8.170736461710591E-05
exact-v9-5-to-6mwe,278784,2760,suction,SubcooledLiquid,,750.4377202844439,1178516.1880021647,280.6090923814678,9.651786466850082,true,REGION-4-MIXTURE,SaturatedMixture,269.87132650613796,5.491771941587262,0.0008696733605962244,-4.160014525262819
exact-v9-5-to-6mwe,278784,2760,pressure,SubcooledLiquid,,748.9560146265023,1181117.3389021063,281.22841402431106,8.608202119881291,true,REGION-4-MIXTURE,SaturatedMixture,270.38385555148113,5.535957064219906,0.0009122776238107948,-3.0722450556613854
exact-v9-5-to-6mwe,278784,2760,outlet,SaturatedMixture,0.10772515528318545,255.34458728895038,1358391.864500298,291.32489482473136,7.58632710950115,true,REGION-4-MIXTURE,SaturatedMixture,281.3032880485058,6.5435553494856205,0.09155373242258863,-1.0427717600155297
exact-v9-5-to-6mwe,278784,2760,drum,SaturatedMixture,0.046719618719078516,377.76211525578753,1243793.0127661347,281.5913183315332,6.5719014871976285,true,REGION-4-MIXTURE,SaturatedMixture,271.85805572271363,5.664562148327447,0.04029904069717619,-0.9073393388701811
exact-v9-5-to-6mwe,278784,2760,feedwater-inventory,SaturatedMixture,2.7655381055811666E-05,728.9308548370557,202804.90926465043,48.28198526437279,0.011335996270479817,true,REGION-4-MIXTURE,SaturatedMixture,48.42539348453289,0.011417910341151714,2.7836101094889847E-05,8.191407067189779E-05
exact-v9-5-to-6mwe,284784,2820,suction,SubcooledLiquid,,750.4377202844439,1178603.9735069885,280.62999369214015,9.763209079783092,true,REGION-4-MIXTURE,SaturatedMixture,269.8893888354303,5.493324501843102,0.0008684650499623678,-4.26988457793999
exact-v9-5-to-6mwe,284784,2820,pressure,SubcooledLiquid,,748.9066205908296,1181276.8955930714,281.26640371263613,8.666551970272792,true,REGION-4-MIXTURE,SaturatedMixture,270.4159002184865,5.538728621608807,0.0009127036546252036,-3.127823348663985
exact-v9-5-to-6mwe,284784,2820,outlet,SaturatedMixture,0.1054028161233209,259.7543473987322,1356513.572578268,291.61361445220643,7.618140261719533,true,REGION-4-MIXTURE,SaturatedMixture,281.5040671765804,6.563304891107259,0.08948431974989707,-1.054835370612274
exact-v9-5-to-6mwe,284784,2820,drum,SaturatedMixture,0.04683270949963455,377.46209614447076,1244153.5814289898,281.64535085852265,6.577229461831949,true,REGION-4-MIXTURE,SaturatedMixture,271.90634704828267,5.668813173634164,0.04039223727257891,-0.9084162881977846
exact-v9-5-to-6mwe,284784,2820,feedwater-inventory,SaturatedMixture,2.8487546296253724E-05,723.4958288879809,202940.07679638482,48.313720422310325,0.011354079631731896,true,REGION-4-MIXTURE,SaturatedMixture,48.45728705078358,0.011436196697612457,2.8673972888121814E-05,8.211706588056103E-05
exact-v9-5-to-6mwe,290784,2880,suction,SubcooledLiquid,,750.4377202844439,1178691.1529240927,280.65075069621264,9.873888842027885,true,REGION-4-MIXTURE,SaturatedMixture,269.90732603669187,5.494866638268398,0.0008672639899900221,-4.379022203759487
exact-v9-5-to-6mwe,290784,2880,pressure,SubcooledLiquid,,748.8575697892454,1181435.3099034177,281.30412140557576,8.724515598117229,true,REGION-4-MIXTURE,SaturatedMixture,270.4477130711076,5.54148117712994,0.0009131269735124795,-3.1830344209872887
exact-v9-5-to-6mwe,290784,2880,outlet,SaturatedMixture,0.1031573366429667,264.1427378171811,1354728.9798856762,291.89953428765295,7.649745454113844,true,REGION-4-MIXTURE,SaturatedMixture,281.7029600799086,6.582913756731737,0.08748683051640017,-1.0668316973821064
exact-v9-5-to-6mwe,290784,2880,drum,SaturatedMixture,0.04694529439072003,377.164229338352,1244511.9994620765,281.6990235891751,6.582525224257975,true,REGION-4-MIXTURE,SaturatedMixture,271.95431818962084,5.673038424681676,0.04048500592771187,-0.9094867995762996
exact-v9-5-to-6mwe,290784,2880,feedwater-inventory,SaturatedMixture,2.9329295580930114E-05,718.0872757915749,203072.4869135467,48.34479391798732,0.011371809954702827,true,REGION-4-MIXTURE,SaturatedMixture,48.48851566314704,0.011454126153000852,2.9521499235631006E-05,8.231619829802451E-05
exact-v9-5-to-6mwe,296784,2940,suction,SubcooledLiquid,,750.4377202844439,1178777.7135043396,280.6713603581761,9.983809023655569,true,REGION-4-MIXTURE,SaturatedMixture,269.92513548135753,5.496398117933954,0.0008660703795524911,-4.487410905721615
exact-v9-5-to-6mwe,296784,2940,pressure,SubcooledLiquid,,748.8088689107788,1181592.5601429027,281.3415619387864,8.782083676982996,true,REGION-4-MIXTURE,SaturatedMixture,270.47928985357294,5.5442143397969605,0.0009135475255151004,-3.2378693371860354
exact-v9-5-to-6mwe,296784,2940,outlet,SaturatedMixture,0.10098413010352215,268.5103018509882,1353031.790302338,292.18262810971135,7.681137060839915,true,REGION-4-MIXTURE,SaturatedMixture,281.8999184429648,6.602375966833371,0.08555699672178615,-1.078761094006544
exact-v9-5-to-6mwe,296784,2940,drum,SaturatedMixture,0.04705734887703568,376.8685676589877,1244868.202327408,281.7523280250374,6.58778787110892,true,REGION-4-MIXTURE,SaturatedMixture,272.00196151137345,5.6772371811977065,0.04057732658586686,-0.9105506899112132
exact-v9-5-to-6mwe,296784,2940,feedwater-inventory,SaturatedMixture,3.0180740063417902E-05,712.704707494533,203202.083105283,48.375192235019085,0.011389178020583944,true,REGION-4-MIXTURE,SaturatedMixture,48.51906575113537,0.011471689386895554,3.03787918349558E-05,8.251136631160991E-05
exact-v9-5-to-6mwe,302784,3000,suction,SubcooledLiquid,,750.4377202844439,1178863.644668648,280.69182015920194,10.092955639547142,true,REGION-4-MIXTURE,SaturatedMixture,269.9428149163722,5.4979187400670675,0.0008648843928346774,-4.595036899480075
exact-v9-5-to-6mwe,302784,3000,pressure,SubcooledLiquid,,748.7605233264642,1181748.628824239,281.3787211486284,8.839248347656046,true,REGION-4-MIXTURE,SaturatedMixture,270.5106271028518,5.546927786882517,0.0009139652713696375,-3.292320560773529
exact-v9-5-to-6mwe,302784,3000,outlet,SaturatedMixture,0.09887898077414338,272.85756033559403,1351416.2324550087,292.46287721324245,7.712310273263128,true,REGION-4-MIXTURE,SaturatedMixture,282.0949025034904,6.621686355326797,0.08369089475203428,-1.0906239179363313
exact-v9-5-to-6mwe,302784,3000,drum,SaturatedMixture,0.04716885114069968,376.5751558805281,1245222.1345558127,281.80525686341787,6.593016615528535,true,REGION-4-MIXTURE,SaturatedMixture,272.04927046298974,5.681408817366673,0.040669181416813076,-0.911607798161862
exact-v9-5-to-6mwe,302784,3000,feedwater-inventory,SaturatedMixture,3.104199789249142E-05,707.3476685520386,203328.83655451183,48.40490844972834,0.011406178374065512,true,REGION-4-MIXTURE,SaturatedMixture,48.548930336534966,0.011488880865469404,3.124596940294339E-05,8.2702491403892E-05
exact-v9-5-to-6mwe,308784,3060,suction,SubcooledLiquid,,750.4377202844439,1178948.9378023474,280.712128048178,10.201317191578347,true,REGION-4-MIXTURE,SaturatedMixture,269.9603627145292,5.499428357627526,0.0008637061623908476,-4.701888833950822
exact-v9-5-to-6mwe,308784,3060,pressure,SubcooledLiquid,,748.7125372854147,1181903.5020856275,281.4155957346733,8.896003065487482,true,REGION-4-MIXTURE,SaturatedMixture,270.54172206521014,5.549621256826255,0.000914380182831246,-3.346381808661228
exact-v9-5-to-6mwe,308784,3060,outlet,SaturatedMixture,0.09683800615719122,277.1850146606496,1349877.006371024,292.74026959791786,7.74326102314009,true,REGION-4-MIXTURE,SaturatedMixture,282.28788021802904,6.64084049701058,0.08188491044554737,-1.1024205261295101
exact-v9-5-to-6mwe,308784,3060,drum,SaturatedMixture,0.04727978245481258,376.28402980650617,1245573.7489971193,281.8578041682114,6.598210804451939,true,REGION-4-MIXTURE,SaturatedMixture,272.09623962044714,5.6855528058038844,0.04076055509031608,-0.9126579986480543
