logical_step,simulated_seconds,presentation_fingerprint,trip,breaker,request_mwe,gross_mwe,rotor_shaft_mwe,canonical_shaft_mwe,total_steam_flow_kg_s,stop_flow_kg_s,control_flow_kg_s,admission_flow_kg_s,rotor_rpm,condenser_kpa,drum_level_fraction,total_fluid_mass_kg,total_fluid_internal_energy_j,exhaust_mass_kg,hotwell_mass_kg,feedwater_mass_kg,drum_inventory_mass_kg,header_mass_kg
20600,206,0c722772397fbd3eeb0e01934425ee988e57525949634c6f9063f9e25b9ba7e5,False,True,5,5.070570249534792,5.6740532255502893,5.6740532255502893,13.195472617478941,13.412163742002006,13.686423513214057,13.437800905398628,3000.0054931140967,8.4317704794873976,0.81164723441971032,60009.396410760739,68033512182.479118,67.398294327515799,9934.575675735392,9935.7246064760639,6209.7753688480561,3059.8533600759824
20700,207,0580229f103ebf33575c054254436c8010cfbabc403de0feb6d295ff0d79896d,False,True,5,5.0708493095390965,5.6743378609304109,5.6743378609304109,13.196134560303898,13.413787174325588,13.688862192187555,13.439686856945968,3000.0054951253901,8.4316968832210577,0.81280816666921962,60009.396410760739,68031316637.88916,67.401612926612913,9934.6147937629012,9935.7692036799508,6218.2818367707951,3059.5316187834014
20800,208,9051b43f5b44ec2050fc2830f3e726c4a395c3be6e3507b326b3b3a7d7a8b5b0,False,True,5,5.071128287466018,5.6746224898855218,5.6746224898855218,13.196796488134657,13.415407945871948,13.691281616862211,13.44155857328739,3000.0054943514388,8.4316251478953426,0.81396767888133914,60009.396410760739,68029124005.073608,67.404935387534636,9934.653785784305,9935.813645223916,6226.7783713691479,3059.2091119227375
20900,209,4c62667d92df42c5c87065d8da1d74d9b6caf8555e975892dd64c5fc7a0a1fd9,False,True,5,5.0714070388132111,5.6749067988675836,5.6749067988675836,13.197457671900766,13.417025301476254,13.693682149992981,13.443416221968802,3000.005490716534,8.4315551450456727,0.81512582759670027,60009.396410760739,68026934226.17498,67.408260857523416,9934.6926543692098,9935.8579338146828,6235.2653825751286,3058.8858533159064
21000,210,c34115f051cee9e393aca2acac5e6c457ac4f2524f0712dc31a24d8a9a24014e,False,True,5,5.0716854260972122,5.6751907995783855,5.6751907995783855,13.198118138714104,13.418639265726851,13.696063984740157,13.445259994924326,3000.0054844136707,8.4314867308959371,0.81628266619709744,60009.396410760761,68024747245.67305,67.411588332973921,9934.7314019470468,9935.9020719989985,6243.7432602680001,3058.5618562181139
21100,211,c140d1a524b2f1f620fcc758ef6c2d37c9ef83adc83358dda86e28f3b213ba18,False,True,5,5.0719633056423135,5.6754742392878894,5.6754742392878894,13.198777300901321,13.42024922601488,13.698427250652585,13.447089925323564,3000.0054752332735,8.4314197428236906,0.81743824576543633,60009.396410760753,68022563010.357132,67.414916651101933,9934.7700308249605,9935.9460622186452,6252.212374214957,3058.2371334098461
21200,212,e99d28734249400e9aa4eeb58571a3dd5443e068558832a700ebe4d6731a5527,False,True,5,5.0722405398528201,5.675757039897638,5.675757039897638,13.199434976796461,13.421854990438272,13.700772254244212,13.44890620846718,3000.0054633710765,8.4313540099645667,0.81859261460106203,60009.396410760753,68020381469.2631,67.418244553794722,9934.8085431721483,9935.9899067759743,6260.6730768353427,3057.9116971808508
21300,213,7f2830ecca79937db313fcb7dfbf11615dadb900f674f2473e93ef720724324d,False,True,5,5.0725169980022242,5.6760390412544899,5.6760390412544899,13.200090793968275,13.423456160581624,13.703099123914345,13.450708826218426,3000.0054488785404,8.4312893473213535,0.81974581890836684,60009.396410760753,68018202573.635498,67.421570696877083,9934.8469410580856,9936.0336078708096,6269.125703041972,3057.5855594140035
21400,214,57e96077ba243e258b8f20f42ca68b59c0bcbeb7404b3cde44c1c8a0111495c9,False,True,5,5.072792552889787,5.6763201329027124,5.6763201329027124,13.200744495530055,13.42505247330104,13.705407857949433,13.452497946222607,3000.0054318758098,8.4312255734364481,0.82089790248511763,60009.396410760746,68016026276.869026,67.424893680097597,9934.8852264377583,9936.0771675853157,6277.5705720291753,3057.2587315677279
21500,215,ea8f76cad35fa147a69ea14f6f52112c06299dee8e158d7fdadc970338709ec1,False,True,5,5.0730670774583126,5.6766001817784,5.6766001817784,13.201395772033147,13.426643593980426,13.707698711700527,13.454273469893158,3000.0054123971004,8.4311624903632634,0.82204890732708247,60009.396410760761,68013852534.465355,67.428212051953736,9934.9234011714598,9936.1205879130102,6286.0079875671099,3056.9312247370722
21600,216,b52b8b999863134e634759b3b8da5f77aab73e06dc29c04f8b42abf7fafeb7c0,False,True,5,5.0733404516783107,5.6768790496868293,5.6768790496868293,13.202044302104989,13.428229193362858,13.709972031159058,13.456035566453895,3000.0053904793517,8.4310999072294734,0.82319887300443673,60009.396410760753,68011681303.95356,67.431524339174317,9934.9614670268784,9936.1638707440543,6294.4382393206415,3056.6030496649073
21700,217,e492cb605c08eca449768c68606738fcb4f62cdfbce664add3b6efb9c19835af,False,True,5,5.0736125581615648,5.6771566330255263,5.6771566330255263,13.202689844798822,13.429809005652828,13.712227513694337,13.45778416629407,3000.0053663147655,8.4310376308111241,0.82434783763740227,60009.396410760732,68009512544.84446,67.434829055832139,9934.9994256858972,9936.2070178875947,6302.8616035308751,3056.2742167896331
21800,218,e4c650e7a50d6f44440c8c5db0995c9f10ae1ccef6e088c437e25c6c900dce74,False,True,5,5.073883291405294,5.6774327929137556,5.6774327929137556,13.203332077157087,13.431382698701647,13.71446565493194,13.459519330861623,3000.0053399722801,8.4309754702458246,0.82549583748862754,60009.396410760746,68007346218.562592,67.438124723636193,9935.0372787495508,9936.2500310646356,6311.2783435148531,3055.9447362220026
21900,219,2234834e173a6ca9d419a54e970e6dc6dd8e00c5ddc03692b4f21a920b0e1390,False,True,5,5.0741525391689111,5.6777074864037216,5.6777074864037216,13.203970899253314,13.432950148772136,13.716686519350816,13.461240964857843,3000.0053114645248,8.4309132323196501,0.82664290700962906,60009.396410760739,68005182288.390938,67.441409862885322,9935.0750277424522,9936.2929119196197,6319.6887106234881,3055.6146178034451
22000,220,7d62276585fab943be5cfc5fd5d0356e1ba042af5270016aae27b51ac7757223,False,True,5,5.0744201971627954,5.6779805126745524,5.6779805126745524,13.204605844125378,13.434510880879573,13.71889008517906,13.462949238864256,3000.005280864038,8.4308507308922813,0.8277890793728695,60009.396410760732,68003020719.411346,67.444683010641867,9935.1126741215485,9936.3356620339237,6328.0929445868396,3055.2838711232298
22100,221,69c94ffa0d868122865725ecb10b0d711d9e2e6172df81f80d947878dca58775,False,True,5,5.0746861753568586,5.6782518557559927,5.6782518557559927,13.205236874582445,13.436064843309277,13.721076508787322,13.464644082846666,3000.005248438817,8.4307877845406693,0.82893438589828783,60009.396410760732,68000861478.427765,67.447942749135521,9935.1502192718217,9936.3782828966632,6336.4912745934926,3054.9525055250897
22200,222,097e0a9b9684a0af9187e6a894a00cbe9badaf596ae98e3e359279aab7177b91,False,True,5,5.074950380285979,5.6785213808447308,5.6785213808447308,13.205863677154806,13.437611699693013,13.72324605298228,13.466325373888532,3000.0052141399919,8.4307242142025096,0.83007885681720717,60009.396410760739,67998704533.924736,67.451187678849791,9935.1876645200791,9936.4207759489709,6344.8839190200842,3054.6205301138766
22300,223,c9414ddedad87bd25b67fd5e629c327c0793fafe34cf09deda8bd25049e94ea0,False,True,5,5.0752127221517123,5.6787890103111209,5.6787890103111209,13.206486071299059,13.439151255406712,13.725398612520134,13.467993233119035,3000.0051781062707,8.430659851423254,0.83122252082231718,60009.396410760732,67996549855.979134,67.454416440432425,9935.2250111269041,9936.4631425618227,6353.2710868163722,3054.2879537790614
22400,224,3ca3a238ac58cdc0e7855b72939e9602326db995542a200b60d970decb01feaf,False,True,5,5.0754731176516454,5.6790546638494339,5.6790546638494339,13.207103870254574,13.440683315975845,13.727534430430431,13.469647615709283,3000.0051404082224,8.4305945253966126,0.83236540525548564,60009.396410760703,67994397416.238976,67.45762771215405,9935.2622603053769,9936.5053840491928,6361.6529771337891,3053.9547852265337
22500,225,aa29e487cefdca57096f7832b3798013f0962eb95bbc093a75166bf304767e77,False,True,5,5.0757314914462182,5.6793182074713258,5.6793182074713258,13.207716762458789,13.442207545659858,13.729653433941188,13.471288536957266,3000.0051011679302,8.4305280794582806,0.83350753641790298,60009.396410760717,67992247187.838348,67.460820224008756,9935.2994132065051,9936.5475016659002,6370.0297803800941,3053.6210329337609
22600,226,08c4ff70ab8975bd8c65cb8bee5095361f803ff5c8478fa06c065181c8b71f2a,False,True,5,5.0759877655425809,5.6795796831788943,5.6795796831788943,13.208324845509644,13.443724031468902,13.731755894515651,13.472915846251786,3000.0050603964442,8.4304603569480854,0.83464893924236172,60009.396410760703,67990099145.341858,67.46399274433594,9935.3364709360449,9936.5894966173528,6378.4016782134313,3053.2867052327401
22700,227,815c919268a0e53c243c407e2ee8d201a2a9bbe068f3a0c9b48f9428b75fa76c,False,True,5,5.0762418727608631,5.6798389194504582,5.6798389194504582,13.208927720588457,13.44523236640455,13.733841804713355,13.474529744414816,3000.0050182683999,8.4303912141698234,0.83578963762872704,60009.396410760703,67987953264.687042,67.467144097338959,9935.3734345478751,9936.6313700516675,6386.7688441870105,3052.951810269069
22800,228,13310c03deb5d8fae30bf089536b166442e52463c80d650617ad7583d2055b5d,False,True,5,5.0764937479667243,5.6800958423401591,5.6800958423401591,13.209525215733125,13.4467323549489,13.735911233673415,13.476130057032396,3000.0049748225638,8.430320507431535,0.83692965427988608,60009.39641076071,67985809523.140411,67.470273152322108,9935.4103050514914,9936.6731230709011,6395.1314437721012,3052.6163560290856
22900,229,126086283c86a18579921b9cdf55bf87bc9969647772a7e9a82ebbbb12b90cd5,False,True,5,5.0767433257395194,5.6803504897520085,5.6803504897520085,13.210117419022477,13.448224082663952,13.737964442040392,13.477716877274675,3000.0049300950818,8.4302481048267559,0.83806901122114508,60009.396410760717,67983667899.237892,67.473378824961571,9935.4470834089298,9936.7147567292141,6403.4896351231191,3052.280350340719
23000,230,a1b2e3c25656f1b57975791f76ee71db44a810edb15db5dcbff7a1dceff4d620,False,True,5,5.0769905512824947,5.6806026978526925,5.6806026978526925,13.210703949521069,13.449707143083574,13.740001318479308,13.479290139841941,3000.0048842220021,8.4301738791657588,0.83920772892519258,60009.39641076071,67981528372.741142,67.476460088440831,9935.4837705460741,9936.7562720361802,6411.8435686936064,3051.9438008939428
23100,231,e8bf2d7b7e7b4926f193178834a0f5f8a9c9a1162f5b6994ca5edcc409f4e262,False,True,5,5.0772353661661773,5.6808524456154368,5.6808524456154368,13.211284758303592,13.451181478958647,13.742021943275894,13.480849830280121,3000.0048372076594,8.4300977079757633,0.84034582727863649,60009.39641076071,67979390924.576469,67.479515953840107,9935.5203673397191,9936.7976699548508,6420.1933882964358,3051.6067152337155
23200,232,8904341132a7e6511ded74b7efd18b358f9317af7af0bce41c8e12c3da520d2b,False,True,5,5.0774777211054074,5.6810997131595666,5.6810997131595666,13.211859799115595,13.4526470364817,13.744026432104175,13.482395988672293,3000.0047892016619,8.4300194770350885,0.84148332520724234,60009.396410760695,67977255536.789871,67.482545490316852,9935.5568746358422,9936.8389514129831,6428.5392307639777,3051.2691007709814
23300,233,5cc2338177c809123eef9eb564792c15cd6e3ebef17d470b156fe2975aeb7b14,False,True,5,5.077717565507851,5.6813443918466753,5.6813443918466753,13.212428819347783,13.454103547514311,13.746014878618546,13.483928602215828,3000.0047401957891,8.429939078016913,0.84262024050184225,60009.396410760681,67975122192.509735,67.485547803262364,9935.5932932374762,9936.8801172930052,6436.8812264620892,3050.9309648077829
23400,234,77af87ce6aeeb7feb59d1c51679209a60f1d9ee89ed5961d46ad135cf6687905,False,True,5,5.0779548591514203,5.6815864964807172,5.6815864964807172,13.212991853390607,13.455551026492246,13.747987403743196,13.485447552490012,3000.004690337596,8.4298564096672326,0.84375659039499185,60009.396410760695,67972990875.884377,67.488522062143275,9935.6296239129206,9936.921168438972,6445.2194993246258,3050.5923144880239
23500,235,d654a01fc239edf15f27a1d72d71db968fa6f47c8348b6fb0a6359216d0a50c9,False,True,5,5.0781895575348797,5.6818259416410744,5.6818259416410744,13.21354870261824,13.456989276944237,13.749943979736981,13.486953039446554,3000.0046395947793,8.4297713754492758,0.84489239107808367,60009.396410760688,67970861572.048523,67.491467469088377,9935.6658673962156,9936.9621056596043,6453.5541675081122,3050.25315686557
23600,236,59d80dfb4603e5998d1fabd15abec4fa3923d9dbd2382b9a0550a1af21f0dcfc,False,True,5,5.0784216180419586,5.6820626840634239,5.6820626840634239,13.21409926641584,13.4584181722566,13.751884707896364,13.488444891707751,3000.0045880028506,8.4296838847207081,0.84602765804785451,60009.396410760673,67968734267.093506,67.494383268337899,9935.702024388429,9937.0029297282545,6461.8853429191913,3049.9134988778774
23700,237,1d5eea666f8ace9dae4ae7f56ca93667cbae6dd93427055ac7aa08310919c91d,False,True,5,5.0786510065617216,5.6822967283673496,5.6822967283673496,13.214643555500263,13.459837725322972,13.753809706457806,13.489923256252816,3000.0045357175554,8.4295938527343441,0.84716240588766412,60009.396410760666,67966608948.003426,67.497268755523791,9935.7380955558037,9937.0436413820134,6470.2131320266835,3049.5733473319647
23800,238,0fadb22f60a3d62836fbf7898defa5573f5c6615230574a8229cff860ef84d5e,False,True,5,5.0788776889944183,5.6825279992286593,5.6825279992286593,13.215181394726111,13.461247739936701,13.755718875037783,13.491388068909124,3000.0044827577854,8.4295011971038374,0.84829664856281251,60009.396410760666,67964485602.633499,67.500123261147465,9935.7740815374855,9937.0842413269038,6478.5376356089437,3049.2327089546611
23900,239,140f9c24dbbe02fed26a06bfb2b7c709661c72e86988c4020ef4f7cf959589d5,False,True,5,5.0791016354636236,5.6827564749437887,5.6827564749437887,13.215712733614101,13.462648157693343,13.75761247153515,13.492839316323968,3000.0044291562212,8.4294058472275939,0.84943039915269725,60009.396410760659,67962364219.671074,67.502946161319514,9935.8099829397306,9937.1247302356096,6486.8589492009942,3048.8915903481839
24000,240,38af223ae7ed550b602ba72a94ed626fbc4b5cd0e3ff39f0568fbde13da3a881,False,True,5,5.0793228121367999,5.6829821371979508,5.6829821371979508,13.216237529560852,13.464038923623411,13.759490487290261,13.494276986906446,3000.0043748874655,8.4293077277970205,0.8505636702907553,60009.396410760659,67960244788.588623,67.505736861906286,9935.8458003370306,9937.1651087475202,6495.1771632802865,3048.5499980271857
24100,241,1d798ce53cf0d64d707d844ccf34fe47ffb5a717a606f5c207f719f7d919037f,False,True,5,5.0795411904443224,5.6832049315120194,5.6832049315120194,13.216755655887686,13.465419908040765,13.761352934555317,13.495701229085565,3000.0043200288678,8.4292067776439126,0.851696473618065,60009.396410760659,67958127299.62561,67.50849480659555,9935.881534281787,9937.2053774784308,6503.4923629314835,3048.2079384098047
24200,242,4513c3029410cd0f7c3042d9b2433d06dccd397e1c1da6bdc397049d01f5040f,False,True,5,5.0797567479463446,5.6834248427794849,5.6834248427794849,13.217267077458011,13.466791054378156,13.763200059955736,13.497111870978557,3000.004264698825,8.4291029344273234,0.85282882016629191,60009.396410760659,67956011743.741165,67.511219479717681,9935.9171852944019,9937.2455370067601,6511.804628835931,3047.8654178249681
24300,243,9d64530920810719df72de9277697e00f7e1708af00c3b9e67ca6bc12e424658,False,True,5,5.079969462444339,5.683641876391742,5.683641876391742,13.217771806791172,13.468152375750053,13.765031559153732,13.498509060815518,3000.0042089289,8.4289961405227629,0.85396072054634242,60009.396410760652,67953898112.587769,67.513910398010694,9935.9527538696693,9937.2855878889404,6520.1140367349353,3047.5224424820958
24400,244,05e9dc595eb210368acc6c0b1cc81649a7de4830c5d0f255bc5eaabbea1d7dd0,False,True,5,5.0801793065728029,5.6838559823303481,5.6838559823303481,13.218269727579983,13.469503744298599,13.76684779646056,13.499892841236415,3000.0041526378832,8.4288863453781921,0.85509218455945724,60009.396410760644,67951786398.49897,67.516567097072141,9935.9882404794334,9937.3255306558367,6528.4206577350578,3047.1790185363921
24500,245,78e3bb20307e5bed74c74311f53a45dd424340d415f298a67e05946782901af2,False,True,5,5.0803862618249669,5.6840671118818618,5.6840671118818618,13.21876072655737,13.470845030553615,13.768648819676201,13.501263092844487,3000.0040958968934,8.4287734960910878,0.85622322142438667,60009.396410760652,67949676594.420349,67.519189154624058,9936.0236455663817,9937.3653658057319,6536.7245586961317,3046.8351520411952
24600,246,97bc5d4b8f441428d8b0ab5324eaa935ed3c1712253bae6fdf29c4b88f4cdb77,False,True,5,5.0805903073226242,5.6842752727301722,5.6842752727301722,13.219244821573454,13.47217624942094,13.77043453071386,13.502619965437853,3000.0040387837612,8.428657548008891,0.85735383966251977,60009.396410760644,67947568693.926926,67.521776169834368,9936.0589695537856,9937.405093818139,6545.0258020203182,3046.4908489753043
24700,247,6ba574e1ad1b203471bec7b47ddabc822bb5b4e67586060abce09d09ea05ec53,False,True,5,5.0807914297691967,5.6844804745528927,5.6844804745528927,13.219722035118743,13.473497410687843,13.77220505787826,13.503963339452353,3000.0039813549815,8.42853845883986,0.85848404740960027,60009.396410760659,67945462691.160507,67.524327777389189,9936.0942128374463,9937.4447151403001,6553.3244460866808,3046.146115205981
24800,248,1c2556ef7548d963034883fd2850d31a609ef7edd6c458f59d4cd8eaea63883b,False,True,5,5.0809896104524546,5.6846826644697046,5.6846826644697046,13.220192244238376,13.474808386678566,13.773960400216973,13.505293364491193,3000.0039235854188,8.4284161910085817,0.85961385215486386,60009.396410760673,67943358580.821289,67.526843628060547,9936.129375796756,9937.4842302076268,6561.6205451663218,3045.8009565450502
24900,249,243bf7de019f062ba1fec976d4eaff9bd260c781eb89fbce7ad58cf6c717e5be,False,True,5,5.0811848305956246,5.684881850314369,5.684881850314369,13.22065546713231,13.476109188916711,13.7757007316642,13.50661008273403,3000.0038653946663,8.4282907045889619,0.86074326081740649,60009.396410760673,67941256358.156029,67.52932339328143,9936.1644587820338,9937.5236394204367,6569.914149397875,3045.4553787246218
25000,250,c20975027678cb05247c6dd0bf1b2504473117bb1841476a7b40fa2e1188ccc2,False,True,5,5.0813770825253126,5.685078013322725,5.685078013322725,13.22111166017034,13.477399761059782,13.777425982661418,13.507913428946965,3000.0038070408054,8.4281619690825149,0.86187227994348581,60009.396410760681,67939156018.895844,67.531766786163189,9936.199462128885,9937.5629431693269,6578.205305573345,3045.1093873805262
25100,251,77f96d933aa47bf643b3977f61651afebb940182e41667d1ec1e7a99c57aaf88,False,True,5,5.0815663507032109,5.6852711019218445,5.6852711019218445,13.221560703439311,13.478679972155554,13.779136281864991,13.509203418771678,3000.0037483615674,8.4280299539955372,0.8630009153503988,60009.396410760681,67937057559.278801,67.534173520875285,9936.2343861480495,9937.6021418115088,6586.4940564386479,3044.7629880971499
25200,252,2c952b18ccc476b5fb7d1cb4a07457082199b21f189af6e6f181c23eb1274447,False,True,5,5.0817526222538909,5.6854611517114515,5.6854611517114515,13.222002679696649,13.479949903306174,13.780831679802089,13.510480120489952,3000.0036894177729,8.4278946288391818,0.8641291724653215,60009.396410760666,67934960975.994156,67.536543340795475,9936.2692311350875,9937.6412356937071,6594.7804412556952,3044.4161863652994
25300,253,d3e801b69ba6fc1d0a3cedeea6f37ee3c9579361029a9269e29d423ee85a8c14,False,True,5,5.0819358852437988,5.6856481100919494,5.6856481100919494,13.222437466644791,13.48120942700357,13.782512183458987,13.511743656870356,3000.0036302298081,8.4277559678407812,0.86525705633193417,60009.396410760673,67932866266.188164,67.538876001649442,9936.3039973631458,9937.68022513715,6603.0644959066958,3044.0689876200131
25400,254,80525768b60132472e13e3c652ba6d2a4ceca79ba1d6f02c79223013340cdfdf,False,True,5,5.0821161339420033,5.6858320187976528,5.6858320187976528,13.222865161308437,13.482458624326469,13.784177837403279,13.512993883255403,3000.0035709363729,8.4276139475877141,0.86638457143884184,60009.396410760688,67930773427.412201,67.541171289028711,9936.3386850895495,9937.7191104476224,6611.3462528111631,3043.7213972113564
25500,255,f6dc1a81fa3bac68a35de05afeed2cbabac9880c04fc95a514172d4eb18cb3b0,False,True,5,5.0822933540059667,5.6860128509833849,5.6860128509833849,13.223285701265077,13.483697437306427,13.785828800816374,13.514230946746238,3000.0035113127997,8.4274685434947951,0.8675117218274051,60009.396410760673,67928682457.650604,67.543428986235199,9936.3732945514148,9937.7578919118187,6619.6257411686938,3043.373420435586
25600,256,1c9902c9cd8e0bc4f5ecc5a3a7c2b322754761314c32ba1665859cddeb288ca9,False,True,5,5.0824675445959926,5.6861905297599309,5.6861905297599309,13.223698907753576,13.484925663926353,13.787464906668996,13.515454839902596,3000.0034516449527,8.4273197404029201,0.86863851103276501,60009.396410760681,67926593355.257286,67.545648920173079,9936.4078259701018,9937.7965697904983,6627.9029871115599,3043.0250624855121
25700,257,ba22a8df7786e66457e9b2ac91690ace62cb76e2481b383c0671f9aeb8cba8fb,False,True,5,5.0826386886945834,5.6863651466270415,5.6863651466270415,13.224104993491073,13.486143527619722,13.78908640637464,13.516665600488928,3000.0033916918528,8.4271675149141902,0.86976494234129209,60009.396410760703,67924506118.964874,67.54783089874563,9936.4422795518803,9937.8351443416705,6636.178013687937,3042.6763285430889
25800,258,4503d9560aae47bf63265b91d7792210a732a66476ac0636fa4ac79b42a8e701,False,True,5,5.0828067847019556,5.6865366522370504,5.6865366522370504,13.224503843747561,13.487350897560653,13.79069316925036,13.517863273618085,3000.0033316498743,8.4270118530566211,0.87089101852974726,60009.396410760681,67922420747.852684,67.549974769524823,9936.4766554874641,9937.8736157997791,6644.4508408968195,3042.3272236874413
25900,259,513e752e5274674646b16e205a76d741569aec8890e392f74bbdfa25461936ec,False,True,5,5.0829718291986445,5.6867050528120258,5.6867050528120258,13.224895472986454,13.488547785295504,13.792285375191728,13.519047846027885,3000.0032715100815,8.4268527408629303,0.87201674208890245,60009.396410760666,67920337241.342979,67.552080389520484,9936.5109539506338,9937.9119843874341,6652.7214859899286,3041.9777529224002
26000,260,59c477ad7d3ceb9b307e7ee443c5925e8a7c4bcffefb9f7d1635bf2054ff17d9,False,True,5,5.083133809557328,5.6868703243563656,5.6868703243563656,13.225279825411457,13.489734131213662,13.793863053654595,13.520219468099107,3000.0032111697496,8.4266901620151646,0.87314211495768501,60009.396410760681,67918255599.185051,67.554147611093327,9936.5451751015444,9937.9502503052336,6660.9899634767162,3041.6279212360009
26100,261,7bc4bef148d42b29d7bf086ed287e6fd12b0e678206c81707807be44a77b6fb4,False,True,5,5.083292727446163,5.6870324764166922,5.6870324764166922,13.225656923218786,13.490909945147266,13.795426193813142,13.521378020973033,3000.0031507976055,8.4265241060878804,0.87426713871830675,60009.396410760673,67916175821.42466,67.556176322603037,9936.5793190843142,9937.9884137427398,6669.2562852702695,3041.2777335047363
26200,262,9a79650a029154da5f3e1ec6436635924477fd323b7cdd13090d8cd8aadda0f9,False,True,5,5.0834485738695268,5.6871914554701517,5.6871914554701517,13.226026641966374,13.492075098088494,13.796974926058201,13.522523600295425,3000.0030902350095,8.4263545603052563,0.87539181483355377,60009.396410760673,67914097908.42292,67.55816640105364,9936.6133860338487,9938.0264748798254,6677.5204605073895,3040.9271945805308
26300,263,26d48bfa5253dc71f78075679652c27a1cad742b000193717e49718d86b3465b,False,True,5,5.0836013473253088,5.6873473271220218,5.6873473271220218,13.226389134179684,13.49322973869749,13.798509200838421,13.523656248913731,3000.0030296536347,8.4261815177835615,0.87651614419167001,60009.396410760666,67912021860.805618,67.560117751258574,9936.6473760666031,9938.0644338712773,6685.782496045711,3040.5763092349948
26400,264,2bdd7654a6330a02b013752db52efdd6f8284396a8e5cbe94432d60a7f3663c3,False,True,5,5.0837510419944474,5.6875000364968518,5.6875000364968518,13.226744272274155,13.494373737968852,13.800029102603297,13.524776034088189,3000.0029689326816,8.426004966933375,0.8776401274837351,60009.396410760652,67909947679.477615,67.562030272026121,9936.681289295595,9938.1022908834457,6694.0423960340868,3040.225082205834
26500,265,4b70f6f3e71fd032cb22ac1fb62c5332171a9fd1c96c90588d372fdf33966909,False,True,5,5.0838976577470287,5.6876496214351553,5.6876496214351553,13.227092144225562,13.49550717679732,13.801534599938252,13.5258829721542,3000.0029081940079,8.4258249008798742,0.87876376489531827,60009.396410760659,67907875365.589577,67.563903885878517,9936.7151258096583,9938.1400460376499,6702.3001628485354,3039.8735181474722
26600,266,e712a00b84b119913b86e0595297fe1b14bd6dc6ace9375958ed50b58572936d,False,True,5,5.0840411924676756,5.6877960596940484,5.6877960596940484,13.227432698319721,13.496629993883555,13.803025786238388,13.526977079366169,3000.0028474372016,8.4256413151074803,0.87988705659193511,60009.396410760644,67905804920.548691,67.565738517394607,9936.7488856946566,9938.177699468155,6710.5557961636277,3039.5216216761705
26700,267,7026d46179a8ee7604c6a994e3feabca1c64b3aa2b4607c71dbf0bfea0ef7c9f,False,True,5,5.0841816392921722,5.6879393844408064,5.6879393844408064,13.227766011662887,13.497742270058334,13.804502880118758,13.528058368184679,3000.0027865299153,8.4254542027499681,0.88101000229356552,60009.396410760659,67903736345.990166,67.567534089810323,9936.7825690265599,9938.2152512921657,6718.8092936844587,3039.1693973607021
26800,268,a6e4833001cc1e7d44ef705379a5a200b4d0bbd1c7e5429704d7646fe5f19bcf,False,True,5,5.0843190024876233,5.6880795443143839,5.6880795443143839,13.228091964848149,13.49884387294002,13.805965618529372,13.529126937499468,3000.0027256682292,8.4252635593001184,0.88213260125886139,60009.396410760688,67901669643.769829,67.569290555528113,9936.8161758655042,9938.2527016103377,6727.0606510307352,3038.8168496957646
26900,269,2205ed9c83c043cd3698fbfdd6e6667a682e3b932a246c64abdd1c7df9fc5192,False,True,5,5.0844532773808089,5.6882165119821808,5.6882165119821808,13.228410494326415,13.499934742962717,13.807414143884186,13.530182825969113,3000.0026647155341,8.4250693790776818,0.88325485283039828,60009.396410760688,67899604815.959976,67.57100785396139,9936.8497062641145,9938.2900505194157,6735.3098618736158,3038.4639831363625
27000,270,4b31de59d69dd17dcba3e88d06b2b8ee17078105d2074b1d3881068e7036fe73,False,True,5,5.0845844642398106,5.6883503577684538,5.6883503577684538,13.228721763595527,13.501015031957401,13.808848620301143,13.531225970489823,3000.0026037410703,8.4248716611161996,0.88437675573171026,60009.396410760681,67897541864.826317,67.572685944161748,9936.8831602677383,9938.3272981025966,6743.5569179451641,3038.1108020860825
27100,271,8922b21f588a37be7026453d19b68dd660b1b15f7fa2ae8de348cb844719707b,False,True,5,5.0847125619473506,5.6884810548028275,5.6884810548028275,13.229025710183498,13.502084676884056,13.810268973977369,13.532256520569883,3000.0025427557011,8.4246704020985099,0.88549830877236102,60009.396410760695,67895480792.843132,67.574324785716385,9936.916537909221,9938.3644444409583,6751.8018090047353,3037.7573109003329
27200,272,3e1650288c5e52a287ef274038e522b953c7c5a512ebb9966a1206b8166e2757,False,True,5,5.0848375667151409,5.6886085789793919,5.6886085789793919,13.229322278043615,13.503143616439811,13.811675251300471,13.533274409236782,3000.002481700948,8.4244656010660997,0.88661951036733233,60009.396410760703,67893421602.660118,67.575924336449347,9936.9498392131354,9938.4014895965975,6760.0445232556831,3037.4035139089724
27300,273,3e612dcf418cf820506c3692c4035078f858d75406cc4c5776ef7730805ef5fe,False,True,5,5.0849594856126554,5.6887329937157034,5.6887329937157034,13.229611614620939,13.504192002323974,13.813067431889337,13.534279840424864,3000.002420750594,8.4242572547099375,0.88774035848898247,60009.396410760703,67891364297.096855,67.57748458150455,9936.9830642025645,9938.4384336326693,6768.2850469342475,3037.0494153406285
27400,274,4099bc20b3972a4f2c0f5b874cd9d7382d8fb96547fb736ad5998ffe8c3e7b43,False,True,5,5.0850783173855199,5.6888541899670422,5.6888541899670422,13.229893466395295,13.505229561919219,13.814445747014789,13.535272641602671,3000.0023597437557,8.4240453656114767,0.88886085120151592,60009.396410760681,67889308879.141319,67.579005494625065,9937.0162128814918,9938.4752765955272,6776.5233650236078,3036.6950194230058
