boundary_index,boundary_temperature_c,probe_side,reference_region,reference_phase,reference_temperature_c,reference_pressure_mpa,reference_quality,production_resolved,production_phase,production_temperature_c,production_pressure_mpa,production_quality,phase_matches,production_minus_reference_temperature_c,production_minus_reference_pressure_mpa,is_finite,boundary_max_liquid_pressure_jump_mpa,boundary_max_liquid_temperature_jump_c,boundary_max_vapor_pressure_jump_mpa,boundary_max_vapor_temperature_jump_c
159,269.8816254317761,R2-SIDE,REGION-2,SuperheatedVapor,269.8816254317761,5.4926022253734095,,true,SuperheatedVapor,269.880790958787,5.492585431304629,,true,-0.0008344729891405223,-1.6794068780079385E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
160,269.8893888354303,R1-SIDE,REGION-1,SubcooledLiquid,269.8893888354303,5.49337943508812,,true,SubcooledLiquid,269.8893226971579,5.493576070915489,,true,-6.613827235923964E-05,0.00019663582736839658,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
160,269.8893888354303,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.8893888354303,5.493324501843102,1E-06,true,SaturatedMixture,269.88934506273233,5.493342848807529,9.85170181376091E-07,true,-4.377269794986205E-05,1.834696442770678E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
160,269.8893888354303,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.8893888354303,5.493324501843102,0.999999,true,SaturatedMixture,269.88980794218503,5.493382574036413,0.9999995185007267,true,0.0004191067547480998,5.8072193310998443E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
160,269.8893888354303,R2-SIDE,REGION-2,SuperheatedVapor,269.8893888354303,5.493269568598083,,true,SuperheatedVapor,269.88855507088124,5.493252877932401,,true,-0.0008337645490428258,-1.6690665682439487E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
161,269.90732603669187,R1-SIDE,REGION-1,SubcooledLiquid,269.90732603669187,5.494921586934781,,true,SubcooledLiquid,269.90726581851686,5.495091163383658,,true,-6.02181750082309E-05,0.0001695764488767182,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
161,269.90732603669187,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.90732603669187,5.494866638268398,1E-06,true,SaturatedMixture,269.90728767163864,5.494882718943906,9.86996935057023E-07,true,-3.8365053228517354E-05,1.608067550762371E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
161,269.90732603669187,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.90732603669187,5.494866638268398,0.999999,true,SaturatedMixture,269.90769329200737,5.494917530085133,0.9999994542681091,true,0.0003672553154956404,5.089181673501031E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
161,269.90732603669187,R2-SIDE,REGION-2,SuperheatedVapor,269.90732603669187,5.494811689602016,,true,SuperheatedVapor,269.9064920878576,5.494794977909092,,true,-0.0008339488342699042,-1.671169292372099E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
162,269.9158253133297,R1-SIDE,REGION-1,SubcooledLiquid,269.9158253133297,5.495652428115587,,true,SubcooledLiquid,269.9157681512272,5.495808045473202,,true,-5.7162102507390955E-05,0.0001556173576151565,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
162,269.9158253133297,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.9158253133297,5.495597472140865,1E-06,true,SaturatedMixture,269.91578972358707,5.495612381835274,9.87941768134968E-07,true,-3.558974265160941E-05,1.4909694408871133E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
162,269.9158253133297,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.9158253133297,5.495597472140865,0.999999,true,SaturatedMixture,269.91616582292033,5.495644659422958,0.9999994211969077,true,0.0003405095906146016,4.7187282093297256E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
162,269.9158253133297,R2-SIDE,REGION-2,SuperheatedVapor,269.9158253133297,5.495542516166144,,true,SuperheatedVapor,269.91499120704884,5.495525784485912,,true,-0.0008341062808767674,-1.6731680232418E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
163,269.92513548135753,R1-SIDE,REGION-1,SubcooledLiquid,269.92513548135753,5.496453081915134,,true,SubcooledLiquid,269.9250818520999,5.49659256932483,,true,-5.3629257649845385E-05,0.00013948740969560447,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
163,269.92513548135753,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.92513548135753,5.496398117933954,1E-06,true,SaturatedMixture,269.9251031366085,5.496411677336554,9.89031366094502E-07,true,-3.234474900182249E-05,1.3559402599838677E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
163,269.92513548135753,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.92513548135753,5.496398117933954,0.999999,true,SaturatedMixture,269.92544508407707,5.496441023943707,0.9999993829626608,true,0.0003096027195397255,4.290600975309644E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
163,269.92513548135753,R2-SIDE,REGION-2,SuperheatedVapor,269.92513548135753,5.496343153952775,,true,SuperheatedVapor,269.9243012588971,5.496326408428262,,true,-0.0008342224604120929,-1.674552451369493E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
164,269.93746799826624,R1-SIDE,REGION-1,SubcooledLiquid,269.93746799826624,5.497513788137708,,true,SubcooledLiquid,269.9374193468889,5.497630559063097,,true,-4.8651377369424154E-05,0.00011677092538953104,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
164,269.93746799826624,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.93746799826624,5.497458813549572,1E-06,true,SaturatedMixture,269.9374401939958,5.497470467969537,9.905698729969687E-07,true,-2.7804270416709187E-05,1.1654419965090312E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
164,269.93746799826624,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.93746799826624,5.497458813549572,0.999999,true,SaturatedMixture,269.937734092773,5.497495690943124,0.9999993294688418,true,0.0002660945067418652,3.687739355218156E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
164,269.93746799826624,R2-SIDE,REGION-2,SuperheatedVapor,269.93746799826624,5.497403838961437,,true,SuperheatedVapor,269.9366336084905,5.497387073159205,,true,-0.0008343897757185914,-1.676580223186619E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
165,269.9428149163722,R1-SIDE,REGION-1,SubcooledLiquid,269.9428149163722,5.497973719254468,,true,SubcooledLiquid,269.9427685288358,5.498080163053021,,true,-4.638753637209447E-05,0.00010644379855229147,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
165,269.9428149163722,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.9428149163722,5.4979187400670675,1E-06,true,SaturatedMixture,269.94278915884695,5.497929526698297,9.91271270372117E-07,true,-2.5757525236258516E-05,1.0786631229109389E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
165,269.9428149163722,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.9428149163722,5.4979187400670675,0.999999,true,SaturatedMixture,269.94306121549687,5.49795287513737,0.999999304874316,true,0.00024629912468299153,3.413507030280982E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
165,269.9428149163722,R2-SIDE,REGION-2,SuperheatedVapor,269.9428149163722,5.497863760879667,,true,SuperheatedVapor,269.94198031546125,5.497846966497939,,true,-0.0008346009109345687,-1.6794381728857388E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
166,269.9500148475171,R1-SIDE,REGION-1,SubcooledLiquid,269.9500148475171,5.4985930892339265,,true,SubcooledLiquid,269.94997160931746,5.498685170174427,,true,-4.3238199623374385E-05,9.20809405000611E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
166,269.9500148475171,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.9500148475171,5.498538103852888,1E-06,true,SaturatedMixture,269.94999198758626,5.498547687687671,9.922431115007816E-07,true,-2.285993082296045E-05,9.583834782667111E-06,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
166,269.9500148475171,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.9500148475171,5.498538103852888,0.999999,true,SaturatedMixture,269.950233622735,5.498568425293399,0.9999992708016187,true,0.0002187752179452218,3.032144051129393E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
166,269.9500148475171,R2-SIDE,REGION-2,SuperheatedVapor,269.9500148475171,5.4984831184718495,,true,SuperheatedVapor,269.94918078526723,5.498466403150904,,true,-0.000834062249850831,-1.6715320945159817E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
167,269.9603627145292,R1-SIDE,REGION-1,SubcooledLiquid,269.9603627145292,5.499483351911103,,true,SubcooledLiquid,269.96032420554286,5.499553872315291,,true,-3.850898633572797E-05,7.052040418820127E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
167,269.9603627145292,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.9603627145292,5.499428357627526,1E-06,true,SaturatedMixture,269.9603441842793,5.499436133655393,9.937046965795355E-07,true,-1.8530249917603214E-05,7.776027866945867E-06,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
167,269.9603627145292,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.9603627145292,5.499428357627526,0.999999,true,SaturatedMixture,269.9605401741645,5.499452953894458,0.9999992196901646,true,0.00017745963532433962,2.4596266932519484E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
167,269.9603627145292,R2-SIDE,REGION-2,SuperheatedVapor,269.9603627145292,5.49937336334395,,true,SuperheatedVapor,269.95952778451897,5.499356527095246,,true,-0.0008349300102281632,-1.6836248703633316E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
168,269.9777773737907,R1-SIDE,REGION-1,SubcooledLiquid,269.9777773737907,5.5009818435483835,,true,SubcooledLiquid,269.9777473641226,5.5010136358383965,,true,-3.0009668080310803E-05,3.179229001304407E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
168,269.9777773737907,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.9777773737907,5.50092683428004,1E-06,true,SaturatedMixture,269.9777665783778,5.5009313579294385,9.963365239814443E-07,true,-1.0795412890729494E-05,4.523649398180396E-06,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
168,269.9777773737907,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.9777773737907,5.50092683428004,0.999999,true,SaturatedMixture,269.977880616735,5.50094114492653,0.9999991278495641,true,0.0001032429443057481,1.4310646490045542E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
168,269.9777773737907,R2-SIDE,REGION-2,SuperheatedVapor,269.9777773737907,5.500871825011698,,true,SuperheatedVapor,269.9769427395954,5.500855036141925,,true,-0.0008346341952574221,-1.6788869773520787E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
169,269.984167456627,R1-SIDE,REGION-1,SubcooledLiquid,269.984167456627,5.501531773754014,,true,SubcooledLiquid,269.98414073573394,5.501548586750316,,true,-2.67208930608831E-05,1.681299630273969E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
169,269.984167456627,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.984167456627,5.501476758986423,1E-06,true,SaturatedMixture,269.9841596747418,5.501480026086996,9.973536157163325E-07,true,-7.781885187796433E-06,3.267100572301729E-06,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
169,269.984167456627,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.984167456627,5.501476758986423,0.999999,true,SaturatedMixture,269.9842419851276,5.501487090126897,0.9999990921823342,true,7.452850059053162E-05,1.0331140473773814E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
169,269.984167456627,R2-SIDE,REGION-2,SuperheatedVapor,269.984167456627,5.501421744218834,,true,SuperheatedVapor,269.9833328235053,5.501404957389387,,true,-0.0008346331217126135,-1.6786829446502338E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
170,269.99505785107624,R1-SIDE,REGION-1,SubcooledLiquid,269.99505785107624,5.502469097278969,,true,SubcooledLiquid,269.9950369455603,5.502459431113496,,true,-2.090551595301804E-05,-9.666165473376509E-06,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
170,269.99505785107624,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,269.99505785107624,5.502414073138238,1E-06,true,SaturatedMixture,269.99505537748337,5.5024151168173585,9.991542796505435E-07,true,-2.4735928718655487E-06,1.0436791209045282E-06,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
170,269.99505785107624,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,269.99505785107624,5.502414073138238,0.999999,true,SaturatedMixture,269.9950816345788,5.502417370253161,0.9999990293897216,true,2.3783502570040582E-05,3.29711492330631E-06,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
170,269.99505785107624,R2-SIDE,REGION-2,SuperheatedVapor,269.99505785107624,5.502359048997507,,true,SuperheatedVapor,269.9942234028654,5.502342291793804,,true,-0.0008344482108668672,-1.6757203702866263E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
171,270.0122033536435,R1-SIDE,REGION-1,SubcooledLiquid,270.0122033536435,5.503945037746651,,true,SubcooledLiquid,270.0121785201409,5.503953202721996,,true,-2.483350260717998E-05,8.1649753447266E-06,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
171,270.0122033536435,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,270.0122033536435,5.503889998846662,1E-06,true,SaturatedMixture,270.0121972911787,5.503892539754467,9.979319214943067E-07,true,-6.062464763090247E-06,2.5409078050486755E-06,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
171,270.0122033536435,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,270.0122033536435,5.503889998846662,0.999999,true,SaturatedMixture,270.0122613822141,5.503898073119885,0.9999990722721044,true,5.8028570606438734E-05,8.07427322246923E-06,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
171,270.0122033536435,R2-SIDE,REGION-2,SuperheatedVapor,270.0122033536435,5.5038349599466745,,true,SuperheatedVapor,270.0113689618378,5.503818215861798,,true,-0.0008343918057107658,-1.674408487684076E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
172,270.01825814843176,R1-SIDE,REGION-1,SubcooledLiquid,270.01825814843176,5.504466326335252,,true,SubcooledLiquid,270.01823012666387,5.504488976391542,,true,-2.8021767889185867E-05,2.2650056290096643E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
172,270.01825814843176,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,270.01825814843176,5.50441128222243,1E-06,true,SaturatedMixture,270.0182491790905,5.504415035715441,9.969447217017497E-07,true,-8.969341251940932E-06,3.7534930115157294E-06,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
172,270.01825814843176,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,270.01825814843176,5.50441128222243,0.999999,true,SaturatedMixture,270.01834390106535,5.504423213634452,0.9999991070408101,true,8.575263359489327E-05,1.1931412022825327E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
172,270.01825814843176,R2-SIDE,REGION-2,SuperheatedVapor,270.01825814843176,5.504356238109608,,true,SuperheatedVapor,270.0174232444085,5.504339422577509,,true,-0.0008349040232360494,-1.681553209920139E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
173,270.02492635846113,R1-SIDE,REGION-1,SubcooledLiquid,270.02492635846113,5.505040470632559,,true,SubcooledLiquid,270.0248949202322,5.505078639049213,,true,-3.143822891615855E-05,3.8168416653938664E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
173,270.02492635846113,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,270.02492635846113,5.50498542077835,1E-06,true,SaturatedMixture,270.024914265289,5.5049904727805075,9.95887377223795E-07,true,-1.20931721312445E-05,5.0520021570577E-06,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
173,270.02492635846113,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,270.02492635846113,5.50498542077835,0.999999,true,SaturatedMixture,270.0250418103029,5.505001484510325,0.9999991442413088,true,0.0001154518417934014,1.606373197482469E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
173,270.02492635846113,R2-SIDE,REGION-2,SuperheatedVapor,270.02492635846113,5.504930370924143,,true,SuperheatedVapor,270.02409160273044,5.504913578563962,,true,-0.0008347557306933595,-1.6792360180595267E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
174,270.02921333909023,R1-SIDE,REGION-1,SubcooledLiquid,270.02921333909023,5.505409611149891,,true,SubcooledLiquid,270.02917975691287,5.5054575159638635,,true,-3.358217736604274E-05,4.7904813972543536E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
174,270.02921333909023,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,270.02921333909023,5.505354557604314,1E-06,true,SaturatedMixture,270.02919928226356,5.505360424123694,9.952240114634337E-07,true,-1.4056826671549061E-05,5.866519379615909E-06,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
174,270.02921333909023,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,270.02921333909023,5.505354557604314,0.999999,true,SaturatedMixture,270.0293474134129,5.505373213178676,0.9999991673856645,true,0.0001340743226592167,1.865557436175891E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
174,270.02921333909023,R2-SIDE,REGION-2,SuperheatedVapor,270.02921333909023,5.505299504058739,,true,SuperheatedVapor,270.0283788532229,5.505282751545871,,true,-0.0008344858673581257,-1.6752512867590497E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
175,270.0460875153541,R1-SIDE,REGION-1,SubcooledLiquid,270.0460875153541,5.506862785264795,,true,SubcooledLiquid,270.04604589341955,5.5069471871616695,,true,-4.1621934542490635E-05,8.440189687419775E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
175,270.0460875153541,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,270.0460875153541,5.506807717187623,1E-06,true,SaturatedMixture,270.0460661479708,5.506816642304626,9.92731135719981E-07,true,-2.1367383283177332E-05,8.925117002789307E-06,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
175,270.0460875153541,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,270.0460875153541,5.506807717187623,0.999999,true,SaturatedMixture,270.0462914109513,5.5068360906154785,0.9999992543746591,true,0.00020389559722389095,2.8373427855221678E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
175,270.0460875153541,R2-SIDE,REGION-2,SuperheatedVapor,270.0460875153541,5.506752649110451,,true,SuperheatedVapor,270.04525276298637,5.506735863465257,,true,-0.0008347523677230129,-1.678564519469461E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
176,270.0522645592689,R1-SIDE,REGION-1,SubcooledLiquid,270.0522645592689,5.507394814546248,,true,SubcooledLiquid,270.0522201534433,5.507491848476785,,true,-4.4405825633475615E-05,9.70339305368384E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
176,270.0522645592689,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,270.0522645592689,5.507339741148836,1E-06,true,SaturatedMixture,270.0522406602603,5.507349725167197,9.91867612947641E-07,true,-2.389900862453942E-05,9.984018361386404E-06,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
176,270.0522645592689,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,270.0522645592689,5.507339741148836,0.999999,true,SaturatedMixture,270.05249263920496,5.507371480028283,0.9999992847942056,true,0.00022807993605056254,3.173887944729614E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
176,270.0522645592689,R2-SIDE,REGION-2,SuperheatedVapor,270.0522645592689,5.507284667751424,,true,SuperheatedVapor,270.0514299605144,5.507267905892792,,true,-0.0008345987545226308,-1.6761858632641236E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
177,270.06282575726516,R1-SIDE,REGION-1,SubcooledLiquid,270.06282575726516,5.508304542278801,,true,SubcooledLiquid,270.06277678934305,5.508422269952217,,true,-4.89679221118422E-05,0.00011772767341611257,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
177,270.06282575726516,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,270.06282575726516,5.508249459784203,1E-06,true,SaturatedMixture,270.06279768064053,5.50826117636867,9.904544922455563E-07,true,-2.807662463055749E-05,1.1716584467080793E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
177,270.06282575726516,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,270.06282575726516,5.508249459784203,0.999999,true,SaturatedMixture,270.063093435072,5.5082867106313955,0.9999993342566115,true,0.00026767780684622267,3.725084719263805E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
177,270.06282575726516,R2-SIDE,REGION-2,SuperheatedVapor,270.06282575726516,5.508194377289605,,true,SuperheatedVapor,270.06199054294734,5.508177530499039,,true,-0.00083521431781719,-1.6846790566127368E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
178,270.0794281482697,R1-SIDE,REGION-1,SubcooledLiquid,270.0794281482697,5.50973488240041,,true,SubcooledLiquid,270.07937251299893,5.509882835809729,,true,-5.563527076901664E-05,0.00014795340931872403,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
178,270.0794281482697,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,270.0794281482697,5.509679785602554,1E-06,true,SaturatedMixture,270.0793940054457,5.509694037122845,9.88385013703166E-07,true,-3.414282400626689E-05,1.4251520290997632E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
178,270.0794281482697,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,270.0794281482697,5.509679785602554,0.999999,true,SaturatedMixture,270.0797536632473,5.509725088548673,0.9999994064706548,true,0.0003255149775895916,4.5302946118930265E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
178,270.0794281482697,R2-SIDE,REGION-2,SuperheatedVapor,270.0794281482697,5.509624688804698,,true,SuperheatedVapor,270.07859276137845,5.509607822203705,,true,-0.00083538689125362,-1.6866600993203917E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
179,270.086165201664,R1-SIDE,REGION-1,SubcooledLiquid,270.086165201664,5.510315378340787,,true,SubcooledLiquid,270.08610703674003,5.510474793514687,,true,-5.816492398480477E-05,0.00015941517389972404,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
179,270.086165201664,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,270.086165201664,5.5102602757380295,1E-06,true,SaturatedMixture,270.08612876605946,5.510275489600135,9.875987637511708E-07,true,-3.64356045565728E-05,1.5213862105234455E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
179,270.086165201664,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,270.086165201664,5.5102602757380295,0.999999,true,SaturatedMixture,270.08651264580385,5.510308632252299,0.9999994337931188,true,0.00034744413983389677,4.835651426926546E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
179,270.086165201664,R2-SIDE,REGION-2,SuperheatedVapor,270.086165201664,5.510205173135272,,true,SuperheatedVapor,270.08533025036525,5.510188370849247,,true,-0.0008349512987706476,-1.6802286025630053E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
180,270.0950280129906,R1-SIDE,REGION-1,SubcooledLiquid,270.0950280129906,5.5110791106221475,,true,SubcooledLiquid,270.09496667489975,5.511252897833683,,true,-6.133809085895336E-05,0.0001737872115352701,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
180,270.0950280129906,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,270.0950280129906,5.511024000382143,1E-06,true,SaturatedMixture,270.09498868710205,5.511040419986587,9.86613384261594E-07,true,-3.932588856514485E-05,1.6419604444095626E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
180,270.0950280129906,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,270.0950280129906,5.511024000382143,0.999999,true,SaturatedMixture,270.09540296944397,5.511076187478238,0.9999994683063024,true,0.00037495645335638983,5.2187096095224206E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
180,270.0950280129906,R2-SIDE,REGION-2,SuperheatedVapor,270.0950280129906,5.51096889014214,,true,SuperheatedVapor,270.0941930545064,5.510952089434936,,true,-0.0008349584842335389,-1.6800707203223908E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
181,270.1072710335253,R1-SIDE,REGION-1,SubcooledLiquid,270.1072710335253,5.512134257556062,,true,SubcooledLiquid,270.10720560116624,5.512326578518305,,true,-6.54323590651984E-05,0.00019232096224275352,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
181,270.1072710335253,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,270.1072710335253,5.512079136764695,1E-06,true,SaturatedMixture,270.10722800311726,5.512097113910213,9.853393912246124E-07,true,-4.303040805098135E-05,1.7977145517988902E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
181,270.1072710335253,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,270.1072710335253,5.512079136764695,0.999999,true,SaturatedMixture,270.1076814658692,5.512136264082807,0.9999995127425659,true,0.0004104323438696156,5.712731811247096E-05,true,0.0005137228525280736,3.5596193356468575E-05,0.00026625516826150886,0.001903154074568647
