probe_id,logical_step,elapsed_s,node_id,reference_region,reference_phase,reference_temperature_c,reference_pressure_mpa,reference_quality,production_resolved,production_phase,production_temperature_c,production_pressure_mpa,production_quality,phase_matches,pressure_relative_error,temperature_relative_kelvin_error,is_finite
exact-v9-5-to-6mwe,62784,600,outlet,REGION-4-MIXTURE,SaturatedMixture,274.4903302550314,5.899854121915706,0.2314382016979415,true,SaturatedMixture,274.4903552532196,5.899858909961777,0.23143812924371704,true,8.115532980638225E-07,4.564709142548668E-08,true
exact-v9-5-to-6mwe,62784,600,drum,REGION-4-MIXTURE,SaturatedMixture,269.35565841197956,5.447588466292596,0.035515781309136615,true,SaturatedMixture,269.3556922674179,5.447617589470523,0.03551549078055449,true,5.346067917433246E-06,6.240568705810409E-08,true
exact-v9-5-to-6mwe,62784,600,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.25379668027165,0.010763338159542174,5.515474764911145E-06,true,SaturatedMixture,47.253795854747295,0.010764077398433006,5.515007442278447E-06,true,6.86811916409684E-05,2.576512392892497E-09,true
exact-v9-5-to-6mwe,68784,660,suction,REGION-4-MIXTURE,SaturatedMixture,268.258955323696,5.354523505773277,0.0009730675325700006,true,SaturatedMixture,268.25889629125595,5.354550158862219,0.0009730363407161802,true,4.9776770824484255E-06,1.0903484227339484E-07,true
exact-v9-5-to-6mwe,68784,660,pressure,REGION-4-MIXTURE,SaturatedMixture,268.22862460613226,5.351967049157837,0.0008485225363890691,true,SaturatedMixture,268.2285655736923,5.35199350874133,0.0008484929241541758,true,4.943898803951896E-06,1.0904095073643431E-07,true
exact-v9-5-to-6mwe,68784,660,outlet,REGION-4-MIXTURE,SaturatedMixture,274.66211806535716,5.915464940975604,0.23142992277315888,true,SaturatedMixture,274.6624059677124,5.915520421823626,0.2314290858145863,true,9.37894968106909E-06,5.255494461428072E-07,true
exact-v9-5-to-6mwe,68784,660,drum,REGION-4-MIXTURE,SaturatedMixture,269.5298897445201,5.46248647937816,0.03581717962476893,true,SaturatedMixture,269.5298990011215,5.462494477825981,0.035817099825826336,true,1.464250365029858E-06,1.7057203660500556E-08,true
exact-v9-5-to-6mwe,68784,660,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.25636326000097,0.010764736089308044,5.8023453262868475E-06,true,SaturatedMixture,47.256362445652485,0.01076547504815228,5.8018547382475685E-06,true,6.864625738207725E-05,2.541611451456476E-09,true
exact-v9-5-to-6mwe,74784,720,suction,REGION-4-MIXTURE,SaturatedMixture,268.4279694974422,5.368786123859572,0.0009626366151255175,true,SaturatedMixture,268.4279403090477,5.368799291201951,0.0009626212165189935,true,2.4525734634315434E-06,5.389509197610473E-08,true
exact-v9-5-to-6mwe,74784,720,pressure,REGION-4-MIXTURE,SaturatedMixture,268.3879977881908,5.3654104108034435,0.0008550035030612451,true,SaturatedMixture,268.38795644044876,5.365428953448722,0.0008549826445247644,true,3.4559602824508745E-06,7.635242989661553E-08,true
exact-v9-5-to-6mwe,74784,720,outlet,REGION-4-MIXTURE,SaturatedMixture,274.83064057230956,5.930809657975048,0.231426994562788,true,SaturatedMixture,274.83093479275703,5.930866379770595,0.23142613849900218,true,9.563921086446749E-06,5.369175946887248E-07,true
exact-v9-5-to-6mwe,74784,720,drum,REGION-4-MIXTURE,SaturatedMixture,269.69983050823214,5.4770475685006454,0.03611495197770573,true,SaturatedMixture,269.6998707652092,5.477081790346434,0.03611460852894283,true,6.2482286962576095E-06,7.415858824321946E-08,true
exact-v9-5-to-6mwe,74784,720,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.26746165007364,0.01077078280538208,6.080759374465404E-06,true,SaturatedMixture,47.267460852861404,0.010771518740463597,6.0802480670960965E-06,true,6.83269818744888E-05,2.4880424226951745E-09,true
exact-v9-5-to-6mwe,80784,780,suction,REGION-4-MIXTURE,SaturatedMixture,268.59354792833335,5.382786922488396,0.0009523267159962462,true,SaturatedMixture,268.5935117006302,5.382803187854332,0.0009523077108911486,true,3.0217369125190477E-06,6.687242201818904E-08,true
exact-v9-5-to-6mwe,80784,780,pressure,REGION-4-MIXTURE,SaturatedMixture,268.5486411511898,5.378986992671804,0.000861599623052612,true,SaturatedMixture,268.5486201643944,5.378996377214973,0.0008615890104743427,true,1.7446673847730527E-06,3.8742566168437047E-08,true
exact-v9-5-to-6mwe,80784,780,outlet,REGION-4-MIXTURE,SaturatedMixture,274.9943043649197,5.945741039133511,0.23142232118333478,true,SaturatedMixture,274.9943191707134,5.9457438928170845,0.231422278191484,true,4.799542319631395E-07,2.7010759067584705E-08,true
exact-v9-5-to-6mwe,80784,780,drum,REGION-4-MIXTURE,SaturatedMixture,269.86491042971613,5.491220523864266,0.036407564205610275,true,SaturatedMixture,269.8649441599846,5.4912487151372975,0.03640727971684581,true,5.133881057778731E-06,6.21166524303424E-08,true
exact-v9-5-to-6mwe,80784,780,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.28584959805005,0.010780807500867904,6.353411934413006E-06,true,SaturatedMixture,47.28584882616997,0.01078153200189956,6.352886591063359E-06,true,6.720285392329214E-05,2.4088443368538223E-09,true
exact-v9-5-to-6mwe,86784,840,suction,REGION-4-MIXTURE,SaturatedMixture,268.75488118529313,5.396455562230628,0.0009421939615095652,true,SaturatedMixture,268.75482165813446,5.396482302314494,0.000942162742183082,true,4.9551198111264215E-06,1.0984798390959028E-07,true
exact-v9-5-to-6mwe,86784,840,pressure,REGION-4-MIXTURE,SaturatedMixture,268.70778965353986,5.392463089971425,0.0008681932656547052,true,SaturatedMixture,268.70773154497147,5.392489051941952,0.0008681637537289638,true,4.8144920222930974E-06,1.0723951838603049E-07,true
exact-v9-5-to-6mwe,86784,840,outlet,REGION-4-MIXTURE,SaturatedMixture,275.1527390658854,5.960222683927252,0.23141690010609517,true,SaturatedMixture,275.1530169248581,5.96027658591378,0.23141608944646042,true,9.043619573777535E-06,5.067619636224576E-07,true
exact-v9-5-to-6mwe,86784,840,drum,REGION-4-MIXTURE,SaturatedMixture,270.02492635846113,5.50498542077835,0.03669383447269851,true,SaturatedMixture,270.02493447065353,5.504992217231414,0.036693765952443023,true,1.2345996481295446E-06,1.4934769648568373E-08,true
exact-v9-5-to-6mwe,86784,840,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.31016860008242,0.010794077984110315,6.6220392982588265E-06,true,SaturatedMixture,47.310167863965034,0.010794775053715368,6.621512943096198E-06,true,6.457889280396658E-05,2.2970635911762186E-09,true
exact-v9-5-to-6mwe,92784,900,suction,REGION-4-MIXTURE,SaturatedMixture,268.91260992884634,5.409844422746818,0.0009322039036155855,true,SaturatedMixture,268.91257551312447,5.409859858618684,0.0009321858943416112,true,2.8532931189533962E-06,6.349030765115998E-08,true
exact-v9-5-to-6mwe,92784,900,pressure,REGION-4-MIXTURE,SaturatedMixture,268.8640391409398,5.405718774474441,0.0008747158221898253,true,SaturatedMixture,268.8639917373657,5.405739945379644,0.0008746916337800401,true,3.9163904165931664E-06,8.745820335800182E-08,true
exact-v9-5-to-6mwe,92784,900,outlet,REGION-4-MIXTURE,SaturatedMixture,275.3103550732136,5.974656203823785,0.23143107905029692,true,SaturatedMixture,275.31066328287125,5.974716019538921,0.23143017885281184,true,1.0011574406140624E-05,5.619543049837893E-07,true
exact-v9-5-to-6mwe,92784,900,drum,REGION-4-MIXTURE,SaturatedMixture,270.18390763401965,5.5186873898978055,0.0369787179253488,true,SaturatedMixture,270.1839480102062,5.518720814549182,0.03697837891085176,true,6.056630683166101E-06,7.431192128484391E-08,true
exact-v9-5-to-6mwe,92784,900,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.339061117172264,0.010809862398688596,6.885840623009597E-06,true,SaturatedMixture,47.33906044065952,0.010810508648666029,6.8853335562177825E-06,true,5.978336759506123E-05,2.110876229534446E-09,true
exact-v9-5-to-6mwe,98784,960,suction,REGION-4-MIXTURE,SaturatedMixture,269.0666279315948,5.422942757787902,0.0009223685577617101,true,SaturatedMixture,269.0666002035141,5.422955136771629,0.0009223541250302686,true,2.2827059550261414E-06,5.113838132754156E-08,true
exact-v9-5-to-6mwe,98784,960,pressure,REGION-4-MIXTURE,SaturatedMixture,269.0172909379006,5.418744300386585,0.0008811686258817958,true,SaturatedMixture,269.0172829031944,5.41874787639254,0.0008811645191890157,true,6.599325888488886E-07,1.4819607007341665E-08,true
exact-v9-5-to-6mwe,98784,960,outlet,REGION-4-MIXTURE,SaturatedMixture,275.46072360575204,5.988450904262886,0.23142747359107105,true,SaturatedMixture,275.4608183503151,5.988469297173495,0.23142719674617543,true,3.071397077948116E-06,1.7269907236690053E-07,true
exact-v9-5-to-6mwe,98784,960,drum,REGION-4-MIXTURE,SaturatedMixture,270.3355482459067,5.531780945588854,0.037255479598444954,true,SaturatedMixture,270.33558720350266,5.53181274010605,0.037255155422524826,true,5.747609586977622E-06,7.168101541495392E-08,true
exact-v9-5-to-6mwe,98784,960,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.37124681919806,0.010827469274392744,7.147105814978754E-06,true,SaturatedMixture,47.3712462335825,0.010828035580734788,7.1466448706890145E-06,true,5.23027429302922E-05,1.8270725342474677E-09,true
exact-v9-5-to-6mwe,104784,1020,suction,REGION-4-MIXTURE,SaturatedMixture,269.2148237466812,5.43556879606626,0.0009128296651076298,true,SaturatedMixture,269.21476489305496,5.4355950709092316,0.0009127990542020495,true,4.833871846234276E-06,1.0851298545123147E-07,true
exact-v9-5-to-6mwe,104784,1020,pressure,REGION-4-MIXTURE,SaturatedMixture,269.16647517681133,5.431447113618504,0.0008875015129017395,true,SaturatedMixture,269.1664217710495,5.431470917711538,0.0008874740460514096,true,4.3826428823935236E-06,9.847711488946554E-08,true
exact-v9-5-to-6mwe,104784,1020,outlet,REGION-4-MIXTURE,SaturatedMixture,275.6050840735436,6.001717297026261,0.23141215946755217,true,SaturatedMixture,275.6053007543087,6.001759608820555,0.23141152498628625,true,7.049947906576879E-06,3.9485878380939695E-07,true
exact-v9-5-to-6mwe,104784,1020,drum,REGION-4-MIXTURE,SaturatedMixture,270.48048021793363,5.544317393203595,0.0375213485017539,true,SaturatedMixture,270.48048692941666,5.5443228068219,0.03752129300980828,true,9.764264779261358E-07,1.2345670945006276E-08,true
exact-v9-5-to-6mwe,104784,1020,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.405578786134754,0.01084627739350248,7.4075547949395155E-06,true,SaturatedMixture,47.40557833015919,0.010846731293029897,7.40717205604847E-06,true,4.184841590802012E-05,1.4224540042773772E-09,true
exact-v9-5-to-6mwe,110784,1080,suction,REGION-4-MIXTURE,SaturatedMixture,269.35622538924224,5.447636896492387,0.000903658825987358,true,SaturatedMixture,269.3561761081219,5.447658865935583,0.0009036332477818873,true,4.032839121557122E-06,9.083973245310948E-08,true
exact-v9-5-to-6mwe,110784,1080,pressure,REGION-4-MIXTURE,SaturatedMixture,269.3115269780159,5.4438198454297755,0.0008932603238042413,true,SaturatedMixture,269.3114704787731,5.443845027346246,0.0008932311344070608,true,4.6257806439745885E-06,1.0415345595955072E-07,true
exact-v9-5-to-6mwe,110784,1080,outlet,REGION-4-MIXTURE,SaturatedMixture,275.7495581537486,6.0150165852960455,0.2291393979467038,true,SaturatedMixture,275.7498823106289,6.015080121543434,0.22913844255437352,true,1.056293802147732E-05,5.905577359195353E-07,true
exact-v9-5-to-6mwe,110784,1080,drum,REGION-4-MIXTURE,SaturatedMixture,270.60145553350435,5.554798218168749,0.0379295933577601,true,SaturatedMixture,270.6014846563339,5.554821652793261,0.037929353019893794,true,4.218807523087262E-06,5.355908343290054E-08,true
exact-v9-5-to-6mwe,110784,1080,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.44107317328451,0.010865751823740721,7.67700764817132E-06,true,SaturatedMixture,47.44107286632061,0.010866060017526522,7.67673842174762E-06,true,2.836377922119265E-05,9.574935908772962E-10,true
exact-v9-5-to-6mwe,116784,1140,suction,REGION-4-MIXTURE,SaturatedMixture,269.3710194945336,5.448900699133983,0.0009026954062697059,true,SaturatedMixture,269.37097346782684,5.448921229138726,0.0009026715065513376,true,3.7677333240076044E-06,8.48385686215705E-08,true
exact-v9-5-to-6mwe,116784,1140,pressure,REGION-4-MIXTURE,SaturatedMixture,269.4265326142312,5.453644964372609,0.0008976179247981005,true,SaturatedMixture,269.4265024662018,5.453658409666429,0.0008976022850889641,true,2.4653775424456628E-06,5.5564565703470556E-08,true
exact-v9-5-to-6mwe,116784,1140,outlet,REGION-4-MIXTURE,SaturatedMixture,275.8048092722893,6.0201085661169715,0.2136080753250367,true,SaturatedMixture,275.8051037490368,6.020167754375793,0.21360717202948235,true,9.831759372972077E-06,5.364316744090182E-07,true
exact-v9-5-to-6mwe,116784,1140,drum,REGION-4-MIXTURE,SaturatedMixture,270.50527734756463,5.54646448755082,0.03790683792601092,true,SaturatedMixture,270.50527918338776,5.54646599647493,0.037906822406093756,true,2.7205152265985107E-07,3.3768146908293003E-09,true
exact-v9-5-to-6mwe,116784,1140,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.476804162561905,0.010885386399457025,8.422460058228179E-06,true,SaturatedMixture,47.47680403292179,0.010885517600294652,8.422334535223689E-06,true,1.205293342944854E-05,4.043333622519881E-10,true
exact-v9-5-to-6mwe,122784,1200,suction,REGION-4-MIXTURE,SaturatedMixture,269.38479275703435,5.450077496381163,0.0009017977962849385,true,SaturatedMixture,269.38475009799004,5.450096513873843,0.0009017756582806232,true,3.4893985806279E-06,7.862914025188793E-08,true
exact-v9-5-to-6mwe,122784,1200,pressure,REGION-4-MIXTURE,SaturatedMixture,269.4921368777751,5.4592557049658925,0.0008997531618703611,true,SaturatedMixture,269.49213314056396,5.45925736447756,0.0008997512273819767,true,3.039813039221357E-07,6.887064061607623E-09,true
exact-v9-5-to-6mwe,122784,1200,outlet,REGION-4-MIXTURE,SaturatedMixture,275.95865174531946,6.034304135780119,0.20526297604318353,true,SaturatedMixture,275.9587430655956,6.03432277195234,0.20526268962666533,true,3.088371384867666E-06,1.6630638741380006E-07,true
exact-v9-5-to-6mwe,122784,1200,drum,REGION-4-MIXTURE,SaturatedMixture,270.5621895730495,5.551394713261203,0.03785637800639095,true,SaturatedMixture,270.5622090995312,5.551410484547787,0.03785621647554158,true,2.8409593262355396E-06,3.591326813270183E-08,true
exact-v9-5-to-6mwe,122784,1200,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.51263943389063,0.010905108883089832,9.042224188550537E-06,true,SaturatedMixture,47.51263935863972,0.010905182858352805,9.042150673793989E-06,true,6.7835418945024244E-06,2.346731432028266E-10,true
exact-v9-5-to-6mwe,128784,1260,suction,REGION-4-MIXTURE,SaturatedMixture,269.40271410346065,5.4516089993576555,0.0009006288867409062,true,SaturatedMixture,269.4026764035225,5.451625807539984,0.0009006093225205917,true,3.0831599130847263E-06,6.948622167302621E-08,true
exact-v9-5-to-6mwe,128784,1260,pressure,REGION-4-MIXTURE,SaturatedMixture,269.53814047574997,5.463192745969509,0.0009008113784521002,true,SaturatedMixture,269.53812342882156,5.463200314456001,0.0009008025455978487,true,1.3853595954894662E-06,3.141201573120329E-08,true
exact-v9-5-to-6mwe,128784,1260,outlet,REGION-4-MIXTURE,SaturatedMixture,276.1304154813289,6.050183544355614,0.19624190616993337,true,SaturatedMixture,276.1306396126747,6.050230379047266,0.19624118465840626,true,7.741036500570704E-06,4.0804539812457985E-07,true
exact-v9-5-to-6mwe,128784,1260,drum,REGION-4-MIXTURE,SaturatedMixture,270.61141203641887,5.555661483615154,0.037969842517482685,true,SaturatedMixture,270.6114432811737,5.555686581201346,0.03796958494635098,true,4.517479379623845E-06,5.746041213134458E-08,true
exact-v9-5-to-6mwe,128784,1260,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.54827588349582,0.010924752374610679,9.664133970348962E-06,true,SaturatedMixture,47.548275627195835,0.010925014376533423,9.663855958207903E-06,true,2.398241294264797E-05,7.991935198179015E-10,true
exact-v9-5-to-6mwe,134784,1320,suction,REGION-4-MIXTURE,SaturatedMixture,269.4203418850898,5.453115735746688,0.0008994780573275343,true,SaturatedMixture,269.4203096628189,5.453130101422884,0.0008994613376583893,true,2.6343978181133767E-06,5.93881905941903E-08,true
exact-v9-5-to-6mwe,134784,1320,pressure,REGION-4-MIXTURE,SaturatedMixture,269.5759793758393,5.466432667326818,0.0009015073195845932,true,SaturatedMixture,269.5759482085705,5.466446511765163,0.0009014911482270325,true,2.532627617974067E-06,5.742726537588097E-08,true
exact-v9-5-to-6mwe,134784,1320,outlet,REGION-4-MIXTURE,SaturatedMixture,276.3073304116723,6.066572512561029,0.1878979666225404,true,SaturatedMixture,276.307597219944,6.0666292731880604,0.18789708776807942,true,9.35629252166543E-06,4.855850617258394E-07,true
exact-v9-5-to-6mwe,134784,1320,drum,REGION-4-MIXTURE,SaturatedMixture,270.6571163117886,5.559625526918188,0.03805547981985691,true,SaturatedMixture,270.65715539455414,5.559656778501921,0.03805515860941306,true,5.621167033999361E-06,7.18688011589088E-08,true
exact-v9-5-to-6mwe,134784,1320,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.58362434357406,0.010944267139681222,1.0304324491348649E-05,true,SaturatedMixture,47.583623960614204,0.010944685659337263,1.0303851379030578E-05,true,3.82409941843675E-05,1.1940121801521407E-09,true
exact-v9-5-to-6mwe,140784,1380,suction,REGION-4-MIXTURE,SaturatedMixture,269.43838264346107,5.454658100578438,0.0008982991698660478,true,SaturatedMixture,269.4383566379547,5.454669689416532,0.0008982856830182117,true,2.124576440890475E-06,4.792860884644073E-08,true
exact-v9-5-to-6mwe,140784,1380,pressure,REGION-4-MIXTURE,SaturatedMixture,269.6106666266918,5.469404020297653,0.0009020375812201814,true,SaturatedMixture,269.6106249690056,5.469422539838877,0.0009020159329189231,true,3.386025452752682E-06,7.675148324525716E-08,true
exact-v9-5-to-6mwe,140784,1380,outlet,REGION-4-MIXTURE,SaturatedMixture,276.49290496110916,6.083800092245996,0.18024202744427067,true,SaturatedMixture,276.49292024970055,6.083803402030139,0.18024197604286518,true,5.440323634197071E-07,2.7815498475268163E-08,true
exact-v9-5-to-6mwe,140784,1380,drum,REGION-4-MIXTURE,SaturatedMixture,270.7052416622638,5.563801889778611,0.03814188261006413,true,SaturatedMixture,270.7052857875824,5.563837008693559,0.03814152110884396,true,6.31203548298148E-06,8.113430783634108E-08,true
exact-v9-5-to-6mwe,140784,1380,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.61869406104091,0.01096365760132372,1.0950977071224791E-05,true,SaturatedMixture,47.61869357526302,0.010964201835656344,1.0950323673874714E-05,true,4.963985126265415E-05,1.5144180152850063E-09,true
exact-v9-5-to-6mwe,146784,1440,suction,REGION-4-MIXTURE,SaturatedMixture,269.45672143101694,5.456226286297494,0.0008970996694808129,true,SaturatedMixture,269.4567024111748,5.4562347678837675,0.0008970898001275361,true,1.554478467033626E-06,3.505272127924158E-08,true
exact-v9-5-to-6mwe,146784,1440,pressure,REGION-4-MIXTURE,SaturatedMixture,269.644376009703,5.4722927893097415,0.0009025070189356952,true,SaturatedMixture,269.64432632923126,5.472314857140018,0.0009024812023190122,true,4.032647946035952E-06,9.152724117476948E-08,true
exact-v9-5-to-6mwe,146784,1440,outlet,REGION-4-MIXTURE,SaturatedMixture,276.68489103913305,6.101662166072096,0.1731689637831605,true,SaturatedMixture,276.6851370036602,6.101716730593772,0.1731681168661963,true,8.942566827031648E-06,4.473425225671218E-07,true
exact-v9-5-to-6mwe,146784,1440,drum,REGION-4-MIXTURE,SaturatedMixture,270.7539018630981,5.568027102484115,0.03823020734751475,true,SaturatedMixture,270.7539476752281,5.56806340035837,0.03822983312071842,true,6.518983041326921E-06,8.422835328111623E-08,true
exact-v9-5-to-6mwe,146784,1440,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.65354026705023,0.010982953700612195,1.160427986274331E-05,true,SaturatedMixture,47.65353971719742,0.01098359364981916,1.1603466173304125E-05,true,5.826749564912477E-05,1.7139861158926327E-09,true
exact-v9-5-to-6mwe,152784,1500,suction,REGION-4-MIXTURE,SaturatedMixture,269.475270628929,5.457812814788884,0.0008958852387003936,true,SaturatedMixture,269.47525930404663,5.45781785697487,0.000895879371580859,true,9.23847364718677E-07,2.0870539959392775E-08,true
exact-v9-5-to-6mwe,152784,1500,pressure,REGION-4-MIXTURE,SaturatedMixture,269.67791057229067,5.475167732663439,0.0009029574412277423,true,SaturatedMixture,269.677855104208,5.475192362834205,0.00090292860506707,true,4.498523509901013E-06,1.0218354951500351E-07,true
exact-v9-5-to-6mwe,152784,1500,outlet,REGION-4-MIXTURE,SaturatedMixture,276.88175147771847,6.1200192965391,0.16663045216128056,true,SaturatedMixture,276.8819364309311,6.120061062866012,0.16662980268026162,true,6.824541702880267E-06,3.362591561804458E-07,true
exact-v9-5-to-6mwe,152784,1500,drum,REGION-4-MIXTURE,SaturatedMixture,270.8030768454074,5.572299502638413,0.03831945471321713,true,SaturatedMixture,270.8031208217144,5.572334195974749,0.03831909644518388,true,6.226035825925067E-06,8.084577301875151E-08,true
exact-v9-5-to-6mwe,152784,1500,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.68824782669549,0.011002202013082888,1.2263708083947949E-05,true,SaturatedMixture,47.68824724853039,0.011002908327436165,1.2262759418920568E-05,true,6.419754449495815E-05,1.8020454347710027E-09,true
exact-v9-5-to-6mwe,158784,1560,suction,REGION-4-MIXTURE,SaturatedMixture,269.49399043321625,5.459414292482041,0.0008946584465405691,true,SaturatedMixture,269.4939875602722,5.459415565078853,0.0008946569654705145,true,2.331013445310905E-07,5.2943441519398475E-09,true
exact-v9-5-to-6mwe,158784,1560,pressure,REGION-4-MIXTURE,SaturatedMixture,269.7115400552751,5.4780519716317,0.0009034021284856428,true,SaturatedMixture,269.71148097515106,5.478078201496009,0.0009033713964060726,true,4.788173687441143E-06,1.0883092593833985E-07,true
exact-v9-5-to-6mwe,158784,1560,outlet,REGION-4-MIXTURE,SaturatedMixture,277.0836132824419,6.138886563339894,0.1605726439266025,true,SaturatedMixture,277.08375120162964,6.138918471606415,0.16057214931192232,true,5.1977286420475776E-06,2.506556931839368E-07,true
exact-v9-5-to-6mwe,158784,1560,drum,REGION-4-MIXTURE,SaturatedMixture,270.85275713801377,5.576618346228665,0.038409793331354934,true,SaturatedMixture,270.8527956008911,5.576648559490447,0.03840948081176477,true,5.417846427062862E-06,7.070346029884849E-08,true
exact-v9-5-to-6mwe,158784,1560,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.72291185855869,0.011021455097793323,1.2929149381491053E-05,true,SaturatedMixture,47.72291127592325,0.011022198795190175,1.2928096695428507E-05,true,6.747724236523032E-05,1.8157825583055804E-09,true
exact-v9-5-to-6mwe,164784,1620,suction,REGION-4-MIXTURE,SaturatedMixture,269.512844836712,5.4610276477900594,0.0008934216226146621,true,SaturatedMixture,269.51283878088,5.461030336027682,0.0008934184946662241,true,4.922585630592079E-07,1.1159474254085151E-08,true
exact-v9-5-to-6mwe,164784,1620,pressure,REGION-4-MIXTURE,SaturatedMixture,269.74532633423803,5.480950826336363,0.0009038475922783309,true,SaturatedMixture,269.74526584148407,5.480977685456223,0.0009038160996230675,true,4.900448975152076E-06,1.1142618295918745E-07,true
exact-v9-5-to-6mwe,164784,1620,outlet,REGION-4-MIXTURE,SaturatedMixture,277.28852211534956,6.158084017178993,0.15494042075489814,true,SaturatedMixture,277.28875690698624,6.158139307833583,0.15493956334332762,true,8.978548268524027E-06,4.265537880039826E-07,true
exact-v9-5-to-6mwe,164784,1620,drum,REGION-4-MIXTURE,SaturatedMixture,270.9028086423874,5.580972044291628,0.038501088665817675,true,SaturatedMixture,270.90283781290054,5.580994835353506,0.03850085257839769,true,4.083708303297896E-06,5.3617061922959286E-08,true
exact-v9-5-to-6mwe,164784,1620,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.757624070346424,0.011040763932517954,1.360074401414986E-05,true,SaturatedMixture,47.75762350857258,0.011041516089081119,1.359962437705219E-05,true,6.812540941570253E-05,1.7505780576188878E-09,true
exact-v9-5-to-6mwe,170784,1680,suction,REGION-4-MIXTURE,SaturatedMixture,269.53180425763105,5.4626503564161615,0.0008921766834385507,true,SaturatedMixture,269.53178983926773,5.462656753290452,0.0008921692407651408,true,1.1710202691632184E-06,2.6568724449458455E-08,true
exact-v9-5-to-6mwe,170784,1680,pressure,REGION-4-MIXTURE,SaturatedMixture,269.77926023006455,5.483863525360821,0.000904294163918309,true,SaturatedMixture,269.77920055389404,5.483890029502735,0.0009042630647165717,true,4.83311479060385E-06,1.0991518578865152E-07,true
exact-v9-5-to-6mwe,170784,1680,outlet,REGION-4-MIXTURE,SaturatedMixture,277.4965558946134,6.1776211021776435,0.14968873376737082,true,SaturatedMixture,277.49656227231026,6.177622633368706,0.1496887099553424,true,2.4786095448481457E-07,1.1582196980998765E-08,true
exact-v9-5-to-6mwe,170784,1680,drum,REGION-4-MIXTURE,SaturatedMixture,270.9531313061716,5.585351944806585,0.03859334277462345,true,SaturatedMixture,270.9531472325325,5.5853643187846025,0.03859321441381012,true,2.215433895593529E-06,2.9270849560914458E-08,true
exact-v9-5-to-6mwe,170784,1680,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.79246309995665,0.011060172515496517,1.4278729463527637E-05,true,SaturatedMixture,47.79246258735657,0.01106090397261367,1.4277586623583688E-05,true,6.613433164163111E-05,1.5971712703311459E-09,true
exact-v9-5-to-6mwe,176784,1740,suction,REGION-4-MIXTURE,SaturatedMixture,269.55084462165814,5.464280363346507,0.0008909251908592374,true,SaturatedMixture,269.5508224964142,5.464290173519866,0.000890913777647898,true,1.7953276015626578E-06,4.0768766398641946E-08,true
exact-v9-5-to-6mwe,176784,1740,pressure,REGION-4-MIXTURE,SaturatedMixture,269.81331082582483,5.486787429095725,0.000904741772626453,true,SaturatedMixture,269.81325420737267,5.48681258130669,0.0009047122379706204,true,4.584141684106836E-06,1.0427675504810573E-07,true
exact-v9-5-to-6mwe,176784,1740,outlet,REGION-4-MIXTURE,SaturatedMixture,277.70717749595633,6.197449399517608,0.14477843414318856,true,SaturatedMixture,277.707397043705,6.197503316885673,0.14477760245865068,true,8.699928726917722E-06,3.9855657260313166E-07,true
exact-v9-5-to-6mwe,176784,1740,drum,REGION-4-MIXTURE,SaturatedMixture,271.00374035835273,5.589759417934446,0.03868630785629731,true,SaturatedMixture,271.0037417411804,5.589760502111417,0.03868629667006157,true,1.939577162896313E-07,2.541244482976995E-09,true
exact-v9-5-to-6mwe,176784,1740,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.827488413453125,0.011079714406014254,1.4963381640703339E-05,true,SaturatedMixture,47.8274879604578,0.011080395528592557,1.4962266589746652E-05,true,6.14747414367098E-05,1.411299357065285E-09,true
exact-v9-5-to-6mwe,182784,1800,suction,REGION-4-MIXTURE,SaturatedMixture,269.5699443995951,5.465915829672343,0.0008896685453588766,true,SaturatedMixture,269.5699152946472,5.465928755176121,0.0008896535106181471,true,2.3647462164252706E-06,5.36279312838966E-08,true
exact-v9-5-to-6mwe,182784,1800,pressure,REGION-4-MIXTURE,SaturatedMixture,269.8474434912206,5.489719574607868,0.0009051911966636977,true,SaturatedMixture,269.847392141819,5.489742366269765,0.000905164412380978,true,4.1516987502890325E-06,9.456656233505103E-08,true
exact-v9-5-to-6mwe,182784,1800,outlet,REGION-4-MIXTURE,SaturatedMixture,277.9191054522993,6.217449694590683,0.14017168440248198,true,SaturatedMixture,277.91922476887703,6.217479518396366,0.1401712248609397,true,4.796790830295823E-06,2.16518357809742E-07,true
