interval,presentation_fingerprint,trigger_observed,predictor_pressure_change,predictor_flow_change_kg_s,shadow_correction_evaluated,h20_proposed_authority,h20_reason,h20_rollback_required,h20_candidate_eligible,h22_commit_arm_enabled,h22_commit_authorized,h22_commit_reason,corrected_candidate_committed,untargeted_branch_disagreement,branch_overrides,previous_phase_holds,hysteresis_releases,shadow_iterations,shadow_converged,shadow_line_search_exhausted,shadow_pressure_residual,shadow_flow_residual_kg_s,shadow_mass_closure_kg_s,shadow_energy_ownership_w,network_mass_closure_kg,network_energy_closure_j,network_balance_mass_rate_kg_s,network_balance_power_w
1251,5ccd714ab2ba9b9dec854a23a9bd8fa1cb92cbca9e9fbb8d6bd0774c482309d6,False,0.00037136685510978033,0.1007853848058744,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,1.4551915228366852E-11,1.1113234904769342E-05,2.1316282072803006E-14,1.8160790205001831E-08
1252,baa2eb92713845183ad42efa4776c39e6f835762fcb4faf48880daf0f9d419f9,False,0.00037214378950828581,0.10097747234061671,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,1.275059548788704E-05,2.4868995751603507E-14,3.7020072340965271E-08
1253,6555af8893fcb376d81e5faa19026945f76704be6f4ffba416567ffd6f287ea7,False,0.0003729194043426274,0.10116965381712362,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,2.0597358343366068E-05,7.1054273576010019E-15,6.9849193096160889E-09
1254,93bee2733f4e41ad88e9bc890725f74b6e3a7d8f195e49eace494ff932bca64f,False,0.00037369448745848047,0.10136107012311868,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,1.3883524843549822E-05,5.3290705182007514E-15,1.0128132998943329E-08
1255,6ef5625a76438a1b95e974d7b5c09eeb8512971e5d16903a817e987e778da7fa,False,0.00037446825855568449,0.10155238798137134,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,1.4317466593638528E-05,2.2204460492503131E-14,4.0745362639427185E-08
1256,381121e2047c45152391b7f32ac25690517e82640bbdc49a0f49f2fba07dfb61,False,0.00037524113081578367,0.10174337261486244,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,3.404420567676425E-06,2.1316282072803006E-14,1.594889909029007E-08
1257,cd035bc2cdf63fb7b4bae5d7594fb97cb27792773d1b20628a1f07c2e26a894f,False,0.00037601328082611564,0.10193402452244982,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,6.723980277456576E-06,2.2204460492503131E-14,4.7730281949043274E-09
1258,70640a7aef61f29d9d66e24a10d014c7eefbd8dbce26612d20596c3604609ea1,False,0.00037678434475685058,0.10212434462044939,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,2.1408486645668745E-06,2.5757174171303632E-14,1.7811544239521027E-08
1259,87fe838c508894b2fbe3c26468e7d34d88eef8bc4434a858746b0651c2f683aa,False,0.0003775546904178789,0.10231433623681596,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,2.3065053937898483E-06,2.5757174171303632E-14,5.1106326282024384E-08
1260,0ad26014d6315cdd8403b4436aadaafd9c81f695a96a3b230afa51f26271c406,False,0.00037832395505661454,0.10250379995602543,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,1.7566540009283926E-05,1.6875389974302379E-14,8.2654878497123718E-09
1261,252a0277d75b15d1aaa060fa8fae90217f057cbfcf0197b10f3a9acaf41e39ee,False,0.00037909195781506394,0.10269336704607213,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,6.0058300732634962E-07,2.3092638912203256E-14,2.4097971618175507E-08
1262,5745189282b414fa4e94bfcb63b22fb97952abcb21e6d1867ad0b446c7c42bcb,False,0.00037985947918667441,0.10288237036752435,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,2.319904524483718E-06,2.1316282072803006E-14,1.5017576515674591E-08
1263,2160a786a9410499d3289dc5d2f9ac57a516b0d0d0268cf9f39df27e9d7093e2,False,0.00038062611004270836,0.10307084789440069,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,3.2161897252080962E-06,1.3322676295501878E-14,1.1641532182693481E-09
1264,62cb035e65aca36850dfca661074d80d5ba01b13cd6daaff4faef1fe08ccd013,False,0.00038139130505907974,0.10325943052833964,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,5.4912270570639521E-06,7.9936057773011271E-15,3.5390257835388184E-08
1265,1bff0fed4fdb3c9cdf9b7b3d4a257b8decf288038310672dc482b98169148114,False,0.00038215620878013465,0.10344745253979681,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,6.1308869589993265E-06,2.4868995751603507E-14,5.1222741603851318E-08
1266,d735cfcb0f13af84a1a71e6ec53ba33ad6e098c26bce823c325836e8a0e3e7a6,False,0.00038292004789678455,0.10363515072674545,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,7.4927556852344424E-06,4.4408920985006262E-15,4.4237822294235229E-08
1267,bfaa7d2b5c7359dbc7406206e802832a4c6080e0f5a82237bd4784a7e79a4ef9,False,0.00038368283966139889,0.10382252853082719,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,2.9754082333965925E-05,2.9309887850104133E-14,1.5133991837501526E-08
1268,f0461c8be48a39ff1c8c9e3f0ef329affc49ddefc5c7f2245388f82e38a466be,False,0.00038444477459132311,0.10400958646698655,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,4.0646118577569723E-06,1.6875389974302379E-14,1.3387762010097504E-08
1269,06a6c2cb95e3adf3ed60e08b25050ea48d8e99650f993bef2b1f27340fdaed2e,False,0.00038520585246391208,0.1041963229843077,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,2.7315177248965483E-06,2.3092638912203256E-14,3.8649886846542358E-08
1270,778428118ad2350114ceacfd084bd58a299d2fca1b142a0feec4947caf545df5,False,0.00038596589890827897,0.10438273842703438,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,8.4335647443367634E-06,3.5527136788005009E-15,1.9441358745098114E-08
1271,ff3f903403203ba2e61df27893cb7fb7ccb2f2f308e776bc3db6b9aa11a0e9b7,False,0.0003867249281743705,0.1045688333877024,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,8.4024391071579885E-06,1.9539925233402755E-14,8.3819031715393066E-09
1272,7dec64439d8d3b9ee84e9e96a7db3008bca6961211a7f5c7a51beeb0da706ffd,False,0.00038748312704722386,0.10475480747237498,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,8.4998378042655531E-06,1.0658141036401503E-14,5.7043507695198059E-09
1273,238628850b034323234272b7b125af043c0426c0fd020b33c9de3a52d59813b3,False,0.00038824069005957354,0.10494022881408682,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,2.0281118395359954E-05,8.8817841970012523E-15,1.257285475730896E-08
1274,dc846400bb4495d48765e0a0660fbf27be49becba10f5ee7b723366cfef2601f,False,0.00038899739921105308,0.1051251367448458,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,3.0326923479151446E-06,1.5099033134902129E-14,4.7730281949043274E-09
1275,4885621f432cc4d2bbc43fb6a6e7bb3e50f4fea1a1ecb1b8f16f32db5bbd2840,False,0.00038975253690492562,0.10531036213382095,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,1.4775237104913685E-05,7.9936057773011271E-15,4.6566128730773926E-08
1276,32c3135ddd1539e51e937820294f4493bf1b9a851f5171209a69f8d977c5e3c3,False,0.00039050762657997557,0.10549460601129113,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,4.8153565330721904E-06,2.3092638912203256E-14,1.7695128917694092E-08
1277,ced1fc824ef02ed77dc9acd3eb006c8c9e0cd3435310eea6a649fe828aca3fa9,False,0.00039126130890997275,0.10567877226139899,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,5.0609546633495484E-06,2.4868995751603507E-14,3.2712705433368683E-08
1278,2e532c7e1b9ff2a8efee7730bd5f0bd9977ff0b4084c362e5bdec2de8a6d692a,False,0.00039201400586320477,0.1058628238744177,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,1.052183324645739E-05,1.5987211554602254E-14,7.2177499532699585E-09
1279,6c0d6b95fa674e3f3cb361465c7fdb03b09e38afbde0b14a09a4dc754272c4f8,False,0.00039276609854520163,0.10604632830165883,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,6.2125582189764827E-06,3.5527136788005009E-15,1.8975697457790375E-08
1280,738c6e085b25eadf7eae9a3c5317dc6db4694946936db7b4a17c77358a61c1a0,False,0.00039351701926440438,0.10622952236769834,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,1.3352300811675377E-06,1.5987211554602254E-14,1.1408701539039612E-08
1281,699fba02fe77f0a038e923c5388c769f9df16b4b5111822bae44230adebd9d8d,False,0.0003942671427015755,0.1064126063199069,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,5.5499699556094129E-06,3.5527136788005009E-15,2.4680048227310181E-08
1282,5dc86029020a0602719872956444989589172ab731ff1fd418f9901fa07a7b3e,False,0.00039501648809383113,0.10659514522058089,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,2.7293385755911004E-06,1.4210854715202004E-14,2.4680048227310181E-08
1283,84f05d93affa51b108b0a08a93ba4fdc4129f455001a8cb87978831f294fe3ac,False,0.00039576502395340763,0.10677737781770702,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,9.5396735559916124E-06,1.5987211554602254E-14,1.8975697457790375E-08
1284,42246fc1e50fc1ea740f8681c4bd1e5652bb08854331d956a4cd6e8264db3b91,False,0.00039651240245651621,0.10695950292455336,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,8.7235366663662717E-07,1.7763568394002505E-15,3.7020072340965271E-08
1285,6055b5006c019a95feba36158f9cd2eb28ad8e40eaba3f68d4bcb01e001ccf37,False,0.0003972590197930349,0.10714108845053261,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,6.5429171627329197E-06,3.5527136788005009E-15,1.3620592653751373E-08
1286,bafb228a9d589a6036d3f86b9c8e149991c01132b8e7e0275c23cf7113a129fe,False,0.00039800466985836488,0.10732237089274577,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,9.0759840531973168E-08,0,4.2608007788658142E-08
1287,3cb795491724f5affc1979eb4d4177a1462ae93d2fe0d0dc37a533382517fb62,False,0.00039874936446535151,0.10750354739229806,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,8.1408302321506198E-06,1.4210854715202004E-14,2.7939677238464355E-09
1288,bf27496adce2b4c231db981502b32c60909de84c4d885bfc81a236d8a35787c4,False,0.00039949330955918032,0.10768418326284745,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,8.2085748545068782E-06,1.2434497875801753E-14,2.6077032089233398E-08
1289,bb482c072cd8beac629083369da6a723b561541f0a64e80a1e2f29897dfd686f,False,0.00040023629848443042,0.10786471701618439,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,1.4382354947883869E-05,2.3092638912203256E-14,3.5739503800868988E-08
1290,2945210d8e7c186a50defb148dcfe7b67d8c41a7fb969415acb3a7c77e1de7e9,False,0.00040097853836571428,0.10804471386308023,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,1.3701944681088207E-05,1.2434497875801753E-14,2.5029294192790985E-08
1291,1f04500dc4d60747c01fcd196d34dffff07b63ad025a1829fc9a9da3caa93c18,False,0.00040171982354150553,0.10822461223517621,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,8.0646841524867341E-06,2.4868995751603507E-14,2.0372681319713593E-08
1292,bbb446c85cad0aedf856788bd5d2cfc24051ad8ffe3655ac2e98ad4faa71b696,False,0.00040246018862767575,0.10840397687883296,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,4.295732196624158E-06,2.4868995751603507E-14,1.234002411365509E-08
1293,0d5e7b9709a8c15c9d61080d87f69949785c6b75d4226aebc678db448f982f9b,False,0.00040319961491270515,0.10858324651258044,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,1.7230139292223612E-05,2.1316282072803006E-14,6.6356733441352844E-09
1294,40ff23955397541e76eea2ddfb8efd1b37658cad4d0d0a494bf044c2959a1bb3,False,0.0004039383085175107,0.10876218439159402,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,5.0627800192160066E-06,2.1316282072803006E-14,3.3411197364330292E-08
1295,0c009a47333ce4e5ce34c160e0b44d5256ea55de3fe42a52e78058f843bba765,False,0.00040467625893128898,0.10894039301109615,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,1.6678093288646778E-05,1.7763568394002505E-14,2.4563632905483246E-08
1296,f2d75d7630efdd99c926b6a25d54dddd6b38e71aee51fdb7788ff085a64ac31c,False,0.00040541289386058463,0.10911894487384188,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,1.4578554328181781E-05,3.5527136788005009E-15,4.691537469625473E-08
1297,5633e50d2384872fd766904a48c7e947dcb294b6eb70aa2bf724a50e9674667a,False,0.00040614901819972647,0.10929672934923929,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,5.7383067542104982E-07,2.8421709430404007E-14,6.1700120568275452E-09
1298,88991ee3c308d0f841c149767cd72e90dfe2728ef47869574d7ceda6d1fc6f70,False,0.00040688403541167288,0.10947442478385483,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,1.1601644928305177E-05,1.7763568394002505E-14,9.1968104243278503E-09
1299,010916e60f221b3043695496d787b1255720554a9e8b8fefb71cba04e0a22a44,False,0.00040761833851895988,0.10965179478881737,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,1.6561363736400381E-05,5.3290705182007514E-15,1.4086253941059113E-08
1300,0ae872537a9282f71f057e1b6ccdc8fef2f4dffd632e45da56e2084aed336543,False,0.00040835191626207901,0.10982864131534598,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,1.2284388049010886E-05,1.7763568394002505E-15,1.1990778148174286E-08
1301,6c888b1fe8c009f1d38cfa06399408801153335afd1724e7ba5b06c3a5ad0e1f,False,0.00040908421960957682,0.11000540200461728,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,1.4551915228366852E-11,8.7808807620604057E-06,1.2434497875801753E-14,1.1990778148174286E-08
1302,f0ea7da1b42b7728c7bd213a482d037779c06c2c37553a2c1f027165c7006f77,False,0.00040981582724295139,0.11018184057979852,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,5.4185393310035579E-06,1.0658141036401503E-14,6.9849193096160889E-10
1303,714f84703547b58f7a4f66ecea2330203883519381c02016ab35f4c67d3437e9,False,0.00041054672655632852,0.11035775654630697,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,1.4551915228366852E-11,2.2140504825074458E-06,1.2434497875801753E-14,4.0163286030292511E-08
1304,e72074568987ac51c2fa6a387b8d881ec56519ce269ec12515259f2ce461996b,False,0.00041127653950703824,0.11053358726280749,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,1.6412509239671635E-05,2.3092638912203256E-14,1.885928213596344E-08
1305,3d1a91aea5cd70e6580d41b69e27f31b37969424daa85f61ecbc746f7bfcdfea,False,0.00041200548547849232,0.11070909586646849,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,7.4115407642239006E-06,1.7763568394002505E-15,5.972106009721756E-08
1306,d7797f1afe749f2b1200e38a51a419d84b4f604dc441989d287cb4f931dfc285,False,0.00041273356589834596,0.11088428584406529,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,7.4096012667723699E-06,1.0658141036401503E-14,3.0850060284137726E-08
1307,d241738232ad5bca85400bc84396740620a5690c568e01bc686aa29f4e3d0a19,False,0.00041346095444697077,0.11105915960666835,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,9.9422759376466274E-06,2.4868995751603507E-14,1.7462298274040222E-08
1308,ca4fccf149387392b5e754aa470a0a9fc6c43dc18e5245a6553bd202101b59be,False,0.00041418746777907404,0.11123351705009554,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,1.4551915228366852E-11,2.2034971152606886E-05,1.5987211554602254E-14,2.2351741790771484E-08
1309,6b9c068fbeac27cc64a4c86a4556bc00ff2d08f5c801356dcecaad89df4434cb,False,0.00041491274298353865,0.11140799827552428,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,7.4895469879265875E-06,1.2434497875801753E-14,2.4214386940002441E-08
1310,844715b8ba301a18d8ff80ee35031ead960c7f154985c5e9856eb38b2a863d3d,False,0.0004156377222272665,0.11158172700623936,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,4.5639683321496705E-06,8.8817841970012523E-15,2.6659108698368073E-08
1311,7c6cd7c67089cfda7a6c0a3b8b3ae8854536191dff676552b4e29e5412483409,False,0.00041636145287274963,0.11175558206485903,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,5.6183350807259558E-06,0,7.3341652750968933E-09
1312,d5d2668ada1e7e50834187e2d9223fc22a97bd68d80a506ab65f3b7a5ff772e8,False,0.0004170847071013341,0.11192868891572516,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,1.8552134179117274E-05,2.1316282072803006E-14,9.0803951025009155E-09
