profile,interval,selection_reasons,h4_primary_converged,h19_converged,line_search_exhausted,pressure_residual,flow_residual_kg_s,normalized_merit,hydraulic_evaluations,branch_decisions,branch_overrides,previous_phase_holds,hysteresis_releases
steady-long,8853,profile-temporal-stratification,False,True,False,1.6044357599631849E-10,6.2403560878721009E-06,0.00062403560878721009,35,272,68,272,0
steady-long,8944,profile-temporal-stratification,True,True,False,7.0822205283659148E-11,1.4569787261109468E-06,0.00014569787261109468,35,272,68,272,0
steady-long,9025,profile-temporal-stratification,False,True,False,4.9617116388270995E-10,5.4516486827083099E-06,0.00054516486827083099,35,272,68,272,0
steady-long,9118,profile-temporal-stratification,True,True,False,2.3086263987043624E-10,1.5421863786002632E-06,0.00015421863786002632,35,272,68,272,0
steady-long,9174,episode-12-hardest,False,True,False,3.2887032576680509E-10,6.6882213118901745E-06,0.00066882213118901745,35,272,68,272,0
steady-long,9201,episode-12-last,True,True,False,9.2769821109784858E-11,5.9650360952900883E-06,0.00059650360952900883,35,272,68,272,0
steady-long,9885,episode-13-first|profile-temporal-stratification,True,True,False,1.7814681409973483E-10,1.3866070851520362E-06,0.00013866070851520362,35,272,68,272,0
steady-long,9886,episode-13-hardest|episode-13-last,False,True,False,1.51754003554253E-10,6.1815123295616559E-06,0.00061815123295616559,35,272,68,272,0
steady-long,9916,episode-14-first,True,True,False,9.1400678868129406E-11,3.0204752565765602E-06,0.00030204752565765602,35,272,68,272,0
steady-long,9917,episode-14-hardest|episode-14-last,False,True,False,1.7812409170979383E-10,1.6169520922204583E-05,0.0016169520922204583,35,272,68,272,0
steady-long,9947,episode-15-first,True,True,False,1.7812559336321497E-10,2.7668435880201514E-06,0.00027668435880201514,35,272,68,272,0
steady-long,9948,episode-15-hardest|episode-15-last,False,True,False,1.5146334002083381E-10,1.7183035083689902E-06,0.00017183035083689902,35,272,68,272,0
steady-long,9978,episode-16-first,True,True,False,1.1545688096105605E-10,8.2615664531715538E-07,8.2615664531715538E-05,35,272,68,272,0
steady-long,9979,episode-16-hardest|episode-16-last,False,True,False,9.5594314696555674E-11,1.7687781479480691E-06,0.00017687781479480691,35,272,68,272,0
steady-long,10008,episode-17-first,True,True,False,3.3954069611286925E-11,6.6840090262587637E-07,6.6840090262587637E-05,35,272,68,272,0
steady-long,10009,episode-17-hardest|episode-17-last,False,True,False,6.2925210147024139E-11,1.2472240449312721E-06,0.00012472240449312721,35,272,68,272,0
steady-long,10038,episode-18-first,True,True,False,5.9072553436420429E-11,9.586046267884285E-07,9.586046267884285E-05,35,272,68,272,0
steady-long,10039,episode-18-hardest|episode-18-last,False,True,False,1.7809462727701239E-10,7.5168854039020516E-06,0.00075168854039020516,35,272,68,272,0
steady-long,10068,episode-19-first,True,True,False,5.2299724550516769E-11,2.887057899414458E-07,2.887057899414458E-05,35,272,68,272,0
steady-long,10069,episode-19-hardest|episode-19-last|profile-temporal-stratification,False,True,False,1.4478515164240193E-10,6.5440196213017998E-06,0.00065440196213017998,35,272,68,272,0
steady-long,10098,episode-20-first,True,True,False,3.5618440767019923E-10,2.0800957605260351E-05,0.0020800957605260351,35,272,68,272,0
steady-long,10099,episode-20-hardest|episode-20-last,False,True,False,1.7808536750644311E-10,1.07693021824673E-05,0.00107693021824673,35,272,68,272,0
steady-long,10127,episode-21-first,True,True,False,3.3137221961302374E-10,1.8320104544500282E-06,0.00018320104544500282,35,272,68,272,0
steady-long,10128,episode-21-hardest|episode-21-last,False,True,False,3.2704358133273703E-10,5.5107958090161446E-06,0.00055107958090161446,35,272,68,272,0
steady-long,10155,episode-22-first,True,True,False,1.5543322128842435E-10,5.1906464371143102E-07,5.1906464371143102E-05,35,272,68,272,0
steady-long,10156,episode-22-hardest|episode-22-last,False,True,False,3.4248738985890018E-11,6.2746808247027275E-06,0.00062746808247027275,35,272,68,272,0
steady-long,10184,episode-23-first,True,True,False,1.4969705623989777E-10,5.9266419683012828E-07,5.9266419683012828E-05,35,272,68,272,0
steady-long,10185,episode-23-hardest|episode-23-last,False,True,False,7.4677562073432541E-11,5.1588367728783169E-06,0.00051588367728783169,35,272,68,272,0
steady-long,10212,episode-24-first,True,True,False,1.1387193567747605E-10,4.5117494629209887E-07,4.5117494629209887E-05,35,272,68,272,0
steady-long,10213,episode-24-hardest|episode-24-last,False,True,False,4.8429176135931776E-11,5.9160943788327813E-06,0.00059160943788327813,35,272,68,272,0
steady-long,10240,episode-25-first,True,True,False,1.4254829758346886E-10,1.7837536105957952E-06,0.00017837536105957952,35,272,68,272,0
steady-long,10241,episode-25-hardest|episode-25-last,False,True,False,6.6274167605837578E-10,0.00014819597716986266,0.014819597716986266,35,272,68,272,0
steady-long,10267,episode-26-first|profile-temporal-stratification,True,True,False,4.9352119617995571E-11,6.3861311154767009E-06,0.00063861311154767009,35,272,68,272,0
steady-long,10268,episode-26-hardest|episode-26-last,False,True,False,3.4496894898694255E-11,6.1091942846758229E-06,0.00061091942846758229,35,272,68,272,0
steady-long,10295,episode-27-first,True,True,False,6.3686827618001304E-11,1.761700760383178E-06,0.0001761700760383178,35,272,68,272,0
steady-long,10296,episode-27-hardest|episode-27-last,False,True,False,6.392785251862581E-11,6.207374243061281E-06,0.0006207374243061281,35,272,68,272,0
steady-long,10322,episode-28-first,True,True,False,1.2399164997985897E-10,4.9074652785918715E-07,4.9074652785918715E-05,35,272,68,272,0
steady-long,10323,episode-28-hardest|episode-28-last,False,True,False,3.2894322121370456E-10,2.4254469524365163E-05,0.0024254469524365163,35,272,68,272,0
steady-long,10349,episode-29-first,True,True,False,1.7806940520447832E-10,1.686306804415949E-06,0.0001686306804415949,35,272,68,272,0
steady-long,10350,episode-29-hardest|episode-29-quartile-1,False,True,False,6.2719839000394405E-11,1.2620859589418387E-05,0.0012620859589418387,35,272,68,272,0
steady-long,10376,episode-29-quartile-2,False,True,False,1.7805808139998815E-10,1.1362203382603298E-05,0.0011362203382603298,35,272,68,272,0
steady-long,10401,episode-29-quartile-3,True,True,False,5.6113269684123688E-11,5.5371571860973745E-07,5.5371571860973745E-05,35,272,68,272,0
steady-long,10402,episode-29-last,False,True,False,3.3138298323772196E-10,1.2975179371821355E-05,0.0012975179371821355,35,272,68,272,0
steady-long,10428,episode-30-first,True,True,False,1.1892991056478753E-10,9.2651871241855588E-07,9.2651871241855588E-05,35,272,68,272,0
steady-long,10429,episode-30-hardest,False,True,False,8.9576041576561597E-11,6.3461015678001331E-06,0.00063461015678001331,35,272,68,272,0
steady-long,10453,profile-temporal-stratification,True,True,False,1.920041797402622E-10,6.6682429533670984E-07,6.6682429533670984E-05,35,272,68,272,0
steady-long,10605,profile-temporal-stratification,False,True,False,1.7779359525929768E-10,6.5686375059215152E-06,0.00065686375059215152,35,272,68,272,0
steady-long,10701,episode-30-quartile-1,True,True,False,1.1767406472894613E-10,9.3115431987200736E-07,9.3115431987200736E-05,35,272,68,272,0
steady-long,10771,profile-temporal-stratification,True,True,False,1.0723472103189127E-10,4.6412485588120944E-07,4.6412485588120944E-05,35,272,68,272,0
steady-long,10909,profile-temporal-stratification,False,True,False,3.2899182398179845E-10,6.322047735096703E-06,0.0006322047735096703,35,272,68,272,0
steady-long,10953,episode-30-quartile-2,False,True,False,3.3143393670938793E-10,7.544277784887754E-05,0.007544277784887754,35,272,68,272,0
steady-long,11061,profile-temporal-stratification,False,True,False,3.7393426742056306E-10,5.5612736229448956E-06,0.00055612736229448956,35,272,68,272,0
steady-long,11186,episode-30-quartile-3,False,True,False,5.343335186386297E-11,5.5649197729934485E-06,0.00055649197729934485,35,272,68,272,0
steady-long,11205,profile-temporal-stratification,True,True,False,9.4784360513248543E-06,0.0077054685457245142,0.94784360513248533,2,8,2,8,0
steady-long,11326,profile-temporal-stratification,False,True,False,3.0070870930359701E-11,6.0559383570080172E-06,0.00060559383570080172,35,272,68,272,0
steady-long,11403,episode-30-last,False,True,False,1.779343690310472E-10,5.587103700577245E-06,0.0005587103700577245,35,272,68,272,0
steady-long,11430,episode-31-first,True,True,False,9.34652424847814E-06,0.0079093865090253956,0.93465242484781397,2,8,2,8,0
steady-long,11431,episode-31-hardest|episode-31-last,False,True,False,1.1856206213854574E-10,5.5098941018627556E-06,0.00055098941018627556,35,272,68,272,0
steady-long,11459,episode-32-first,True,True,False,9.399769047656372E-06,0.0079850380914336938,0.93997690476563711,2,8,2,8,0
steady-long,11460,episode-32-hardest|episode-32-last,False,True,False,4.9410849651059029E-10,5.2226043472103356E-06,0.00052226043472103356,35,272,68,272,0
steady-long,11488,episode-33-first|profile-temporal-stratification,True,True,False,9.3765073720112782E-06,0.0079809412680269531,0.93765073720112779,2,8,2,8,0
steady-long,11489,episode-33-hardest|episode-33-last,False,True,False,1.3163913969852652E-10,6.7431758594693747E-06,0.00067431758594693747,35,272,68,272,0
steady-long,11518,episode-34-first,True,True,False,9.3445619554927263E-06,0.0079914202472775031,0.93445619554927251,2,8,2,8,0
steady-long,11519,episode-34-hardest|episode-34-last,False,True,False,7.0841912107019493E-11,1.2009061748585736E-05,0.0012009061748585736,35,272,68,272,0
steady-long,11549,episode-35-first,True,True,False,9.3110126436674642E-06,0.0080175245028382136,0.93110126436674634,2,8,2,8,0
steady-long,11550,episode-35-hardest|episode-35-last,False,True,False,9.2305745960486541E-11,5.4361463242003083E-06,0.00054361463242003083,35,272,68,272,0
steady-long,11581,episode-36-first,True,True,False,9.2726093434617088E-06,0.0080509553859862137,0.92726093434617085,2,8,2,8,0
steady-long,11582,episode-36-hardest|episode-36-last,False,True,False,3.3145576351191367E-10,6.5758272800309214E-06,0.00065758272800309214,35,272,68,272,0
steady-long,11614,episode-37-first,True,True,False,9.2318425334230323E-06,0.0080832283766891777,0.92318425334230314,2,8,2,8,0
steady-long,11615,episode-37-hardest|episode-37-last,False,True,False,3.5590027340185119E-10,2.3523904566502551E-05,0.0023523904566502551,35,272,68,272,0
steady-long,11649,episode-38-first,True,True,False,9.1952666378430196E-06,0.0081215386858524141,0.91952666378430192,2,8,2,8,0
steady-long,11650,episode-38-hardest|episode-38-last,False,True,False,5.9783026826025288E-11,5.8217067522292609E-06,0.00058217067522292609,35,272,68,272,0
steady-long,11684,episode-39-first,True,True,False,9.1532362531411572E-06,0.0081203861294394386,0.9153236253141156,2,8,2,8,0
steady-long,11685,episode-39-hardest|episode-39-last,False,True,False,8.3377691545022513E-11,6.0450697976222045E-06,0.00060450697976222045,35,272,68,272,0
steady-long,11720,episode-40-first|profile-temporal-stratification,True,True,False,9.1195161469017661E-06,0.0081226515189065651,0.91195161469017649,2,8,2,8,0
steady-long,11721,episode-40-hardest|episode-40-last,False,True,False,1.7795311074494618E-10,6.2192594540988466E-06,0.00062192594540988466,35,272,68,272,0
steady-long,11757,episode-41-first,True,True,False,9.0835512461055074E-06,0.0081249638685321202,0.90835512461055068,2,8,2,8,0
steady-long,11758,episode-41-hardest|episode-41-last,False,True,False,1.3401804220800691E-10,6.6472562014752157E-06,0.00066472562014752157,35,272,68,272,0
steady-long,11796,episode-42-first,True,True,False,9.0521114444438484E-06,0.0081405550259781023,0.90521114444438477,2,8,2,8,0
steady-long,11797,episode-42-hardest|episode-42-last,False,True,False,6.6861191635978471E-11,6.3138796591033497E-06,0.00063138796591033497,35,272,68,272,0
steady-long,11835,episode-43-first,True,True,False,9.0091369432259271E-06,0.0081322746719507677,0.90091369432259261,2,8,2,8,0
steady-long,11836,episode-43-hardest|episode-43-last,False,True,False,1.779566387049416E-10,6.5701959144348621E-06,0.00065701959144348621,35,272,68,272,0
steady-long,11876,episode-44-first,True,True,False,8.9733633823512568E-06,0.0081416867531984849,0.8973363382351256,2,8,2,8,0
steady-long,11877,episode-44-hardest|episode-44-last,False,True,False,6.4433503602914801E-11,1.3456712819603922E-05,0.0013456712819603922,35,272,68,272,0
steady-long,11919,episode-45-first,True,True,False,8.9369785697953527E-06,0.0081508035729900286,0.89369785697953519,2,8,2,8,0
steady-long,11920,episode-45-hardest|episode-45-last,False,True,False,3.4312505437422938E-11,1.5550587084689482E-05,0.0015550587084689482,35,272,68,272,0
steady-long,11963,episode-46-first,True,True,False,8.8938900460316792E-06,0.0081453423791124635,0.88938900460316783,2,8,2,8,0
steady-long,11964,episode-46-hardest|episode-46-last|profile-temporal-stratification,False,True,False,1.1427828946152676E-10,6.2560537053002463E-06,0.00062560537053002463,35,272,68,272,0
