candidate_id,point_id,source_family,reference_region,reference_phase,reference_temperature_c,reference_pressure_mpa,reference_quality,inverse_applicable,candidate_resolved,candidate_region,candidate_phase,candidate_temperature_c,candidate_pressure_mpa,candidate_quality,phase_matches,pressure_relative_error,temperature_relative_kelvin_error
B1-PIECEWISE-REDUCED,VR2-SAT-175C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,175,0.8924474776743476,0.5,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,175.012024641037,0.8928962692965685,0.49998412327640795,true,0.000502877349589701,2.68317327613239E-05
B1-PIECEWISE-REDUCED,VR2-SAT-175C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,175,0.8924474776743476,1,true,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,VR2-SAT-200C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,200,1.5546718682698253,0,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,200,1.5546718682698253,0,true,0,0
B1-PIECEWISE-REDUCED,VR2-SAT-200C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,200,1.5546718682698253,0.5,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,200,1.5546718682698253,0.5,true,0,0
B1-PIECEWISE-REDUCED,VR2-SAT-200C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,200,1.5546718682698253,1,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,200,1.5546718682698253,1,true,0,0
B1-PIECEWISE-REDUCED,VR2-SAT-225C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,225,2.5494249493555277,0,true,true,REGION-1-REDUCED,SubcooledLiquid,224.99935467516934,2.55462586432847,,false,0.0020400345474993952,1.2954427996728813E-06
B1-PIECEWISE-REDUCED,VR2-SAT-225C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,225,2.5494249493555277,0.5,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,225.00949883460999,2.5502228406126624,0.49998737397896037,true,0.0003129691098913884,1.9068221640038846E-05
B1-PIECEWISE-REDUCED,VR2-SAT-225C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,225,2.5494249493555277,1,true,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,VR2-SAT-250C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,250,3.9759390708353273,0,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,250,3.9759390708353273,0,true,0,0
B1-PIECEWISE-REDUCED,VR2-SAT-250C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,250,3.9759390708353273,0.5,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,250,3.9759390708353273,0.5,true,0,0
B1-PIECEWISE-REDUCED,VR2-SAT-250C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,250,3.9759390708353273,1,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,250,3.9759390708353273,1,true,0,0
B1-PIECEWISE-REDUCED,VR2-SAT-280C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,280,6.416459281680371,0,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,280,6.416459281680371,0,true,0,0
B1-PIECEWISE-REDUCED,VR2-SAT-280C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,280,6.416459281680371,0.5,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,280,6.416459281680371,0.49999999999999994,true,0,0
B1-PIECEWISE-REDUCED,VR2-SAT-280C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,280,6.416459281680371,1,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,280,6.416459281680371,1,true,0,0
B1-PIECEWISE-REDUCED,VR2-SAT-300C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,300,8.587708329557264,0,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,300,8.587708329557264,0,true,0,0
B1-PIECEWISE-REDUCED,VR2-SAT-300C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,300,8.587708329557264,0.5,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,300,8.587708329557264,0.5,true,0,0
B1-PIECEWISE-REDUCED,VR2-SAT-300C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,300,8.587708329557264,1,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,300,8.587708329557264,1,true,0,0
B1-PIECEWISE-REDUCED,VR2-SAT-340C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,340,14.600181056805258,0,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,340,14.600181056805258,0,true,0,0
B1-PIECEWISE-REDUCED,VR2-SAT-340C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,340,14.600181056805258,0.5,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,340,14.600181056805258,0.5,true,0,0
B1-PIECEWISE-REDUCED,VR2-SAT-340C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,340,14.600181056805258,1,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,340,14.600181056805258,1,true,0,0
B1-PIECEWISE-REDUCED,VR2-SAT-360C-PONLY,SATURATION-PRESSURE-ONLY,REGION-4,BOUNDARY-ONLY,360,18.666403421371236,,false,false,NOT-APPLICABLE,BOUNDARY-ONLY,,,,false,,
B1-PIECEWISE-REDUCED,VR2-L100-P0.5,COMPRESSED-LIQUID,REGION-1,SubcooledLiquid,100,0.5,,true,true,REGION-1-REDUCED,SubcooledLiquid,99.97237373867762,0.46268207307465303,,true,0.07463585385069393,7.403527086260782E-05
B1-PIECEWISE-REDUCED,VR2-L150-P1,COMPRESSED-LIQUID,REGION-1,SubcooledLiquid,150,1,,true,true,REGION-1-REDUCED,SubcooledLiquid,149.9424363016886,0.9137673378815416,,true,0.08623266211845837,0.00013603615340047805
B1-PIECEWISE-REDUCED,VR2-L200-P2,COMPRESSED-LIQUID,REGION-1,SubcooledLiquid,200,2,,true,true,REGION-1-REDUCED,SubcooledLiquid,199.92500024162342,1.8942274045921697,,true,0.052886297703915175,0.00015851158908713426
B1-PIECEWISE-REDUCED,VR2-L250-P7,COMPRESSED-LIQUID,REGION-1,SubcooledLiquid,250,7,,true,true,REGION-1-REDUCED,SubcooledLiquid,249.20524674658668,6.0227161774648446,,true,0.13961197464787936,0.0015191689829175549
B1-PIECEWISE-REDUCED,VR2-L280-P10,COMPRESSED-LIQUID,REGION-1,SubcooledLiquid,280,10,,true,true,REGION-1-REDUCED,SubcooledLiquid,278.7123770951771,8.631330735118024,,true,0.13686692648819765,0.0023278006053021978
B1-PIECEWISE-REDUCED,VR2-V200-P0.2,SUPERHEATED-VAPOR,REGION-2,SuperheatedVapor,200,0.2,,true,true,REGION-2-REDUCED,SuperheatedVapor,194.0571904182434,0.19955994979956265,,true,0.0022002510021867927,0.012560096336799307
B1-PIECEWISE-REDUCED,VR2-V250-P0.5,SUPERHEATED-VAPOR,REGION-2,SuperheatedVapor,250,0.5,,true,true,REGION-2-REDUCED,SuperheatedVapor,248.09142922361696,0.5070655131913951,,true,0.01413102638279029,0.0036482285699761907
B1-PIECEWISE-REDUCED,VR2-V300-P1,SUPERHEATED-VAPOR,REGION-2,SuperheatedVapor,300,1,,true,true,REGION-2-REDUCED,SuperheatedVapor,304.8655423025291,1.0340725588225994,,true,0.03407255882259941,0.008489125538740457
B1-PIECEWISE-REDUCED,VR2-V400-P5,SUPERHEATED-VAPOR,REGION-2,SuperheatedVapor,400,5,,true,true,REGION-2-REDUCED,SuperheatedVapor,460.0181865195434,5.850225897575059,,true,0.17004517951501175,0.08916019686480488
C1-TABULATED-SURROGATE,VR2-SAT-100C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,100,0.10141797792130998,0,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,100,0.10141797792130998,0,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-100C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,100,0.10141797792130998,0.5,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,100,0.10141797792130998,0.5,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-100C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,100,0.10141797792130998,1,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,100,0.10141797792130998,1,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-125C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,125,0.2322241826800685,0,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,125,0.2322241826800685,0,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-125C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,125,0.2322241826800685,0.5,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,125,0.2322241826800685,0.5,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-125C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,125,0.2322241826800685,1,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,125,0.2322241826800685,1,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-150C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,150,0.476101381081492,0,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,150,0.476101381081492,0,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-150C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,150,0.476101381081492,0.5,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,150,0.476101381081492,0.5,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-150C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,150,0.476101381081492,1,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,150,0.476101381081492,1,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-175C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,175,0.8924474776743476,0,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,175,0.8924474776743476,0,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-175C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,175,0.8924474776743476,0.5,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,175,0.8924474776743476,0.5,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-175C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,175,0.8924474776743476,1,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,175,0.8924474776743476,1,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-200C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,200,1.5546718682698253,0,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,200,1.5546718682698253,0,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-200C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,200,1.5546718682698253,0.5,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,200,1.5546718682698253,0.5,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-200C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,200,1.5546718682698253,1,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,200,1.5546718682698253,1,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-225C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,225,2.5494249493555277,0,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,225,2.5494249493555277,0,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-225C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,225,2.5494249493555277,0.5,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,225,2.5494249493555277,0.5,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-225C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,225,2.5494249493555277,1,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,225,2.5494249493555277,1,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-250C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,250,3.9759390708353273,0,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,250,3.9759390708353273,0,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-250C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,250,3.9759390708353273,0.5,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,250,3.9759390708353273,0.5,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-250C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,250,3.9759390708353273,1,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,250,3.9759390708353273,1,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-280C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,280,6.416459281680371,0,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,280,6.416459281680371,0,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-280C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,280,6.416459281680371,0.5,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,280,6.416459281680371,0.49999999999999994,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-280C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,280,6.416459281680371,1,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,280,6.416459281680371,1,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-300C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,300,8.587708329557264,0,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,300,8.587708329557264,0,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-300C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,300,8.587708329557264,0.5,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,300,8.587708329557264,0.5,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-300C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,300,8.587708329557264,1,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,300,8.587708329557264,1,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-340C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,340,14.600181056805258,0,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,340,14.600181056805258,0,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-340C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,340,14.600181056805258,0.5,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,340,14.600181056805258,0.5,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-340C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,340,14.600181056805258,1,true,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,340,14.600181056805258,1,true,0,0
C1-TABULATED-SURROGATE,VR2-SAT-360C-PONLY,SATURATION-PRESSURE-ONLY,REGION-4,BOUNDARY-ONLY,360,18.666403421371236,,false,false,NOT-APPLICABLE,BOUNDARY-ONLY,,,,false,,
C1-TABULATED-SURROGATE,VR2-L100-P0.5,COMPRESSED-LIQUID,REGION-1,SubcooledLiquid,100,0.5,,true,true,REGION-1-TABLE,SubcooledLiquid,100,0.5,,true,0,0
C1-TABULATED-SURROGATE,VR2-L150-P1,COMPRESSED-LIQUID,REGION-1,SubcooledLiquid,150,1,,true,true,REGION-1-TABLE,SubcooledLiquid,150,1,,true,0,0
C1-TABULATED-SURROGATE,VR2-L200-P2,COMPRESSED-LIQUID,REGION-1,SubcooledLiquid,200,2,,true,true,REGION-1-TABLE,SubcooledLiquid,200,2,,true,0,0
C1-TABULATED-SURROGATE,VR2-L250-P7,COMPRESSED-LIQUID,REGION-1,SubcooledLiquid,250,7,,true,true,REGION-1-TABLE,SubcooledLiquid,250,7,,true,0,0
C1-TABULATED-SURROGATE,VR2-L280-P10,COMPRESSED-LIQUID,REGION-1,SubcooledLiquid,280,10,,true,true,REGION-1-TABLE,SubcooledLiquid,280,10,,true,0,0
C1-TABULATED-SURROGATE,VR2-V200-P0.2,SUPERHEATED-VAPOR,REGION-2,SuperheatedVapor,200,0.2,,true,true,REGION-2-TABLE,SuperheatedVapor,200,0.2,,true,0,0
C1-TABULATED-SURROGATE,VR2-V250-P0.5,SUPERHEATED-VAPOR,REGION-2,SuperheatedVapor,250,0.5,,true,true,REGION-2-TABLE,SuperheatedVapor,250,0.5,,true,0,0
C1-TABULATED-SURROGATE,VR2-V300-P1,SUPERHEATED-VAPOR,REGION-2,SuperheatedVapor,300,1,,true,true,REGION-2-TABLE,SuperheatedVapor,300,1,,true,0,0
C1-TABULATED-SURROGATE,VR2-V400-P5,SUPERHEATED-VAPOR,REGION-2,SuperheatedVapor,400,5,,true,true,REGION-2-TABLE,SuperheatedVapor,400,5,,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-100C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,100,0.10141797792130998,0,true,true,REGION-4-MIXTURE,SaturatedMixture,100,0.10141797792130998,0,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-100C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,100,0.10141797792130998,0.5,true,true,REGION-4-MIXTURE,SaturatedMixture,100,0.10141797792130998,0.5,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-100C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,100,0.10141797792130998,1,true,true,REGION-4-MIXTURE,SaturatedMixture,100,0.10141797792130998,1,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-125C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,125,0.2322241826800685,0,true,true,REGION-4-MIXTURE,SaturatedMixture,125,0.2322241826800685,0,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-125C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,125,0.2322241826800685,0.5,true,true,REGION-4-MIXTURE,SaturatedMixture,125,0.2322241826800685,0.5,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-125C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,125,0.2322241826800685,1,true,true,REGION-4-MIXTURE,SaturatedMixture,125,0.2322241826800685,1,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-150C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,150,0.476101381081492,0,true,true,REGION-4-MIXTURE,SaturatedMixture,150,0.476101381081492,0,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-150C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,150,0.476101381081492,0.5,true,true,REGION-4-MIXTURE,SaturatedMixture,150,0.476101381081492,0.5,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-150C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,150,0.476101381081492,1,true,true,REGION-4-MIXTURE,SaturatedMixture,150,0.476101381081492,1,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-175C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,175,0.8924474776743476,0,true,true,REGION-4-MIXTURE,SaturatedMixture,175,0.8924474776743476,0,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-175C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,175,0.8924474776743476,0.5,true,true,REGION-4-MIXTURE,SaturatedMixture,175,0.8924474776743476,0.5,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-175C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,175,0.8924474776743476,1,true,true,REGION-4-MIXTURE,SaturatedMixture,175,0.8924474776743476,1,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-200C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,200,1.5546718682698253,0,true,true,REGION-4-MIXTURE,SaturatedMixture,200,1.5546718682698253,0,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-200C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,200,1.5546718682698253,0.5,true,true,REGION-4-MIXTURE,SaturatedMixture,200,1.5546718682698253,0.5,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-200C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,200,1.5546718682698253,1,true,true,REGION-4-MIXTURE,SaturatedMixture,200,1.5546718682698253,1,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-225C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,225,2.5494249493555277,0,true,true,REGION-4-MIXTURE,SaturatedMixture,225,2.5494249493555277,0,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-225C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,225,2.5494249493555277,0.5,true,true,REGION-4-MIXTURE,SaturatedMixture,225,2.5494249493555277,0.5,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-225C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,225,2.5494249493555277,1,true,true,REGION-4-MIXTURE,SaturatedMixture,225,2.5494249493555277,1,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-250C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,250,3.9759390708353273,0,true,true,REGION-4-MIXTURE,SaturatedMixture,250,3.9759390708353273,0,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-250C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,250,3.9759390708353273,0.5,true,true,REGION-4-MIXTURE,SaturatedMixture,250,3.9759390708353273,0.5,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-250C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,250,3.9759390708353273,1,true,true,REGION-4-MIXTURE,SaturatedMixture,250,3.9759390708353273,1,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-280C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,280,6.416459281680371,0,true,true,REGION-4-MIXTURE,SaturatedMixture,280,6.416459281680371,0,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-280C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,280,6.416459281680371,0.5,true,true,REGION-4-MIXTURE,SaturatedMixture,280,6.416459281680371,0.49999999999999994,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-280C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,280,6.416459281680371,1,true,true,REGION-4-MIXTURE,SaturatedMixture,280,6.416459281680371,1,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-300C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,300,8.587708329557264,0,true,true,REGION-4-MIXTURE,SaturatedMixture,300,8.587708329557264,0,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-300C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,300,8.587708329557264,0.5,true,true,REGION-4-MIXTURE,SaturatedMixture,300,8.587708329557264,0.5,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-300C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,300,8.587708329557264,1,true,true,REGION-4-MIXTURE,SaturatedMixture,300,8.587708329557264,1,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-340C-LIQ,SATURATION-ENDPOINT,REGION-1,SaturatedMixture,340,14.600181056805258,0,true,true,REGION-4-MIXTURE,SaturatedMixture,340,14.600181056805258,0,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-340C-Q0.5,SATURATION-MIXTURE,REGION-4,SaturatedMixture,340,14.600181056805258,0.5,true,true,REGION-4-MIXTURE,SaturatedMixture,340,14.600181056805258,0.5,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-340C-VAP,SATURATION-ENDPOINT,REGION-2,SaturatedMixture,340,14.600181056805258,1,true,true,REGION-4-MIXTURE,SaturatedMixture,340,14.600181056805258,1,true,0,0
D1-BOUNDED-IF97-SUBSET,VR2-SAT-360C-PONLY,SATURATION-PRESSURE-ONLY,REGION-4,BOUNDARY-ONLY,360,18.666403421371236,,false,false,NOT-APPLICABLE,BOUNDARY-ONLY,,,,false,,
