candidate_id,boundary_index,boundary_temperature_c,probe_side,reference_region,reference_phase,reference_temperature_c,reference_pressure_mpa,reference_quality,candidate_resolved,candidate_region,candidate_phase,candidate_temperature_c,candidate_pressure_mpa,candidate_quality,phase_matches,candidate_minus_reference_temperature_c,candidate_minus_reference_pressure_mpa
B1-PIECEWISE-REDUCED,14,47.44107317328451,R1-SIDE,REGION-1,SubcooledLiquid,47.44107317328451,0.01086586048125896,,true,REGION-1-REDUCED,SubcooledLiquid,47.44105949926558,0.017568028325571628,,true,-1.3674018930487364E-05,0.006702167844312669
B1-PIECEWISE-REDUCED,14,47.44107317328451,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,47.44107317328451,0.010865751823740721,1E-06,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,47.441060185432434,0.010875244960737763,9.987140715731488E-07,true,-1.298785207382025E-05,9.49313699704149E-06
B1-PIECEWISE-REDUCED,14,47.44107317328451,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,47.44107317328451,0.010865751823740721,0.999999,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,14,47.44107317328451,R2-SIDE,REGION-2,SuperheatedVapor,47.44107317328451,0.010865643166222485,,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,15,47.46560525596135,R1-SIDE,REGION-1,SubcooledLiquid,47.46560525596135,0.010879337991507513,,true,REGION-1-REDUCED,SubcooledLiquid,47.46559194249215,0.01739586916851484,,true,-1.3313469196418737E-05,0.006516531177007326
B1-PIECEWISE-REDUCED,15,47.46560525596135,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,47.46560525596135,0.01087922919921552,1E-06,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,47.46559262275696,0.010888462881268528,9.987486246857097E-07,true,-1.263320439193194E-05,9.233682053008674E-06
B1-PIECEWISE-REDUCED,15,47.46560525596135,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,47.46560525596135,0.01087922919921552,0.999999,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,15,47.46560525596135,R2-SIDE,REGION-2,SuperheatedVapor,47.46560525596135,0.010879120406923529,,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,16,47.476804162561905,R1-SIDE,REGION-1,SubcooledLiquid,47.476804162561905,0.01088549525332102,,true,REGION-1-REDUCED,SubcooledLiquid,47.47679102080855,0.017313964559780917,,true,-1.3141753356649133E-05,0.0064284693064598965
B1-PIECEWISE-REDUCED,16,47.476804162561905,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,47.476804162561905,0.010885386399457025,1E-06,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,47.47679167985916,0.01089449686170179,9.987650546576232E-07,true,-1.2482702743454865E-05,9.110462244764708E-06
B1-PIECEWISE-REDUCED,16,47.476804162561905,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,47.476804162561905,0.010885386399457025,0.999999,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,16,47.476804162561905,R2-SIDE,REGION-2,SuperheatedVapor,47.476804162561905,0.010885277545593031,,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,17,47.497136956453346,R1-SIDE,REGION-1,SubcooledLiquid,47.497136956453346,0.010896682061926422,,true,REGION-1-REDUCED,SubcooledLiquid,47.497124137914795,0.017159949574227423,,true,-1.2818538550618541E-05,0.006263267512301001
B1-PIECEWISE-REDUCED,17,47.497136956453346,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,47.497136956453346,0.01089657309619546,1E-06,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,47.497124791145325,0.010905452212186067,9.987959396988836E-07,true,-1.2165308021394594E-05,8.879115990607575E-06
B1-PIECEWISE-REDUCED,17,47.497136956453346,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,47.497136956453346,0.01089657309619546,0.999999,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,17,47.497136956453346,R2-SIDE,REGION-2,SuperheatedVapor,47.497136956453346,0.010896464130464498,,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,18,47.51263943389063,R1-SIDE,REGION-1,SubcooledLiquid,47.51263943389063,0.010905217934178663,,true,REGION-1-REDUCED,SubcooledLiquid,47.51262687172493,0.017037923740481728,,true,-1.2562165693452698E-05,0.006132705806303065
B1-PIECEWISE-REDUCED,18,47.51263943389063,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,47.51263943389063,0.010905108883089832,1E-06,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,47.512627482414246,0.010913804963219118,9.988204017987752E-07,true,-1.1951476381000248E-05,8.696080129285896E-06
B1-PIECEWISE-REDUCED,18,47.51263943389063,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,47.51263943389063,0.010905108883089832,0.999999,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,18,47.51263943389063,R2-SIDE,REGION-2,SuperheatedVapor,47.51263943389063,0.010904999832001001,,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,19,47.514584347605705,R1-SIDE,REGION-1,SubcooledLiquid,47.514584347605705,0.010906289235178678,,true,REGION-1-REDUCED,SubcooledLiquid,47.5145718182124,0.01702233370340009,,true,-1.2529393302429526E-05,0.006116044468221411
B1-PIECEWISE-REDUCED,19,47.514584347605705,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,47.514584347605705,0.010906180173376944,1E-06,true,REGION-4-MIXTURE-TABLE,SaturatedMixture,47.51457244157791,0.010914852894793173,9.988235270103552E-07,true,-1.1906027793884277E-05,8.672721416228338E-06
B1-PIECEWISE-REDUCED,19,47.514584347605705,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,47.514584347605705,0.010906180173376944,0.999999,false,UNRESOLVED,Unspecified,,,,false,,
B1-PIECEWISE-REDUCED,19,47.514584347605705,R2-SIDE,REGION-2,SuperheatedVapor,47.514584347605705,0.01090607111157521,,false,UNRESOLVED,Unspecified,,,,false,,
