candidate_id,probe_id,logical_step,elapsed_s,node_id,reference_region,reference_phase,reference_temperature_c,reference_pressure_mpa,reference_quality,candidate_resolved,candidate_region,candidate_phase,candidate_temperature_c,candidate_pressure_mpa,candidate_quality,phase_matches,pressure_relative_error,temperature_relative_kelvin_error
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,42000,420,pressure,REGION-4-MIXTURE,SaturatedMixture,269.4799217283727,5.4582106824633945,0.0009015025209459658,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.4799124598503,5.458214817836955,0.0009014976997124634,true,7.576427150764118E-07,1.70807432563582E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,42000,420,outlet,REGION-4-MIXTURE,SaturatedMixture,275.18437056839457,5.963117167820244,0.18990745628161176,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,275.1846368908882,5.96317277968873,0.1899065918601437,true,9.325972795815196E-06,4.856935985392371E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,42000,420,drum,REGION-4-MIXTURE,SaturatedMixture,270.41057386994373,5.5382678699752335,0.03663046990010211,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.4105988740921,5.538288949758085,0.036630256836576364,true,3.806204998856723E-06,4.6000665926834137E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,42000,420,feedwater-inventory,REGION-1,SubcooledLiquid,47.52114057481543,0.12181746457852446,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,47.517354266414145,0.11811413260111259,,true,0.03040066537441913,1.1807449820714292E-05
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,48000,480,suction,REGION-4-MIXTURE,SaturatedMixture,269.34476251006106,5.446657821393141,0.0009044047982072967,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.3447110056877,5.446680777700812,0.000904378069141673,true,4.214751215071632E-06,9.493985362637218E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,48000,480,pressure,REGION-4-MIXTURE,SaturatedMixture,269.4799217283727,5.4582106824633945,0.0009015025210119517,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.4799124598503,5.458214817836955,0.0009014976997784492,true,7.576427150764118E-07,1.70807432563582E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,48000,480,outlet,REGION-4-MIXTURE,SaturatedMixture,275.18437056839457,5.963117167820244,0.18990745596832528,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,275.1846368908882,5.96317277968873,0.18990659154685863,true,9.325972795815196E-06,4.856935985392371E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,48000,480,drum,REGION-4-MIXTURE,SaturatedMixture,270.41057386994373,5.5382678699752335,0.03663046990652133,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.4105988740921,5.538288949758085,0.036630256842995555,true,3.806204998856723E-06,4.6000665926834137E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,48000,480,feedwater-inventory,REGION-1,SubcooledLiquid,47.5211405735958,0.1218174645778532,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,47.51735426463284,0.11811413225292505,,true,0.030400668227348916,1.1807451572303855E-05
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,54000,540,suction,REGION-4-MIXTURE,SaturatedMixture,269.34476251006106,5.446657821393141,0.0009044047982072967,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.3447110056877,5.446680777700812,0.000904378069141673,true,4.214751215071632E-06,9.493985362637218E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,54000,540,pressure,REGION-4-MIXTURE,SaturatedMixture,269.4799217283727,5.4582106824633945,0.000901502521094229,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.4799124598503,5.458214817836955,0.0009014976998607262,true,7.576427150764118E-07,1.70807432563582E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,54000,540,outlet,REGION-4-MIXTURE,SaturatedMixture,275.1843705892562,5.963117169729576,0.1899074556347955,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,275.1846368908882,5.96317277968873,0.18990659114616754,true,9.325652602682693E-06,4.856555530333194E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,54000,540,drum,REGION-4-MIXTURE,SaturatedMixture,270.41057386994373,5.5382678699752335,0.036630469913993186,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.4105988740921,5.538288949758085,0.03663025685046736,true,3.806204998856723E-06,4.6000665926834137E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,54000,540,feedwater-inventory,REGION-1,SubcooledLiquid,47.52114057219461,0.12181746457708201,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,47.51735426258972,0.11811413185614597,,true,0.030400671478371576,1.1807453574196736E-05
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,60000,600,suction,REGION-4-MIXTURE,SaturatedMixture,269.34476251006106,5.446657821393141,0.0009044047982072967,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.3447110056877,5.446680777700812,0.000904378069141673,true,4.214751215071632E-06,9.493985362637218E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,60000,600,pressure,REGION-4-MIXTURE,SaturatedMixture,269.4799217283727,5.4582106824633945,0.0009015025211569903,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.4799124598503,5.458214817836955,0.0009014976999234876,true,7.576427150764118E-07,1.70807432563582E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,60000,600,outlet,REGION-4-MIXTURE,SaturatedMixture,275.1843705892562,5.963117169729576,0.18990745521779132,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,275.18463692069054,5.963172782418439,0.18990659082499595,true,9.326110368114038E-06,4.857099036704237E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,60000,600,drum,REGION-4-MIXTURE,SaturatedMixture,270.41057386994373,5.5382678699752335,0.036630469924585435,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.4105988740921,5.538288949758085,0.03663025686105956,true,3.806204998856723E-06,4.6000665926834137E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,background-reference,60000,600,feedwater-inventory,REGION-1,SubcooledLiquid,47.521140570721,0.12181746457627096,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,47.51735426026562,0.11811413126441053,,true,0.03040067632947442,1.1807456226473555E-05
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,2784,0,suction,REGION-4-MIXTURE,SaturatedMixture,269.3758408248424,5.449312614917401,0.000902381271361201,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.3757959008217,5.449332631043098,0.0009023579690404059,true,3.673146892265094E-06,8.280531049119887E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,2784,0,pressure,REGION-4-MIXTURE,SaturatedMixture,269.4845352351666,5.458605356238655,0.0008997551380735252,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.48452800512314,5.458608570143517,0.0008997513923496228,true,5.887776551879538E-07,1.3323964860315487E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,2784,0,outlet,REGION-4-MIXTURE,SaturatedMixture,275.8487251222133,6.024158228030869,0.1958812351730021,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,275.84897097945213,6.024209307224837,0.19588044548331046,true,8.479059153887395E-06,4.4782843308609284E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,2784,0,drum,REGION-4-MIXTURE,SaturatedMixture,270.7234599530699,5.565383514941363,0.036759643123033474,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.7235015928745,5.56541909133316,0.0367592841321975,true,6.392442084441004E-06,7.656156753639832E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,2784,0,feedwater-inventory,REGION-1,SubcooledLiquid,47.522770723017004,0.16968907902364633,,true,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,47.51735051173938,0.1643500084853755,,true,0.031463842982651896,1.6902624021998925E-05
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,8784,60,suction,REGION-4-MIXTURE,SaturatedMixture,269.286198878288,5.441657841867017,0.0009082089892899667,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.28614005446434,5.441684088083777,0.0009081784220419047,true,4.823202325956214E-06,1.0844376500013207E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,8784,60,pressure,REGION-4-MIXTURE,SaturatedMixture,269.5075922548773,5.4605781522424275,0.0009032234349990809,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.5075886249542,5.460579757276082,0.0009032215608383065,true,2.9393108379358924E-07,6.689159284355285E-09
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,8784,60,outlet,REGION-4-MIXTURE,SaturatedMixture,275.26000683307655,5.970042719140328,0.22868431485697216,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,275.2603311240673,5.970105904370903,0.22868336145780505,true,1.0583714982847082E-05,5.913294555545235E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,8784,60,drum,REGION-4-MIXTURE,SaturatedMixture,269.93746799826624,5.497458813549572,0.03627074384046728,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.9374865889549,5.49747444967658,0.03627058631992313,true,2.8442463215440565E-06,3.423148162712957E-08
