domain,observation_index,source_identity,c3_resolved,c4_resolved,c3_region,c4_region,c3_phase,c4_phase,c3_temperature_bits,c4_temperature_bits,c3_pressure_bits,c4_pressure_bits,c3_quality_has_value,c4_quality_has_value,c3_quality_bits,c4_quality_bits,c4_repeat_count,c4_repeat_deterministic,bit_equivalent
SEAM,906,126|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643448921665144006,4643448921665144006,4617834508850890145,4617834508850890145,false,false,0,0,2,true,true
SEAM,907,127|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643449235565989276,4643449235565989276,4617836348838724625,4617836348838724625,false,false,0,0,2,true,true
SEAM,908,127|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643449235905562198,4643449235905562198,4617836238178210205,4617836238178210205,true,true,4517306545333165645,4517306545333165645,2,true,true
SEAM,909,127|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643449238568522034,4643449238568522034,4617836252804800462,4617836252804800462,true,true,4607182411312860359,4607182411312860359,2,true,true
SEAM,910,127|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643449221521306754,4643449221521306754,4617836151329100669,4617836151329100669,false,false,0,0,2,true,true
SEAM,911,128|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643449269230012878,4643449269230012878,4617836538160411727,4617836538160411727,false,false,0,0,2,true,true
SEAM,912,128|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643449269570990652,4643449269570990652,4617836423089158394,4617836423089158394,true,true,4517305192878117582,4517305192878117582,2,true,true
SEAM,913,128|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643449272393239186,4643449272393239186,4617836438590658798,4617836438590658798,true,true,4607182411405798687,4607182411405798687,2,true,true
SEAM,914,128|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643449255201596940,4643449255201596940,4617836335835383385,4617836335835383385,false,false,0,0,2,true,true
SEAM,915,129|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643449380644528620,4643449380644528620,4617837164463197936,4617837164463197936,false,false,0,0,2,true,true
SEAM,916,129|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643449380990386782,4643449380990386782,4617837035072048007,4617837035072048007,true,true,4517300793224817496,4517300793224817496,2,true,true
SEAM,917,129|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643449384328673258,4643449384328673258,4617837053407941722,4617837053407941722,true,true,4607182411699898605,4607182411699898605,2,true,true
SEAM,918,129|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643449366660597132,4643449366660597132,4617836946426494297,4617836946426494297,false,false,0,0,2,true,true
SEAM,919,130|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643449604035860180,4643449604035860180,4617838418950021039,4617838418950021039,false,false,0,0,2,true,true
SEAM,920,130|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643449604390739198,4643449604390739198,4617838262122256140,4617838262122256140,true,true,4517292365643162945,4517292365643162945,2,true,true
SEAM,921,130|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643449608718192782,4643449608718192782,4617838285891255466,4617838285891255466,true,true,4607182412264545414,4607182412264545414,2,true,true
SEAM,922,130|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643449590161664080,4643449590161664080,4617838171033778548,4617838171033778548,false,false,0,0,2,true,true
SEAM,923,131|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643449939900673776,4643449939900673776,4617840301835999568,4617840301835999568,false,false,0,0,2,true,true
SEAM,924,131|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643449940268155382,4643449940268155382,4617840106964705996,4617840106964705996,true,true,4517280664043218700,4517280664043218700,2,true,true
SEAM,925,131|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643449945967391438,4643449945967391438,4617840138268366475,4617840138268366475,true,true,4607182413048920237,4607182413048920237,2,true,true
SEAM,926,131|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643449926166669980,4643449926166669980,4617840012376299046,4617840012376299046,false,false,0,0,2,true,true
SEAM,927,132|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643450046027184398,4643450046027184398,4617840895988221043,4617840895988221043,false,false,0,0,2,true,true
SEAM,928,132|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643450046398429306,4643450046398429306,4617840689896529056,4617840689896529056,true,true,4517277208325967015,4517277208325967015,2,true,true
SEAM,929,132|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643450052502298412,4643450052502298412,4617840723422679660,4617840723422679660,true,true,4607182413280733363,4607182413280733363,2,true,true
SEAM,930,132|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643450032330458858,4643450032330458858,4617840594237739847,4617840594237739847,false,false,0,0,2,true,true
SEAM,931,133|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643450276467993494,4643450276467993494,4617842184792395526,4617842184792395526,false,false,0,0,2,true,true
SEAM,932,133|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643450276846868512,4643450276846868512,4617841955659103908,4617841955659103908,true,true,4517270108643645194,4517270108643645194,2,true,true
SEAM,933,133|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643450283781684386,4643450283781684386,4617841993749318054,4617841993749318054,true,true,4607182413755768664,4607182413755768664,2,true,true
SEAM,934,133|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643450262859930872,4643450262859930872,4617841857911744273,4617841857911744273,false,false,0,0,2,true,true
SEAM,935,134|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643450613435597842,4643450613435597842,4617844066112131633,4617844066112131633,false,false,0,0,2,true,true
SEAM,936,134|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643450613824517912,4643450613824517912,4617843806544701746,4617843806544701746,true,true,4517260718820700145,4517260718820700145,2,true,true
SEAM,937,134|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643450621857124546,4643450621857124546,4617843850664648438,4617843850664648438,true,true,4607182414384182236,4607182414384182236,2,true,true
SEAM,938,134|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643450599939057124,4643450599939057124,4617843705984760811,4617843705984760811,false,false,0,0,2,true,true
SEAM,939,135|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643450656038455594,4643450656038455594,4617844303691597461,4617844303691597461,false,false,0,0,2,true,true
SEAM,940,135|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643450656428902286,4643450656428902286,4617844040553816542,4617844040553816542,true,true,4517259607935123163,4517259607935123163,2,true,true
SEAM,941,135|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643450664590176236,4643450664590176236,4617844085380482168,4617844085380482168,true,true,4607182414459279078,4607182414459279078,2,true,true
SEAM,942,135|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643450642556128514,4643450642556128514,4617843939671771523,4617843939671771523,false,false,0,0,2,true,true
SEAM,943,136|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643450950496811146,4643450950496811146,4617845944077243371,4617845944077243371,false,false,0,0,2,true,true
SEAM,944,136|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643450950894593570,4643450950894593570,4617845657937960652,4617845657937960652,true,true,4517252503274430287,4517252503274430287,2,true,true
SEAM,945,136|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643450959885679222,4643450959885679222,4617845707322455342,4617845707322455342,true,true,4607182414932429745,4607182414932429745,2,true,true
SEAM,946,136|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643450937097235628,4643450937097235628,4617845554914147821,4617845554914147821,false,false,0,0,2,true,true
SEAM,947,137|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643451248897993074,4643451248897993074,4617847603410792053,4617847603410792053,false,false,0,0,2,true,true
SEAM,948,137|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643451249302802486,4643451249302802486,4617847296976802369,4617847296976802369,true,true,4517246209745454286,4517246209745454286,2,true,true
SEAM,949,137|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643451259026231390,4643451259026231390,4617847350383770312,4617847350383770312,true,true,4607182415354680298,4607182415354680298,2,true,true
SEAM,950,137|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643451235568199964,4643451235568199964,4617847192027105665,4617847192027105665,false,false,0,0,2,true,true
SEAM,951,138|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643451287380863304,4643451287380863304,4617847817183311941,4617847817183311941,false,false,0,0,2,true,true
SEAM,952,138|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643451287786256722,4643451287786256722,4617847508351269886,4617847508351269886,true,true,4517245470980184360,4517245470980184360,2,true,true
SEAM,953,138|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643451297596354566,4643451297596354566,4617847562234276195,4617847562234276195,true,true,4607182415403921495,4607182415403921495,2,true,true
SEAM,954,138|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643451274063603336,4643451274063603336,4617847403214317985,4617847403214317985,false,false,0,0,2,true,true
SEAM,955,139|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643451623838954016,4643451623838954016,4617849684060128750,4617849684060128750,false,false,0,0,2,true,true
SEAM,956,139|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643451624250748838,4643451624250748838,4617849356418296723,4617849356418296723,true,true,4517239624456984754,4517239624456984754,2,true,true
SEAM,957,139|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643451634739392904,4643451634739392904,4617849414028290370,4617849414028290370,true,true,4607182415791451944,4607182415791451944,2,true,true
SEAM,958,139|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643451610589302560,4643451610589302560,4617849249519013514,4617849249519013514,false,false,0,0,2,true,true
SEAM,959,140|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643451838727018420,4643451838727018420,4617850874373705546,4617850874373705546,false,false,0,0,2,true,true
SEAM,960,140|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643451839142639486,4643451839142639486,4617850536734873206,4617850536734873206,true,true,4517236498538848920,4517236498538848920,2,true,true
SEAM,961,140|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643451849991815990,4643451849991815990,4617850596325129617,4617850596325129617,true,true,4607182415999008264,4607182415999008264,2,true,true
SEAM,962,140|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643451825510114550,4643451825510114550,4617850428864609693,4617850428864609693,false,false,0,0,2,true,true
SEAM,963,141|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643451959623708448,4643451959623708448,4617851543356747844,4617851543356747844,false,false,0,0,2,true,true
SEAM,964,141|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643451960040959554,4643451960040959554,4617851200781761230,4617851200781761230,true,true,4517234957915853520,4517234957915853520,2,true,true
SEAM,965,141|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643451971068410626,4643451971068410626,4617851261351209688,4617851261351209688,true,true,4607182416101686192,4607182416101686192,2,true,true
SEAM,966,141|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643451946426927676,4643451946426927676,4617851092468639609,4617851092468639609,false,false,0,0,2,true,true
SEAM,967,142|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643452224293770480,4643452224293770480,4617853006174739341,4617853006174739341,false,false,0,0,2,true,true
SEAM,968,142|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643452224714336062,4643452224714336062,4617852654528446146,4617852654528446146,true,true,4517232110382731976,4517232110382731976,2,true,true
SEAM,969,142|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643452236069110556,4643452236069110556,4617852716895753338,4617852716895753338,true,true,4607182416289483998,4607182416289483998,2,true,true
SEAM,970,142|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643452211122821718,4643452211122821718,4617852545294922344,4617852545294922344,false,false,0,0,2,true,true
SEAM,971,143|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643452294529543658,4643452294529543658,4617853393964164662,4617853393964164662,false,false,0,0,2,true,true
SEAM,972,143|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643452294950256990,4643452294950256990,4617853040306715798,4617853040306715798,true,true,4517231490632865646,4517231490632865646,2,true,true
SEAM,973,143|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643452306378277392,4643452306378277392,4617853103076333936,4617853103076333936,true,true,4607182416332748955,4607182416332748955,2,true,true
SEAM,974,143|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643452281370898850,4643452281370898850,4617852930931924452,4617852930931924452,false,false,0,0,2,true,true
SEAM,975,144|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643452430269785060,4643452430269785060,4617854142944845295,4617854142944845295,false,false,0,0,2,true,true
SEAM,976,144|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643452430692343884,4643452430692343884,4617853785884572685,4617853785884572685,true,true,4517230401210285725,4517230401210285725,2,true,true
SEAM,977,144|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643452442242753200,4643452442242753200,4617853849326424936,4617853849326424936,true,true,4607182416403582335,4607182416403582335,2,true,true
SEAM,978,144|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643452417131108678,4643452417131108678,4617853676252039879,4617853676252039879,false,false,0,0,2,true,true
SEAM,979,145|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643452628354511854,4643452628354511854,4617855234802662325,4617855234802662325,false,false,0,0,2,true,true
SEAM,980,145|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643452628778603200,4643452628778603200,4617854873894430750,4617854873894430750,true,true,4517229174174501273,4517229174174501273,2,true,true
SEAM,981,145|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643452640468001854,4643452640468001854,4617854938099696750,4617854938099696750,true,true,4607182416484422912,4607182416484422912,2,true,true
SEAM,982,145|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643452615219290374,4643452615219290374,4617854763796581420,4617854763796581420,false,false,0,0,2,true,true
SEAM,983,146|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643452960914247198,4643452960914247198,4617857064898192960,4617857064898192960,false,false,0,0,2,true,true
SEAM,984,146|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643452961338935728,4643452961338935728,4617856700517445606,4617856700517445606,true,true,4517228058381349186,4517228058381349186,2,true,true
SEAM,985,146|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643452973154535690,4643452973154535690,4617856765415885718,4617856765415885718,true,true,4607182416556944961,4607182416556944961,2,true,true
SEAM,986,146|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643452947787777284,4643452947787777284,4617856590045935985,4617856590045935985,false,false,0,0,2,true,true
SEAM,987,147|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643453024615205916,4643453024615205916,4617857415019534286,4617857415019534286,false,false,0,0,2,true,true
SEAM,988,147|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643453025040467488,4643453025040467488,4617857050404887422,4617857050404887422,true,true,4517227963545883828,4517227963545883828,2,true,true
SEAM,989,147|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643453036864239062,4643453036864239062,4617857115348210964,4617857115348210964,true,true,4607182416562335530,4607182416562335530,2,true,true
SEAM,990,147|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643453011497825336,4643453011497825336,4617856939979796997,4617856939979796997,false,false,0,0,2,true,true
SEAM,991,148|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643453292058852220,4643453292058852220,4617858883473935673,4617858883473935673,false,false,0,0,2,true,true
SEAM,992,148|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643453292484059176,4643453292484059176,4617858519367274028,4617858519367274028,true,true,4517228072216386663,4517228072216386663,2,true,true
SEAM,993,148|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643453304289811942,4643453304289811942,4617858584211627339,4617858584211627339,true,true,4607182416552722240,4607182416552722240,2,true,true
SEAM,994,148|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643453278928464098,4643453278928464098,4617858408869537866,4617858408869537866,false,false,0,0,2,true,true
SEAM,995,149|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643453621602436490,4643453621602436490,4617860689562492755,4617860689562492755,false,false,0,0,2,true,true
SEAM,996,149|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643453622026316280,4643453622026316280,4617860329413188435,4617860329413188435,true,true,4517229240520795365,4517229240520795365,2,true,true
SEAM,997,149|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643453633689758680,4643453633689758680,4617860393475886948,4617860393475886948,true,true,4607182416471892449,4607182416471892449,2,true,true
SEAM,998,149|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643453608459707504,4643453608459707504,4617860219278856221,4617860219278856221,false,false,0,0,2,true,true
SEAM,999,150|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643453621629596352,4643453621629596352,4617860689711192723,4617860689711192723,false,false,0,0,2,true,true
SEAM,1000,150|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643453622053582218,4643453622053582218,4617860329562949506,4617860329562949506,true,true,4517229238330902917,4517229238330902917,2,true,true
SEAM,1001,150|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643453633716900826,4643453633716900826,4617860393624968096,4617860393624968096,true,true,4607182416471879551,4607182416471879551,2,true,true
SEAM,1002,150|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643453608486861332,4643453608486861332,4617860219428037024,4617860219428037024,false,false,0,0,2,true,true
SEAM,1003,151|R1-SIDE,true,true,REGION-1-NEAR-BOUNDARY-C2,REGION-1-NEAR-BOUNDARY-C2,SubcooledLiquid,SubcooledLiquid,4643453949506629614,4643453949506629614,4617862483010496854,4617862483010496854,false,false,0,0,2,true,true
SEAM,1004,151|R4-LIQUID-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643453949928355346,4643453949928355346,4617862130450030784,4617862130450030784,true,true,4517231525771619712,4517231525771619712,2,true,true
SEAM,1005,151|R4-VAPOR-SIDE,true,true,REGION-4-MIXTURE-TABLE-C2,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,SaturatedMixture,4643453961318128194,4643453961318128194,4617862193009570144,4617862193009570144,true,true,4607182416316156638,4607182416316156638,2,true,true
SEAM,1006,151|R2-SIDE,true,true,REGION-2-VAPOR-SEAM-C3,REGION-2-VAPOR-SEAM-C3,SuperheatedVapor,SuperheatedVapor,4643453936337683762,4643453936337683762,4617862021006655496,4617862021006655496,false,false,0,0,2,true,true
